timestamp,sinr,usedRB,sumSinr,runNumber
3.006,22.5803,1,22.5803,26
3.011,36.9158,1,36.9158,26
3.02,22.5803,1,22.5803,26
3.105,22.5803,1,22.5803,26
3.111,22.5803,1,22.5803,26
3.116,35.0561,2,70.1122,26
3.125,22.5803,1,22.5803,26
3.131,23.9583,3,71.8749,26
3.136,36.9158,1,36.9158,26
3.236,34.5344,4,138.138,26
3.245,22.5803,1,22.5803,26
3.251,22.9682,115,2641.35,26
3.252,22.9682,115,2641.35,26
3.253,22.9682,115,2641.35,26
3.254,22.9682,115,2641.35,26
3.255,23.0962,81,1870.79,26
3.259,20.4872,115,2356.03,26
3.26,20.4872,115,2356.03,26
3.266,20.4872,115,2356.03,26
3.275,35.4203,3,106.261,26
3.349,22.5803,1,22.5803,26
3.355,23.0546,97,2236.3,26
3.362,35.4203,3,106.261,26
3.449,22.5803,1,22.5803,26
3.455,22.9682,115,2641.35,26
3.456,22.9682,115,2641.35,26
3.457,24.2294,6,145.376,26
3.462,35.4203,3,106.261,26
3.549,22.5803,1,22.5803,26
3.555,23.9908,5,119.954,26
3.564,35.4203,3,106.261,26
3.649,22.5803,1,22.5803,26
3.655,22.9682,115,2641.35,26
3.656,22.9682,115,2641.35,26
3.657,22.9682,115,2641.35,26
3.658,22.9682,115,2641.35,26
3.659,23.1348,80,1850.79,26
3.662,20.4872,115,2356.03,26
3.663,20.4872,115,2356.03,26
3.674,35.4203,3,106.261,26
3.749,22.5803,1,22.5803,26
3.755,22.9682,115,2641.35,26
3.756,23.0495,107,2466.3,26
3.761,35.4203,3,106.261,26
3.849,22.5803,1,22.5803,26
3.855,22.9682,115,2641.35,26
3.856,22.9682,115,2641.35,26
3.857,24.3987,23,561.17,26
3.863,35.4203,3,106.261,26
3.949,22.5803,1,22.5803,26
3.955,22.9682,115,2641.35,26
3.956,23.1348,80,1850.79,26
3.969,35.4203,3,106.261,26
4.049,18.4577,1,18.4577,26
4.055,16.9775,82,1392.15,26
4.061,16.5302,82,1355.48,26
4.067,16.5302,82,1355.48,26
4.074,41.3167,3,123.95,26
4.149,18.4577,1,18.4577,26
4.155,18.6979,118,2206.35,26
4.156,18.6979,118,2206.35,26
4.157,20.3985,14,285.578,26
4.162,39.2208,3,117.662,26
4.249,18.4577,1,18.4577,26
4.255,18.8045,84,1579.58,26
4.26,36.412,3,109.236,26
4.349,18.4577,1,18.4577,26
4.355,18.6979,118,2206.35,26
4.356,18.6979,118,2206.35,26
4.357,18.6979,118,2206.35,26
4.358,18.6979,118,2206.35,26
4.359,18.6979,118,2206.35,26
4.36,19.0678,68,1296.61,26
4.365,36.412,3,109.236,26
4.449,18.4577,1,18.4577,26
4.455,18.9648,42,796.522,26
4.462,36.412,3,109.236,26
4.549,18.4577,1,18.4577,26
4.555,18.6979,118,2206.35,26
4.556,20.1054,8,160.843,26
4.565,36.412,3,109.236,26
4.649,18.4577,1,18.4577,26
4.655,20.0376,24,480.903,26
4.665,36.412,3,109.236,26
4.749,18.4577,1,18.4577,26
4.755,18.6979,118,2206.35,26
4.756,20.2203,10,202.203,26
4.763,36.412,3,109.236,26
4.849,18.4577,1,18.4577,26
4.855,18.6979,118,2206.35,26
4.856,18.6979,118,2206.35,26
4.857,18.6979,118,2206.35,26
4.858,18.7662,110,2064.28,26
4.863,36.412,3,109.236,26
4.949,18.4577,1,18.4577,26
4.955,18.6979,118,2206.35,26
4.956,20.2761,23,466.351,26
4.961,36.412,3,109.236,26
5.049,12.7954,1,12.7954,26
5.055,10.912,109,1189.41,26
5.056,10.912,109,1189.41,26
5.057,10.912,109,1189.41,26
5.058,10.912,109,1189.41,26
5.059,10.912,109,1189.41,26
5.06,10.912,109,1189.41,26
5.061,10.8923,109,1187.26,26
5.062,10.8923,109,1187.26,26
5.063,10.8923,109,1187.26,26
5.064,10.8923,109,1187.26,26
5.065,10.8923,109,1187.26,26
5.066,10.8923,109,1187.26,26
5.067,10.912,109,1189.41,26
5.068,10.912,109,1189.41,26
5.069,13.796,3,41.388,26
5.072,10.8923,109,1187.26,26
5.073,10.8923,109,1187.26,26
5.074,10.8923,109,1187.26,26
5.08,30.3359,3,91.0078,26
5.149,12.8372,1,12.8372,26
5.155,13.1299,117,1536.19,26
5.156,13.1299,117,1536.19,26
5.157,13.1299,117,1536.19,26
5.158,14.4848,8,115.878,26
5.163,39.1095,3,117.329,26
5.249,12.8372,1,12.8372,26
5.255,13.1299,117,1536.19,26
5.256,13.1299,117,1536.19,26
5.257,13.1299,117,1536.19,26
5.258,13.1299,117,1536.19,26
5.259,13.1299,117,1536.19,26
5.26,13.1299,117,1536.19,26
5.261,13.1299,117,1536.19,26
5.262,13.634,56,763.504,26
5.263,10.691,117,1250.84,26
5.265,10.691,117,1250.84,26
5.27,33.8769,3,101.631,26
5.349,12.8372,1,12.8372,26
5.355,13.1299,117,1536.19,26
5.356,13.1299,117,1536.19,26
5.357,13.1299,117,1536.19,26
5.358,13.1299,117,1536.19,26
5.359,13.1299,117,1536.19,26
5.36,13.1299,117,1536.19,26
5.361,10.691,117,1250.84,26
5.362,13.1299,117,1536.19,26
5.363,13.634,56,763.504,26
5.364,10.691,117,1250.84,26
5.367,10.691,117,1250.84,26
5.37,10.691,117,1250.84,26
5.377,33.8769,3,101.631,26
5.449,12.8372,1,12.8372,26
5.455,13.1299,117,1536.19,26
5.456,13.1299,117,1536.19,26
5.457,13.1299,117,1536.19,26
5.458,13.3507,43,574.081,26
5.461,10.691,117,1250.84,26
5.462,10.691,117,1250.84,26
5.463,10.691,117,1250.84,26
5.469,33.8769,3,101.631,26
5.549,12.8372,1,12.8372,26
5.555,13.1299,117,1536.19,26
5.556,13.1299,117,1536.19,26
5.557,13.1299,117,1536.19,26
5.558,13.1299,117,1536.19,26
5.559,13.1299,117,1536.19,26
5.56,13.1299,117,1536.19,26
5.561,13.1299,117,1536.19,26
5.562,10.691,117,1250.84,26
5.563,14.3105,25,357.762,26
5.564,10.691,117,1250.84,26
5.568,10.691,117,1250.84,26
5.57,10.691,117,1250.84,26
5.575,33.8769,3,101.631,26
5.649,12.8372,1,12.8372,26
5.655,13.1299,117,1536.19,26
5.656,13.1299,117,1536.19,26
5.657,14.3229,27,386.719,26
5.665,33.8769,3,101.631,26
5.749,12.8372,1,12.8372,26
5.755,13.1299,117,1536.19,26
5.756,13.1299,117,1536.19,26
5.757,13.1299,117,1536.19,26
5.758,13.6825,50,684.126,26
5.763,33.8769,3,101.631,26
5.849,12.8372,1,12.8372,26
5.855,13.1299,117,1536.19,26
5.856,13.1451,92,1209.35,26
5.861,33.8769,3,101.631,26
5.949,12.8372,1,12.8372,26
5.955,13.1299,117,1536.19,26
5.956,13.1299,117,1536.19,26
5.957,13.1299,117,1536.19,26
5.958,13.1299,117,1536.19,26
5.959,13.1299,117,1536.19,26
5.96,14.7779,14,206.891,26
5.961,10.691,117,1250.84,26
5.963,10.691,117,1250.84,26
5.967,10.691,117,1250.84,26
5.969,10.691,117,1250.84,26
5.974,33.8769,3,101.631,26
6.049,11.2487,1,11.2487,26
6.055,9.29971,116,1078.77,26
6.056,9.64,24,231.36,26
6.061,9.17011,116,1063.73,26
6.062,10.3661,24,248.787,26
6.073,34.9074,3,104.722,26
6.149,11.2487,1,11.2487,26
6.155,11.5414,117,1350.35,26
6.156,11.5414,117,1350.35,26
6.157,11.5414,117,1350.35,26
6.158,11.5414,117,1350.35,26
6.159,11.5414,117,1350.35,26
6.16,11.5414,117,1350.35,26
6.161,13.0671,23,300.544,26
6.166,38.361,3,115.083,26
6.249,11.2487,1,11.2487,26
6.255,11.5414,117,1350.35,26
6.256,11.5414,117,1350.35,26
6.257,11.5414,117,1350.35,26
6.258,11.5414,117,1350.35,26
6.259,11.5414,117,1350.35,26
6.26,11.5414,117,1350.35,26
6.261,12.3389,30,370.166,26
6.262,9.10252,117,1064.99,26
6.263,9.10252,117,1064.99,26
6.268,36.1898,3,108.569,26
6.349,11.2487,1,11.2487,26
6.355,11.5414,117,1350.35,26
6.356,11.5414,117,1350.35,26
6.357,11.5414,117,1350.35,26
6.358,11.5414,117,1350.35,26
6.359,11.5414,117,1350.35,26
6.36,11.5414,117,1350.35,26
6.361,12.0456,56,674.551,26
6.368,36.1898,3,108.569,26
6.449,11.2487,1,11.2487,26
6.455,11.5414,117,1350.35,26
6.456,11.5414,117,1350.35,26
6.457,11.5414,117,1350.35,26
6.458,11.5414,117,1350.35,26
6.459,11.5414,117,1350.35,26
6.46,11.5414,117,1350.35,26
6.461,11.5414,117,1350.35,26
6.462,11.5414,117,1350.35,26
6.463,11.8323,71,840.092,26
6.467,9.10252,117,1064.99,26
6.472,36.1898,3,108.569,26
6.549,11.2487,1,11.2487,26
6.555,11.5874,106,1228.27,26
6.56,36.1898,3,108.569,26
6.649,11.2487,1,11.2487,26
6.655,11.5414,117,1350.35,26
6.656,11.5414,117,1350.35,26
6.657,11.5414,117,1350.35,26
6.658,11.5414,117,1350.35,26
6.659,11.5623,89,1029.04,26
6.67,36.1898,3,108.569,26
6.749,11.2487,1,11.2487,26
6.755,11.5414,117,1350.35,26
6.756,11.5874,106,1228.27,26
6.762,9.25371,106,980.893,26
6.772,36.1898,3,108.569,26
6.849,11.2487,1,11.2487,26
6.855,11.5414,117,1350.35,26
6.856,11.5414,117,1350.35,26
6.857,11.5414,117,1350.35,26
6.858,11.5414,117,1350.35,26
6.859,11.5414,117,1350.35,26
6.86,11.9216,66,786.825,26
6.87,36.1898,3,108.569,26
6.949,11.2487,1,11.2487,26
6.955,11.5414,117,1350.35,26
6.956,13.2509,22,291.521,26
6.962,36.1898,3,108.569,26
7.049,16.1784,1,16.1784,26
7.055,14.0828,111,1563.19,26
7.056,14.0828,111,1563.19,26
7.057,14.0828,111,1563.19,26
7.058,14.0828,111,1563.19,26
7.059,14.0828,111,1563.19,26
7.06,14.0828,111,1563.19,26
7.061,14.2513,111,1581.89,26
7.062,14.2513,111,1581.89,26
7.063,14.2513,111,1581.89,26
7.064,14.2513,111,1581.89,26
7.065,14.2513,111,1581.89,26
7.066,14.2513,111,1581.89,26
7.067,13.9478,89,1241.36,26
7.068,14.2513,111,1581.89,26
7.073,14.4301,89,1284.28,26
7.078,37.4009,3,112.203,26
7.149,16.1784,1,16.1784,26
7.155,16.903,48,811.342,26
7.16,37.0343,3,111.103,26
7.249,16.1784,1,16.1784,26
7.255,16.4711,117,1927.12,26
7.256,16.4711,117,1927.12,26
7.257,16.4711,117,1927.12,26
7.258,16.4711,117,1927.12,26
7.259,16.4711,117,1927.12,26
7.26,16.4711,117,1927.12,26
7.261,16.9643,53,899.109,26
7.262,14.0322,117,1641.77,26
7.265,14.0322,117,1641.77,26
7.276,40.744,3,122.232,26
7.349,16.1784,1,16.1784,26
7.355,16.5002,96,1584.01,26
7.364,40.744,3,122.232,26
7.449,16.1784,1,16.1784,26
7.455,16.4711,117,1927.12,26
7.456,16.4711,117,1927.12,26
7.457,16.4711,117,1927.12,26
7.458,17.7329,12,212.795,26
7.461,14.0322,117,1641.77,26
7.463,14.0322,117,1641.77,26
7.469,14.0322,117,1641.77,26
7.474,40.744,3,122.232,26
7.549,16.1784,1,16.1784,26
