timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.269022694,3.269022694,10.0.1.106,4000,car[0],65527,0.0150201252,0,0.00442613,1,0,26,1
3.3580124036,3.3580124036,10.0.1.106,4000,car[0],11791,0.0000098348,0,0.00235441,2,1,26,1
3.4600042404,3.4600042404,10.0.1.106,4000,car[0],28605,0.0020016716,0,0.000180207,3,2,26,1
3.5580019044,3.5580019044,10.0.1.106,4000,car[0],672,0.0000006156,0,0.00448749,4,3,26,1
3.666035038,3.666035038,10.0.1.106,4000,car[0],65527,0.0080324692,0,0.00681234,5,4,26,1
3.7590140076,3.7590140076,10.0.1.106,4000,car[0],26990,0.0010114388,0,0.000318076,6,5,26,1
3.8600060252,3.8600060252,10.0.1.106,4000,car[0],30773,0.0020034564,0,0.00103276,7,6,26,1
3.959011286,3.959011286,10.0.1.106,4000,car[0],23714,0.0010087172,0,0.00887367,8,7,26,1
4.0700094212,4.0700094212,10.0.1.106,4000,car[0],8189,0.0000068524,0,0.00212506,9,8,26,1
4.1600048084,4.1600048084,10.0.1.106,4000,car[0],24875,0.0020022396,0,0.000607287,10,9,26,1
4.2580096228,4.2580096228,10.0.1.106,4000,car[0],8441,0.000007054,0,0.000837159,11,10,26,1
4.3630091156,4.3630091156,10.0.1.106,4000,car[0],65527,0.0050065468,0,0.000131455,12,11,26,1
4.4580061268,4.4580061268,10.0.1.106,4000,car[0],4260,0.000003558,0,0.00248023,13,12,26,1
4.5590019884,4.5590019884,10.0.1.106,4000,car[0],12547,0.0009994196,0,0.00425603,14,13,26,1
4.6580046116,4.6580046116,10.0.1.106,4000,car[0],2429,0.0000020428,0,0.00540696,15,14,26,1
4.7590025692,4.7590025692,10.0.1.106,4000,car[0],12789,0.0010000004,0,0.00233178,16,15,26,1
4.8610127836,4.8610127836,10.0.1.106,4000,car[0],46243,0.0030102148,0,0.000410923,17,16,26,1
4.9590044508,4.9590044508,10.0.1.106,4000,car[0],14068,0.001001882,0,0.00015024,18,17,26,1
5.07701035,5.07701035,10.0.1.106,4000,car[0],65527,0.0130077812,0,0.00138402,19,18,26,1
5.1610040444,5.1610040444,10.0.1.106,4000,car[0],26880,0.0030014756,0,0.000105655,20,19,26,1
5.268028866,5.268028866,10.0.1.106,4000,car[0],65527,0.0100262972,0,0.000964699,21,20,26,1
5.3730362724,5.3730362724,10.0.1.106,4000,car[0],65527,0.0030337036,0,0.00231075,22,21,26,1
5.4660136612,5.4660136612,10.0.1.106,4000,car[0],29568,0.0020110924,0,0.00119877,23,22,26,1
5.573034362,5.573034362,10.0.1.106,4000,car[0],63265,0.0150317932,0,5.79596e-05,24,23,26,1
5.6600053156,5.6600053156,10.0.1.106,4000,car[0],19526,0.0020027468,0,0.00315634,25,24,26,1
5.761006646,5.761006646,10.0.1.106,4000,car[0],30006,0.0030040772,0,0.000168579,26,25,26,1
5.8590094804,5.8590094804,10.0.1.106,4000,car[0],15663,0.0010069116,0,4.07719e-05,27,26,26,1
5.972026462,5.972026462,10.0.1.106,4000,car[0],44888,0.0020238932,0,0.000376391,28,27,26,1
6.0650040236,6.0650040236,10.0.1.106,4000,car[0],9094,0.0010014548,0,0.00695369,29,28,26,1
6.16400487,6.16400487,10.0.1.106,4000,car[0],47152,0.0060023012,0,0.000404413,30,29,26,1
6.2660299964,6.2660299964,10.0.1.106,4000,car[0],47637,0.0080274276,0,0.000960992,31,30,26,1
6.3640067076,6.3640067076,10.0.1.106,4000,car[0],49323,0.0060041388,0,0.00211801,32,31,26,1
6.4700202252,6.4700202252,10.0.1.106,4000,car[0],65527,0.0120176564,0,0.000295554,33,32,26,1
6.5580083284,6.5580083284,10.0.1.106,4000,car[0],6886,0.0000057596,0,0.000607997,34,33,26,1
6.6620081492,6.6620081492,10.0.1.106,4000,car[0],36262,0.0040055804,0,0.00606566,35,34,26,1
6.76500851,6.76500851,10.0.1.106,4000,car[0],14513,0.0070059412,0,0.00557961,36,35,26,1
6.863007038,6.863007038,10.0.1.106,4000,car[0],42336,0.0050044692,0,0.00538029,37,36,26,1
6.9590039916,6.9590039916,10.0.1.106,4000,car[0],9054,0.0010014228,0,0.00167114,38,37,26,1
7.0760091156,7.0760091156,10.0.1.106,4000,car[0],65527,0.0120065468,0,0.0004829,39,38,26,1
7.1580060748,7.1580060748,10.0.1.106,4000,car[0],4195,0.000003506,0,0.000521255,40,39,26,1
7.2680239284,7.2680239284,10.0.1.106,4000,car[0],65527,0.0100213596,0,0.0063407,41,40,26,1
