timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2570072276,3.2570072276,10.0.1.106,4000,car[0],26293,0.0030046588,0,0.00462325,1,0,10,1
3.3620061204,3.3620061204,10.0.1.106,4000,car[0],32372,0.0040035516,0,0.00443444,2,1,10,1
3.4610039724,3.4610039724,10.0.1.106,4000,car[0],22350,0.0030014036,0,0.000239856,3,2,10,1
3.5610059492,3.5610059492,10.0.1.106,4000,car[0],24758,0.0030033804,0,0.00309406,4,3,10,1
3.6580038676,3.6580038676,10.0.1.106,4000,car[0],1499,0.0000012988,0,0.00237567,5,4,10,1
3.767004178,3.767004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00037877,6,5,10,1
3.8580044228,3.8580044228,10.0.1.106,4000,car[0],2193,0.000001854,0,0.00539415,7,6,10,1
3.9580065212,3.9580065212,10.0.1.106,4000,car[0],4690,0.0000039524,0,0.00176638,8,7,10,1
4.0640081628,4.0640081628,10.0.1.106,4000,car[0],49599,0.006005594,0,0.00372689,9,8,10,1
4.1630078588,4.1630078588,10.0.1.106,4000,car[0],41819,0.00500529,0,0.00205278,10,9,10,1
4.267004178,4.267004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00148017,11,10,10,1
4.3580079996,4.3580079996,10.0.1.106,4000,car[0],6475,0.0000054308,0,0.00362384,12,11,10,1
4.4640010548,4.4640010548,10.0.1.106,4000,car[0],43238,0.005998486,0,0.000214134,13,12,10,1
4.5580074468,4.5580074468,10.0.1.106,4000,car[0],5847,0.000004878,0,0.00451592,14,13,10,1
4.6620083356,4.6620083356,10.0.1.106,4000,car[0],35015,0.0040057668,0,0.0020029,15,14,10,1
4.7620084532,4.7620084532,10.0.1.106,4000,car[0],35162,0.0040058844,0,0.00486517,16,15,10,1
4.8650064668,4.8650064668,10.0.1.106,4000,car[0],53462,0.007003898,0,0.000231652,17,16,10,1
4.9590082404,4.9590082404,10.0.1.106,4000,car[0],12696,0.0010056716,0,0.00272878,18,17,10,1
5.0620045316,5.0620045316,10.0.1.106,4000,car[0],28969,0.0040019628,0,4.72546e-06,19,18,10,1
5.1620073884,5.1620073884,10.0.1.106,4000,car[0],33894,0.0040048196,0,0.0118788,20,19,10,1
5.2580062268,5.2580062268,10.0.1.106,4000,car[0],4385,0.000003658,0,0.00107319,21,20,10,1
5.3600030924,5.3600030924,10.0.1.106,4000,car[0],14487,0.0020005236,0,0.00411217,22,21,10,1
5.4620045284,5.4620045284,10.0.1.106,4000,car[0],30445,0.0040019596,0,0.0142612,23,22,10,1
5.5620032796,5.5620032796,10.0.1.106,4000,car[0],29365,0.0040007108,0,0.000216573,24,23,10,1
5.6590057772,5.6590057772,10.0.1.106,4000,car[0],9743,0.0010032084,0,0.000916187,25,24,10,1
5.7660059572,5.7660059572,10.0.1.106,4000,car[0],60288,0.0080033884,0,0.00227822,26,25,10,1
5.858003854,5.858003854,10.0.1.106,4000,car[0],1482,0.0000012852,0,0.000339018,27,26,10,1
5.9600072396,5.9600072396,10.0.1.106,4000,car[0],18908,0.0020046708,0,0.0094797,28,27,10,1
6.0660048548,6.0660048548,10.0.1.106,4000,car[0],58973,0.008002286,0,0.00408752,29,28,10,1
