timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.257004178,3.257004178,1,0.0030016092,car[0],(omnetpp::cQueue) empty,7,0
3.3580091564,3.3580091564,2,0.0000065876,car[0],(omnetpp::cQueue) empty,7,0
3.4580033204,3.4580033204,3,0.0000010876,car[0],(omnetpp::cQueue) empty,7,0
3.5590043452,3.5590043452,4,0.0010017764,car[0],(omnetpp::cQueue) empty,7,0
3.6580169892,3.6580169892,5,0.0000144204,car[0],(omnetpp::cQueue) empty,7,0
3.7580090644,3.7580090644,6,0.0000064956,car[0],(omnetpp::cQueue) empty,7,0
3.8580038556,3.8580038556,7,0.0000012868,car[0],(omnetpp::cQueue) empty,7,0
3.9580044764,3.9580044764,8,0.0000019076,car[0],(omnetpp::cQueue) empty,7,0
4.0580187828,4.0580187828,9,0.000016214,car[0],(omnetpp::cQueue) empty,7,0
4.1600041332,4.1600041332,10,0.0020015644,car[0],(omnetpp::cQueue) empty,7,0
4.26601921,4.26601921,11,0.0080166412,car[0],(omnetpp::cQueue) empty,7,0
4.3600190892,4.3600190892,12,0.0020165204,car[0],(omnetpp::cQueue) empty,7,0
4.4580099564,4.4580099564,13,0.0000073876,car[0],(omnetpp::cQueue) empty,7,0
4.5580075812,4.5580075812,14,0.0000050124,car[0],(omnetpp::cQueue) empty,7,0
4.658001398,4.658001398,15,0.0000004468,car[0],(omnetpp::cQueue) empty,7,0
4.7580153412,4.7580153412,16,0.0000127724,car[0],(omnetpp::cQueue) empty,7,0
4.8600135548,4.8600135548,17,0.002010986,car[0],(omnetpp::cQueue) empty,7,0
4.9590149244,4.9590149244,18,0.0010123556,car[0],(omnetpp::cQueue) empty,7,0
5.0580085508,5.0580085508,19,0.000005982,car[0],(omnetpp::cQueue) empty,7,0
5.1600074508,5.1600074508,20,0.002004882,car[0],(omnetpp::cQueue) empty,7,0
5.2590064836,5.2590064836,21,0.0010039148,car[0],(omnetpp::cQueue) empty,7,0
5.3580042828,5.3580042828,22,0.000001714,car[0],(omnetpp::cQueue) empty,7,0
5.4590192012,5.4590192012,23,0.0010166324,car[0],(omnetpp::cQueue) empty,7,0
5.5610054124,5.5610054124,24,0.0030028436,car[0],(omnetpp::cQueue) empty,7,0
5.659015638,5.659015638,25,0.0010130692,car[0],(omnetpp::cQueue) empty,7,0
5.758017758,5.758017758,26,0.0000151892,car[0],(omnetpp::cQueue) empty,7,0
5.8590077116,5.8590077116,27,0.0010051428,car[0],(omnetpp::cQueue) empty,7,0
5.9610054124,5.9610054124,28,0.0030028436,car[0],(omnetpp::cQueue) empty,7,0
6.0700207212,6.0700207212,29,0.0000181524,car[0],(omnetpp::cQueue) empty,7,0
6.1610039468,6.1610039468,30,0.003001378,car[0],(omnetpp::cQueue) empty,7,0
