timestamp,sinr,usedRB,sumSinr,runNumber
3.002,54.3209,150,8148.13,7
3.002,59.3736,150,8906.03,7
3.042,54.3209,150,8148.13,7
3.042,59.3736,150,8906.03,7
3.082,54.3209,150,8148.13,7
3.082,59.3736,150,8906.03,7
3.122,54.3209,150,8148.13,7
3.122,59.3736,150,8906.03,7
3.162,54.3209,150,8148.13,7
3.162,59.3736,150,8906.03,7
3.202,54.3209,150,8148.13,7
3.202,59.3736,150,8906.03,7
3.242,54.3209,150,8148.13,7
3.242,59.3736,150,8906.03,7
3.282,54.3209,150,8148.13,7
3.282,59.3736,150,8906.03,7
3.322,54.3209,150,8148.13,7
3.322,59.3736,150,8906.03,7
3.362,54.3209,150,8148.13,7
3.362,59.3736,150,8906.03,7
3.402,54.3209,150,8148.13,7
3.402,59.3736,150,8906.03,7
3.442,54.3209,150,8148.13,7
3.442,59.3736,150,8906.03,7
3.482,54.3209,150,8148.13,7
3.482,59.3736,150,8906.03,7
3.522,54.3209,150,8148.13,7
3.522,59.3736,150,8906.03,7
3.562,54.3209,150,8148.13,7
3.562,59.3736,150,8906.03,7
3.602,54.3209,150,8148.13,7
3.602,59.3736,150,8906.03,7
3.642,54.3209,150,8148.13,7
3.642,59.3736,150,8906.03,7
3.682,54.3209,150,8148.13,7
3.682,59.3736,150,8906.03,7
3.722,54.3209,150,8148.13,7
3.722,59.3736,150,8906.03,7
3.762,54.3209,150,8148.13,7
3.762,59.3736,150,8906.03,7
3.802,54.3209,150,8148.13,7
3.802,59.3736,150,8906.03,7
3.842,54.3209,150,8148.13,7
3.842,59.3736,150,8906.03,7
3.882,54.3209,150,8148.13,7
3.882,59.3736,150,8906.03,7
3.922,54.3209,150,8148.13,7
3.922,59.3736,150,8906.03,7
3.962,54.3209,150,8148.13,7
3.962,59.3736,150,8906.03,7
4.002,29.1334,150,4370.01,7
4.002,65.1933,150,9779,7
4.042,30.6427,150,4596.41,7
4.042,64.7367,150,9710.51,7
4.082,30.226,150,4533.91,7
4.082,64.7367,150,9710.51,7
4.122,30.226,150,4533.91,7
4.122,64.7367,150,9710.51,7
4.162,30.226,150,4533.91,7
4.162,64.7367,150,9710.51,7
4.202,30.226,150,4533.91,7
4.202,64.7367,150,9710.51,7
4.242,30.226,150,4533.91,7
4.242,64.7367,150,9710.51,7
4.282,30.226,150,4533.91,7
4.282,64.7367,150,9710.51,7
4.322,30.226,150,4533.91,7
4.322,64.7367,150,9710.51,7
4.362,30.226,150,4533.91,7
4.362,64.7367,150,9710.51,7
4.402,30.226,150,4533.91,7
4.402,64.7367,150,9710.51,7
4.442,30.226,150,4533.91,7
4.442,64.7367,150,9710.51,7
4.482,30.226,150,4533.91,7
4.482,64.7367,150,9710.51,7
4.522,30.226,150,4533.91,7
4.522,64.7367,150,9710.51,7
4.562,30.226,150,4533.91,7
4.562,64.7367,150,9710.51,7
4.602,30.226,150,4533.91,7
4.602,64.7367,150,9710.51,7
4.642,30.226,150,4533.91,7
4.642,64.7367,150,9710.51,7
4.682,30.226,150,4533.91,7
4.682,64.7367,150,9710.51,7
4.722,30.226,150,4533.91,7
4.722,64.7367,150,9710.51,7
4.762,30.226,150,4533.91,7
4.762,64.7367,150,9710.51,7
4.802,30.226,150,4533.91,7
4.802,64.7367,150,9710.51,7
4.842,30.226,150,4533.91,7
4.842,64.7367,150,9710.51,7
4.882,30.226,150,4533.91,7
4.882,64.7367,150,9710.51,7
4.922,30.226,150,4533.91,7
4.922,64.7367,150,9710.51,7
4.962,30.226,150,4533.91,7
4.962,64.7367,150,9710.51,7
5.002,34.4996,150,5174.94,7
5.002,53.9268,150,8089.01,7
5.042,35.1928,150,5278.92,7
5.042,53.8569,150,8078.53,7
5.082,35.5762,150,5336.44,7
5.082,53.8569,150,8078.53,7
5.122,35.5762,150,5336.44,7
5.122,53.8569,150,8078.53,7
5.162,35.5762,150,5336.44,7
5.162,53.8569,150,8078.53,7
5.202,35.5762,150,5336.44,7
5.202,53.8569,150,8078.53,7
5.242,35.5762,150,5336.44,7
5.242,53.8569,150,8078.53,7
5.282,35.5762,150,5336.44,7
5.282,53.8569,150,8078.53,7
5.322,35.5762,150,5336.44,7
5.322,53.8569,150,8078.53,7
5.362,35.5762,150,5336.44,7
5.362,53.8569,150,8078.53,7
5.402,35.5762,150,5336.44,7
5.402,53.8569,150,8078.53,7
5.442,35.5762,150,5336.44,7
5.442,53.8569,150,8078.53,7
5.482,35.5762,150,5336.44,7
5.482,53.8569,150,8078.53,7
5.522,35.5762,150,5336.44,7
5.522,53.8569,150,8078.53,7
5.562,35.5762,150,5336.44,7
5.562,53.8569,150,8078.53,7
5.602,35.5762,150,5336.44,7
