timestamp,ueAppAddress,ueAppPort,car,packet_size_to_send(B),payload_size_to_send(B),runNumber
3.258164775893,10.0.1.106,4000,car[0],65527,313,34
3.360017926013,10.0.1.106,4000,car[0],40398,313,34
3.465161880235,10.0.1.106,4000,car[0],65527,313,34
3.552570856851,10.0.1.106,4000,car[0],106,313,34
3.663701726587,10.0.1.106,4000,car[0],52731,313,34
3.758171919645,10.0.1.106,4000,car[0],2973,313,34
3.859818022253,10.0.1.106,4000,car[0],17299,313,34
3.95936163235,10.0.1.106,4000,car[0],2009,313,34
4.060683451849,10.0.1.106,4000,car[0],2367,313,34
4.161639489642,10.0.1.106,4000,car[0],17092,313,34
4.25991082838,10.0.1.106,4000,car[0],32882,313,34
4.367075953927,10.0.1.106,4000,car[0],65527,313,34
4.461188112961,10.0.1.106,4000,car[0],39771,313,34
4.560953060988,10.0.1.106,4000,car[0],8340,313,34
4.65888494734,10.0.1.106,4000,car[0],11533,313,34
4.764196233723,10.0.1.106,4000,car[0],65527,313,34
4.867331119186,10.0.1.106,4000,car[0],65527,313,34
4.960052882911,10.0.1.106,4000,car[0],5867,313,34
5.066378227428,10.0.1.106,4000,car[0],65527,313,34
5.164747385534,10.0.1.106,4000,car[0],25716,313,34
5.268527439504,10.0.1.106,4000,car[0],27063,313,34
5.358613672614,10.0.1.106,4000,car[0],17924,313,34
5.461806953667,10.0.1.106,4000,car[0],65527,313,34
5.561425486289,10.0.1.106,4000,car[0],9861,313,34
5.659976499653,10.0.1.106,4000,car[0],437,313,34
5.766059384036,10.0.1.106,4000,car[0],60109,313,34
5.858134775845,10.0.1.106,4000,car[0],8833,313,34
5.960695826038,10.0.1.106,4000,car[0],28277,313,34
6.06161747845,10.0.1.106,4000,car[0],40520,313,34
6.162843495249,10.0.1.106,4000,car[0],65527,313,34
6.258020464529,10.0.1.106,4000,car[0],13698,313,34
6.361870791897,10.0.1.106,4000,car[0],29560,313,34
6.46029318271,10.0.1.106,4000,car[0],14317,313,34
6.561007649752,10.0.1.106,4000,car[0],65527,313,34
6.658159752313,10.0.1.106,4000,car[0],6265,313,34
6.762891974763,10.0.1.106,4000,car[0],65527,313,34
6.858748554237,10.0.1.106,4000,car[0],9583,313,34
6.959302812049,10.0.1.106,4000,car[0],30544,313,34
7.062640986314,10.0.1.106,4000,car[0],2654,313,34
7.162869211758,10.0.1.106,4000,car[0],65527,313,34
7.258217703605,10.0.1.106,4000,car[0],16035,313,34
7.361973194577,10.0.1.106,4000,car[0],65527,313,34
7.460170372311,10.0.1.106,4000,car[0],55608,313,34
7.560480771282,10.0.1.106,4000,car[0],23242,313,34
7.658977920233,10.0.1.106,4000,car[0],5798,313,34
7.762401233877,10.0.1.106,4000,car[0],20976,313,34
7.858519546321,10.0.1.106,4000,car[0],1444,313,34
7.962058503477,10.0.1.106,4000,car[0],25359,313,34
8.059874435234,10.0.1.106,4000,car[0],40177,313,34
8.164372278024,10.0.1.106,4000,car[0],46158,313,34
8.262396324905,10.0.1.106,4000,car[0],17715,313,34
8.365050991579,10.0.1.106,4000,car[0],23226,313,34
8.461920963823,10.0.1.106,4000,car[0],62442,313,34
8.561047743312,10.0.1.106,4000,car[0],29519,313,34
8.664172713037,10.0.1.106,4000,car[0],28444,313,34
8.759990258862,10.0.1.106,4000,car[0],33375,313,34
8.861162665779,10.0.1.106,4000,car[0],45867,313,34
8.961287532733,10.0.1.106,4000,car[0],65527,313,34
9.068787677469,10.0.1.106,4000,car[0],65527,313,34
9.162619038017,10.0.1.106,4000,car[0],26804,313,34
9.258919315959,10.0.1.106,4000,car[0],18614,313,34
9.362248253516,10.0.1.106,4000,car[0],30734,313,34
9.458377725912,10.0.1.106,4000,car[0],3818,313,34
9.562207601876,10.0.1.106,4000,car[0],65527,313,34
9.661151718125,10.0.1.106,4000,car[0],65527,313,34
9.76595031706,10.0.1.106,4000,car[0],65527,313,34
9.862631964755,10.0.1.106,4000,car[0],4610,313,34
9.959724933099,10.0.1.106,4000,car[0],11859,313,34
10.061194062417,10.0.1.106,4000,car[0],58385,313,34
10.16278714706,10.0.1.106,4000,car[0],65527,313,34
10.269289756037,10.0.1.106,4000,car[0],49596,313,34
10.361792971901,10.0.1.106,4000,car[0],35760,313,34
10.459507050686,10.0.1.106,4000,car[0],5167,313,34
10.558869278941,10.0.1.106,4000,car[0],13377,313,34
10.661581995434,10.0.1.106,4000,car[0],65527,313,34
10.759789802921,10.0.1.106,4000,car[0],3678,313,34
10.858450374746,10.0.1.106,4000,car[0],494,313,34
10.960258696647,10.0.1.106,4000,car[0],24392,313,34
11.07148688804,10.0.1.106,4000,car[0],22075,313,34
11.162509159472,10.0.1.106,4000,car[0],42994,313,34
11.262940094467,10.0.1.106,4000,car[0],65527,313,34
11.359806820033,10.0.1.106,4000,car[0],5625,313,34
11.464987843337,10.0.1.106,4000,car[0],65527,313,34
11.552250500294,10.0.1.106,4000,car[0],73,313,34
11.659612778339,10.0.1.106,4000,car[0],23097,313,34
11.760022243771,10.0.1.106,4000,car[0],7393,313,34
11.859856241658,10.0.1.106,4000,car[0],840,313,34
11.958134451996,10.0.1.106,4000,car[0],11401,313,34
12.06728452449,10.0.1.106,4000,car[0],56312,313,34
12.161206177883,10.0.1.106,4000,car[0],65428,313,34
12.263742171521,10.0.1.106,4000,car[0],52017,313,34
12.361675792143,10.0.1.106,4000,car[0],23964,313,34
12.460976329211,10.0.1.106,4000,car[0],43071,313,34
12.566305482723,10.0.1.106,4000,car[0],63715,313,34
12.66408213183,10.0.1.106,4000,car[0],18106,313,34
12.762641587137,10.0.1.106,4000,car[0],65527,313,34
12.864524292052,10.0.1.106,4000,car[0],40532,313,34
12.958667655623,10.0.1.106,4000,car[0],19575,313,34
13.074606581603,10.0.1.106,4000,car[0],60168,313,34
13.163838475511,10.0.1.106,4000,car[0],9946,313,34
13.259024128445,10.0.1.106,4000,car[0],17172,313,34
13.36611301527,10.0.1.106,4000,car[0],553,313,34
13.468838240076,10.0.1.106,4000,car[0],20515,313,34
13.559599950904,10.0.1.106,4000,car[0],31248,313,34
13.661568579415,10.0.1.106,4000,car[0],65527,313,34
13.761810435584,10.0.1.106,4000,car[0],65527,313,34
13.858573823973,10.0.1.106,4000,car[0],8621,313,34
13.963558013587,10.0.1.106,4000,car[0],50014,313,34
14.061456327065,10.0.1.106,4000,car[0],34610,313,34
14.158164222233,10.0.1.106,4000,car[0],14348,313,34
