timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.257004178,3.257004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.0011606,1,0,34,1
3.3590190156,3.3590190156,10.0.1.106,4000,car[0],40398,0.0010164468,0,0.00099891,2,1,34,1
3.461004178,3.461004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.0041577,3,2,34,1
3.552000546,3.552000546,10.0.1.106,4000,car[0],106,0.0000001628,0,0.000570311,4,3,34,1
3.6600107692,3.6600107692,10.0.1.106,4000,car[0],52731,0.0020082004,0,0.00369096,5,4,34,1
3.7580050972,3.7580050972,10.0.1.106,4000,car[0],2973,0.0000025284,0,0.000166822,6,5,34,1
3.8580170116,3.8580170116,10.0.1.106,4000,car[0],17299,0.0000144428,0,0.00180101,7,6,34,1
3.9580042756,3.9580042756,10.0.1.106,4000,car[0],2009,0.0000017068,0,0.00135736,8,7,34,1
4.058004562,4.058004562,10.0.1.106,4000,car[0],2367,0.0000019932,0,0.00267889,9,8,34,1
4.158016846,4.158016846,10.0.1.106,4000,car[0],17092,0.0000142772,0,0.00362264,10,9,34,1
4.2590127508,4.2590127508,10.0.1.106,4000,car[0],32882,0.001010182,0,0.000898078,11,10,34,1
4.361004178,4.361004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.00607178,12,11,34,1
4.4590184636,4.4590184636,10.0.1.106,4000,car[0],39771,0.0010158948,0,0.00216965,13,12,34,1
4.558009542,4.558009542,10.0.1.106,4000,car[0],8340,0.0000069732,0,0.00294352,14,13,34,1
4.6580121972,4.6580121972,10.0.1.106,4000,car[0],11533,0.0000096284,0,0.00087275,15,14,34,1
4.761004178,4.761004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.00319206,16,15,34,1
4.861004178,4.861004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.00632694,17,16,34,1
4.9580074628,4.9580074628,10.0.1.106,4000,car[0],5867,0.000004894,0,0.00204542,18,17,34,1
5.0660251628,5.0660251628,10.0.1.106,4000,car[0],65527,0.008022594,0,0.000353065,19,18,34,1
5.1590080004,5.1590080004,10.0.1.106,4000,car[0],25716,0.0010054316,0,0.00573939,20,19,34,1
5.2590091284,5.2590091284,10.0.1.106,4000,car[0],27063,0.0010065596,0,0.00951831,21,20,34,1
5.358017562,5.358017562,10.0.1.106,4000,car[0],17924,0.0000149932,0,0.000596111,22,21,34,1
5.4610078812,5.4610078812,10.0.1.106,4000,car[0],65527,0.0030053124,0,0.000799072,23,22,34,1
5.5580108092,5.5580108092,10.0.1.106,4000,car[0],9861,0.0000082404,0,0.00341468,24,23,34,1
5.6580013404,5.6580013404,10.0.1.106,4000,car[0],437,0.0000004276,0,0.00197516,25,24,34,1
5.7600193924,5.7600193924,10.0.1.106,4000,car[0],60109,0.0020168236,0,0.00603999,26,25,34,1
5.8580099364,5.8580099364,10.0.1.106,4000,car[0],8833,0.0000073676,0,0.000124839,27,26,34,1
5.95901015,5.95901015,10.0.1.106,4000,car[0],28277,0.0010075812,0,0.00168568,28,27,34,1
6.0590203476,6.0590203476,10.0.1.106,4000,car[0],40520,0.0010177788,0,0.00259713,29,28,34,1
6.161004178,6.161004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.00183932,30,29,34,1
6.25801403,6.25801403,10.0.1.106,4000,car[0],13698,0.0000114612,0,6.43453e-06,31,30,34,1
6.3590099452,6.3590099452,10.0.1.106,4000,car[0],29560,0.0010073764,0,0.00286085,32,31,34,1
6.4580145252,6.4580145252,10.0.1.106,4000,car[0],14317,0.0000119564,0,0.00227866,33,32,34,1
6.561004178,6.561004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,3.47175e-06,34,33,34,1
6.6580078316,6.6580078316,10.0.1.106,4000,car[0],6265,0.0000052628,0,0.000151921,35,34,34,1
6.761004178,6.761004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.0018878,36,35,34,1
6.8580105868,6.8580105868,10.0.1.106,4000,car[0],9583,0.000008018,0,0.000737967,37,36,34,1
6.9590107796,6.9590107796,10.0.1.106,4000,car[0],30544,0.0010082108,0,0.000292032,38,37,34,1
7.0580047916,7.0580047916,10.0.1.106,4000,car[0],2654,0.0000022228,0,0.00463619,39,38,34,1
7.161004178,7.161004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.00186503,40,39,34,1
7.25801595,7.25801595,10.0.1.106,4000,car[0],16035,0.0000133812,0,0.000201754,41,40,34,1
7.361004178,7.361004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.000969017,42,41,34,1
7.4600131716,7.4600131716,10.0.1.106,4000,car[0],55608,0.0020106028,0,0.000157201,43,42,34,1
7.559004686,7.559004686,10.0.1.106,4000,car[0],23242,0.0010021172,0,0.00147609,44,43,34,1
7.6580074076,7.6580074076,10.0.1.106,4000,car[0],5798,0.0000048388,0,0.000970513,45,44,34,1
7.7580201044,7.7580201044,10.0.1.106,4000,car[0],20976,0.0000175356,0,0.00438113,46,45,34,1
7.8580037572,7.8580037572,10.0.1.106,4000,car[0],1444,0.0000012332,0,0.000515789,47,46,34,1
7.9590064804,7.9590064804,10.0.1.106,4000,car[0],25359,0.0010039116,0,0.00305202,48,47,34,1
8.0590200732,8.0590200732,10.0.1.106,4000,car[0],40177,0.0010175044,0,0.000854362,49,48,34,1
8.1600053092,8.1600053092,10.0.1.106,4000,car[0],46158,0.0020027404,0,0.00436697,50,49,34,1
8.2580173444,8.2580173444,10.0.1.106,4000,car[0],17715,0.0000147756,0,0.00437898,51,50,34,1
8.3590046732,8.3590046732,10.0.1.106,4000,car[0],23226,0.0010021044,0,0.00604632,52,51,34,1
8.4600188908,8.4600188908,10.0.1.106,4000,car[0],62442,0.002016322,0,0.00190207,53,52,34,1
8.5590099092,8.5590099092,10.0.1.106,4000,car[0],29519,0.0010073404,0,0.00203783,54,53,34,1
8.6590090492,8.6590090492,10.0.1.106,4000,car[0],28444,0.0010064804,0,0.00516366,55,54,34,1
8.7590131452,8.7590131452,10.0.1.106,4000,car[0],33375,0.0010105764,0,0.000977114,56,55,34,1
8.8600050508,8.8600050508,10.0.1.106,4000,car[0],45867,0.002002482,0,0.00115761,57,56,34,1
8.961004178,8.961004178,10.0.1.106,4000,car[0],65527,0.0030016092,0,0.000283355,58,57,34,1
9.0660263972,9.0660263972,10.0.1.106,4000,car[0],65527,0.0020238284,0,0.00276128,59,58,34,1
9.1590089212,9.1590089212,10.0.1.106,4000,car[0],26804,0.0010063524,0,0.00361012,60,59,34,1
9.258018114,9.258018114,10.0.1.106,4000,car[0],18614,0.0000155452,0,0.000901202,61,60,34,1
9.359012166,9.359012166,10.0.1.106,4000,car[0],30734,0.0010095972,0,0.00323609,62,61,34,1
9.4580057732,9.4580057732,10.0.1.106,4000,car[0],3818,0.0000032044,0,0.000371953,63,62,34,1
9.56101035,9.56101035,10.0.1.106,4000,car[0],65527,0.0030077812,0,0.00119725,64,63,34,1
9.66101035,9.66101035,10.0.1.106,4000,car[0],65527,0.0030077812,0,0.000141368,65,64,34,1
9.7640572572,9.7640572572,10.0.1.106,4000,car[0],65527,0.0000546884,0,0.00189306,66,65,34,1
