timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.25801035,3.25801035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.0182503,1,0,4,1
3.361006726,3.361006726,10.0.1.106,4000,car[0],47866,0.0030041572,0,0.00502993,2,1,4,1
3.4580038148,3.4580038148,10.0.1.106,4000,car[0],1468,0.0000012524,0,0.00115606,3,2,4,1
3.5580045332,3.5580045332,10.0.1.106,4000,car[0],2331,0.0000019644,0,0.0045833,4,3,4,1
3.66201035,3.66201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.000366148,5,4,4,1
3.7580045868,3.7580045868,10.0.1.106,4000,car[0],2398,0.000002018,0,0.00151822,6,5,4,1
3.860003018,3.860003018,10.0.1.106,4000,car[0],29256,0.0020004492,0,0.0106693,7,6,4,1
3.9580120484,3.9580120484,10.0.1.106,4000,car[0],11347,0.0000094796,0,0.00459867,8,7,4,1
4.0580080748,4.0580080748,10.0.1.106,4000,car[0],6569,0.000005506,0,0.00101325,9,8,4,1
4.1580094084,4.1580094084,10.0.1.106,4000,car[0],8173,0.0000068396,0,0.00705164,10,9,4,1
4.26201035,4.26201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.000286923,11,10,4,1
4.3580109436,4.3580109436,10.0.1.106,4000,car[0],10029,0.0000083748,0,0.00186241,12,11,4,1
4.4610114516,4.4610114516,10.0.1.106,4000,car[0],53521,0.0030088828,0,0.000274903,13,12,4,1
4.5580099884,4.5580099884,10.0.1.106,4000,car[0],8867,0.0000074196,0,0.00121437,14,13,4,1
4.6580104924,4.6580104924,10.0.1.106,4000,car[0],9465,0.0000079236,0,0.0074073,15,14,4,1
4.76201035,4.76201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00313929,16,15,4,1
4.8600093996,4.8600093996,10.0.1.106,4000,car[0],36282,0.0020068308,0,0.000346373,17,16,4,1
4.96201035,4.96201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00198122,18,17,4,1
5.0580066836,5.0580066836,10.0.1.106,4000,car[0],4893,0.0000041148,0,0.00410016,19,18,4,1
5.1590056364,5.1590056364,10.0.1.106,4000,car[0],16967,0.0010030676,0,0.00932168,20,19,4,1
5.2580093604,5.2580093604,10.0.1.106,4000,car[0],8113,0.0000067916,0,0.00572529,21,20,4,1
5.3590051668,5.3590051668,10.0.1.106,4000,car[0],16380,0.001002598,0,0.00040484,22,21,4,1
5.4620140532,5.4620140532,10.0.1.106,4000,car[0],65527,0.0040114844,0,0.00355102,23,22,4,1
5.5590102172,5.5590102172,10.0.1.106,4000,car[0],22441,0.0010076484,0,0.00640384,24,23,4,1
