timestamp,sinr,usedRB,sumSinr,runNumber
3.006,52.9296,1,52.9296,4
3.011,65.4008,1,65.4008,4
3.02,52.9296,1,52.9296,4
3.105,52.9296,1,52.9296,4
3.111,52.9296,1,52.9296,4
3.116,65.2094,2,130.419,4
3.125,52.9296,1,52.9296,4
3.131,48.5704,2,97.1408,4
3.136,65.4008,1,65.4008,4
3.236,65.2496,3,195.749,4
3.245,52.9296,1,52.9296,4
3.251,54.0064,100,5400.64,4
3.252,54.0064,100,5400.64,4
3.253,54.0064,100,5400.64,4
3.254,54.0064,100,5400.64,4
3.255,53.1037,58,3080.01,4
3.278,65.2496,3,195.749,4
3.349,52.9296,1,52.9296,4
3.355,54.0064,100,5400.64,4
3.356,54.0064,100,5400.64,4
3.357,54.0064,100,5400.64,4
3.358,52.5709,35,1839.98,4
3.368,65.2496,3,195.749,4
3.449,52.9296,1,52.9296,4
3.455,51.4318,10,514.318,4
3.461,65.2496,3,195.749,4
3.549,52.9296,1,52.9296,4
3.555,51.8114,16,828.982,4
3.564,65.2496,3,195.749,4
3.649,52.9296,1,52.9296,4
3.655,54.0064,100,5400.64,4
3.656,54.0064,100,5400.64,4
3.657,54.0064,100,5400.64,4
3.658,54.0064,100,5400.64,4
3.659,53.1037,58,3080.01,4
3.664,65.2496,3,195.749,4
3.749,52.9296,1,52.9296,4
3.755,51.8114,16,828.982,4
3.761,65.2496,3,195.749,4
3.849,52.9296,1,52.9296,4
3.855,54.0064,100,5400.64,4
3.856,54.0064,100,5400.64,4
3.857,46.8863,4,187.545,4
3.872,65.2496,3,195.749,4
3.949,52.9296,1,52.9296,4
3.955,53.4166,79,4219.91,4
3.964,65.2496,3,195.749,4
4.049,44.3937,1,44.3937,4
4.055,44.7513,46,2058.56,4
4.061,51.0532,3,153.16,4
4.149,44.3937,1,44.3937,4
4.155,44.628,57,2543.79,4
4.167,55.7774,3,167.332,4
4.249,44.3937,1,44.3937,4
4.255,45.4705,100,4547.05,4
4.256,45.4705,100,4547.05,4
4.257,45.4705,100,4547.05,4
4.258,45.4705,100,4547.05,4
4.259,44.5678,58,2584.93,4
4.264,52.9378,3,158.814,4
4.349,44.3937,1,44.3937,4
4.355,44.8824,70,3141.77,4
4.361,52.9378,3,158.814,4
4.449,44.3937,1,44.3937,4
4.455,45.4705,100,4547.05,4
4.456,45.4705,100,4547.05,4
4.457,45.4705,100,4547.05,4
4.458,44.7612,74,3312.33,4
