timestamp,sinr,usedRB,sumSinr,runNumber
3.002,54.0064,100,5400.64,4
3.002,62.7839,100,6278.39,4
3.042,54.0064,100,5400.64,4
3.042,62.7839,100,6278.39,4
3.082,54.0064,100,5400.64,4
3.082,62.7839,100,6278.39,4
3.122,54.0064,100,5400.64,4
3.122,62.7839,100,6278.39,4
3.162,54.0064,100,5400.64,4
3.162,62.7839,100,6278.39,4
3.202,54.0064,100,5400.64,4
3.202,62.7839,100,6278.39,4
3.242,54.0064,100,5400.64,4
3.242,62.7839,100,6278.39,4
3.282,54.0064,100,5400.64,4
3.282,62.7839,100,6278.39,4
3.322,54.0064,100,5400.64,4
3.322,62.7839,100,6278.39,4
3.362,54.0064,100,5400.64,4
3.362,62.7839,100,6278.39,4
3.402,54.0064,100,5400.64,4
3.402,62.7839,100,6278.39,4
3.442,54.0064,100,5400.64,4
3.442,62.7839,100,6278.39,4
3.482,54.0064,100,5400.64,4
3.482,62.7839,100,6278.39,4
3.522,54.0064,100,5400.64,4
3.522,62.7839,100,6278.39,4
3.562,54.0064,100,5400.64,4
3.562,62.7839,100,6278.39,4
3.602,54.0064,100,5400.64,4
3.602,62.7839,100,6278.39,4
3.642,54.0064,100,5400.64,4
3.642,62.7839,100,6278.39,4
3.682,54.0064,100,5400.64,4
3.682,62.7839,100,6278.39,4
3.722,54.0064,100,5400.64,4
3.722,62.7839,100,6278.39,4
3.762,54.0064,100,5400.64,4
3.762,62.7839,100,6278.39,4
3.802,54.0064,100,5400.64,4
3.802,62.7839,100,6278.39,4
3.842,54.0064,100,5400.64,4
3.842,62.7839,100,6278.39,4
3.882,54.0064,100,5400.64,4
3.882,62.7839,100,6278.39,4
3.922,54.0064,100,5400.64,4
3.922,62.7839,100,6278.39,4
3.962,54.0064,100,5400.64,4
3.962,62.7839,100,6278.39,4
4.002,46.4098,100,4640.98,4
4.002,50.4188,100,5041.88,4
4.042,45.5881,100,4558.81,4
4.042,50.472,100,5047.2,4
4.082,45.4705,100,4547.05,4
4.082,50.472,100,5047.2,4
4.122,45.4705,100,4547.05,4
4.122,50.472,100,5047.2,4
4.162,45.4705,100,4547.05,4
4.162,50.472,100,5047.2,4
4.202,45.4705,100,4547.05,4
4.202,50.472,100,5047.2,4
4.242,45.4705,100,4547.05,4
4.242,50.472,100,5047.2,4
4.282,45.4705,100,4547.05,4
4.282,50.472,100,5047.2,4
4.322,45.4705,100,4547.05,4
4.322,50.472,100,5047.2,4
4.362,45.4705,100,4547.05,4
4.362,50.472,100,5047.2,4
4.402,45.4705,100,4547.05,4
4.402,50.472,100,5047.2,4
4.442,45.4705,100,4547.05,4
4.442,50.472,100,5047.2,4
4.482,45.4705,100,4547.05,4
4.482,50.472,100,5047.2,4
4.522,45.4705,100,4547.05,4
4.522,50.472,100,5047.2,4
4.562,45.4705,100,4547.05,4
4.562,50.472,100,5047.2,4
4.602,45.4705,100,4547.05,4
4.602,50.472,100,5047.2,4
4.642,45.4705,100,4547.05,4
4.642,50.472,100,5047.2,4
4.682,45.4705,100,4547.05,4
4.682,50.472,100,5047.2,4
4.722,45.4705,100,4547.05,4
4.722,50.472,100,5047.2,4
4.762,45.4705,100,4547.05,4
4.762,50.472,100,5047.2,4
4.802,45.4705,100,4547.05,4
4.802,50.472,100,5047.2,4
4.842,45.4705,100,4547.05,4
4.842,50.472,100,5047.2,4
4.882,45.4705,100,4547.05,4
4.882,50.472,100,5047.2,4
4.922,45.4705,100,4547.05,4
4.922,50.472,100,5047.2,4
4.962,45.4705,100,4547.05,4
4.962,50.472,100,5047.2,4
5.002,29.7994,100,2979.94,4
5.002,50.3726,100,5037.26,4
5.042,29.4758,100,2947.58,4
5.042,50.8193,100,5081.93,4
5.082,29.4234,100,2942.34,4
5.082,50.8193,100,5081.93,4
5.122,29.4234,100,2942.34,4
5.122,50.8193,100,5081.93,4
5.162,29.4234,100,2942.34,4
5.162,50.8193,100,5081.93,4
5.202,29.4234,100,2942.34,4
5.202,50.8193,100,5081.93,4
5.242,29.4234,100,2942.34,4
5.242,50.8193,100,5081.93,4
5.282,29.4234,100,2942.34,4
5.282,50.8193,100,5081.93,4
5.322,29.4234,100,2942.34,4
5.322,50.8193,100,5081.93,4
5.362,29.4234,100,2942.34,4
5.362,50.8193,100,5081.93,4
5.402,29.4234,100,2942.34,4
5.402,50.8193,100,5081.93,4
5.442,29.4234,100,2942.34,4
5.442,50.8193,100,5081.93,4
5.482,29.4234,100,2942.34,4
5.482,50.8193,100,5081.93,4
5.522,29.4234,100,2942.34,4
5.522,50.8193,100,5081.93,4
5.562,29.4234,100,2942.34,4
5.562,50.8193,100,5081.93,4
5.602,29.4234,100,2942.34,4
5.602,50.8193,100,5081.93,4
5.642,29.4234,100,2942.34,4
5.642,50.8193,100,5081.93,4
5.682,29.4234,100,2942.34,4
5.682,50.8193,100,5081.93,4
5.722,29.4234,100,2942.34,4
5.722,50.8193,100,5081.93,4
5.762,29.4234,100,2942.34,4
5.762,50.8193,100,5081.93,4
5.802,29.4234,100,2942.34,4
5.802,50.8193,100,5081.93,4
5.842,29.4234,100,2942.34,4
5.842,50.8193,100,5081.93,4
5.882,29.4234,100,2942.34,4
5.882,50.8193,100,5081.93,4
5.922,29.4234,100,2942.34,4
5.922,50.8193,100,5081.93,4
5.962,29.4234,100,2942.34,4
5.962,50.8193,100,5081.93,4
6.002,42.3918,100,4239.18,4
6.002,61.7468,100,6174.68,4
6.042,43.2898,100,4328.98,4
6.042,61.9339,100,6193.39,4
6.082,42.9187,100,4291.87,4
6.082,61.9339,100,6193.39,4
6.122,42.9187,100,4291.87,4
6.122,61.9339,100,6193.39,4
6.162,42.9187,100,4291.87,4
6.162,61.9339,100,6193.39,4
6.202,42.9187,100,4291.87,4
6.202,61.9339,100,6193.39,4
6.242,42.9187,100,4291.87,4
6.242,61.9339,100,6193.39,4
6.282,42.9187,100,4291.87,4
6.282,61.9339,100,6193.39,4
6.322,42.9187,100,4291.87,4
6.322,61.9339,100,6193.39,4
6.362,42.9187,100,4291.87,4
6.362,61.9339,100,6193.39,4
6.402,42.9187,100,4291.87,4
6.402,61.9339,100,6193.39,4
6.442,42.9187,100,4291.87,4
6.442,61.9339,100,6193.39,4
6.482,42.9187,100,4291.87,4
6.482,61.9339,100,6193.39,4
6.522,42.9187,100,4291.87,4
6.522,61.9339,100,6193.39,4
6.562,42.9187,100,4291.87,4
