timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.25801035,3.25801035,1,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
3.361006726,3.361006726,2,0.0030041572,car[0],(omnetpp::cQueue) empty,4,0
3.4580038148,3.4580038148,3,0.0000012524,car[0],(omnetpp::cQueue) empty,4,0
3.5580045332,3.5580045332,4,0.0000019644,car[0],(omnetpp::cQueue) empty,4,0
3.66201035,3.66201035,5,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
3.7580045868,3.7580045868,6,0.000002018,car[0],(omnetpp::cQueue) empty,4,0
3.860003018,3.860003018,7,0.0020004492,car[0],(omnetpp::cQueue) empty,4,0
3.9580120484,3.9580120484,8,0.0000094796,car[0],(omnetpp::cQueue) empty,4,0
4.0580080748,4.0580080748,9,0.000005506,car[0],(omnetpp::cQueue) empty,4,0
4.1580094084,4.1580094084,10,0.0000068396,car[0],(omnetpp::cQueue) empty,4,0
4.26201035,4.26201035,11,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
4.3580109436,4.3580109436,12,0.0000083748,car[0],(omnetpp::cQueue) empty,4,0
4.4610114516,4.4610114516,13,0.0030088828,car[0],(omnetpp::cQueue) empty,4,0
4.5580099884,4.5580099884,14,0.0000074196,car[0],(omnetpp::cQueue) empty,4,0
4.6580104924,4.6580104924,15,0.0000079236,car[0],(omnetpp::cQueue) empty,4,0
4.76201035,4.76201035,16,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
4.8600093996,4.8600093996,17,0.0020068308,car[0],(omnetpp::cQueue) empty,4,0
4.96201035,4.96201035,18,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
5.0580066836,5.0580066836,19,0.0000041148,car[0],(omnetpp::cQueue) empty,4,0
5.1590056364,5.1590056364,20,0.0010030676,car[0],(omnetpp::cQueue) empty,4,0
5.2580093604,5.2580093604,21,0.0000067916,car[0],(omnetpp::cQueue) empty,4,0
5.3590051668,5.3590051668,22,0.001002598,car[0],(omnetpp::cQueue) empty,4,0
5.4620140532,5.4620140532,23,0.0040114844,car[0],(omnetpp::cQueue) empty,4,0
5.5590102172,5.5590102172,24,0.0010076484,car[0],(omnetpp::cQueue) empty,4,0
5.6650055108,5.6650055108,25,0.007002942,car[0],(omnetpp::cQueue) empty,4,0
5.7580070468,5.7580070468,26,0.000004478,car[0],(omnetpp::cQueue) empty,4,0
5.8620140532,5.8620140532,27,0.0040114844,car[0],(omnetpp::cQueue) empty,4,0
5.9590063876,5.9590063876,28,0.0010038188,car[0],(omnetpp::cQueue) empty,4,0
6.0610017292,6.0610017292,29,0.0029991604,car[0],(omnetpp::cQueue) empty,4,0
6.16201035,6.16201035,30,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
6.26000667,6.26000667,31,0.0020041012,car[0],(omnetpp::cQueue) empty,4,0
6.36201035,6.36201035,32,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
6.46201035,6.46201035,33,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
6.5580122884,6.5580122884,34,0.0000097196,car[0],(omnetpp::cQueue) empty,4,0
6.6580035196,6.6580035196,35,0.000001154,car[0],(omnetpp::cQueue) empty,4,0
6.7580085996,6.7580085996,36,0.0000060308,car[0],(omnetpp::cQueue) empty,4,0
6.86201035,6.86201035,37,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
6.9610120708,6.9610120708,38,0.003009502,car[0],(omnetpp::cQueue) empty,4,0
7.059010418,7.059010418,39,0.0010078492,car[0],(omnetpp::cQueue) empty,4,0
7.159005742,7.159005742,40,0.0010031732,car[0],(omnetpp::cQueue) empty,4,0
7.2620057884,7.2620057884,41,0.0040032196,car[0],(omnetpp::cQueue) empty,4,0
7.3610088524,7.3610088524,42,0.0030062836,car[0],(omnetpp::cQueue) empty,4,0
7.4590128884,7.4590128884,43,0.0010103196,car[0],(omnetpp::cQueue) empty,4,0
7.56000597,7.56000597,44,0.0020034012,car[0],(omnetpp::cQueue) empty,4,0
7.6580099644,7.6580099644,45,0.0000073956,car[0],(omnetpp::cQueue) empty,4,0
7.7580107564,7.7580107564,46,0.0000081876,car[0],(omnetpp::cQueue) empty,4,0
7.8590040164,7.8590040164,47,0.0010014476,car[0],(omnetpp::cQueue) empty,4,0
7.9590118036,7.9590118036,48,0.0010092348,car[0],(omnetpp::cQueue) empty,4,0
8.0620115844,8.0620115844,49,0.0040090156,car[0],(omnetpp::cQueue) empty,4,0
8.16201035,8.16201035,50,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
8.2610013572,8.2610013572,51,0.0029987884,car[0],(omnetpp::cQueue) empty,4,0
8.358009942,8.358009942,52,0.0000073732,car[0],(omnetpp::cQueue) empty,4,0
8.45900533,8.45900533,53,0.0010027612,car[0],(omnetpp::cQueue) empty,4,0
8.56201035,8.56201035,54,0.0040077812,car[0],(omnetpp::cQueue) empty,4,0
