timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.254015106,3.254015106,10.0.1.106,4000,car[0],14980,0.0000125372,0,0.00159556,1,0,42,1
3.3590040876,3.3590040876,10.0.1.106,4000,car[0],21014,0.0010015188,0,0.00130016,2,1,42,1
3.459005398,3.459005398,10.0.1.106,4000,car[0],22589,0.0010028292,0,0.000314297,3,2,42,1
3.558001038,3.558001038,10.0.1.106,4000,car[0],311,0.0000003268,0,0.00411017,4,3,42,1
3.659009682,3.659009682,10.0.1.106,4000,car[0],27755,0.0010071132,0,0.00102662,5,4,42,1
3.7580051236,3.7580051236,10.0.1.106,4000,car[0],3006,0.0000025548,0,0.00450123,6,5,42,1
3.8580040476,3.8580040476,10.0.1.106,4000,car[0],1724,0.0000014788,0,0.00317198,7,6,42,1
3.9580147492,3.9580147492,10.0.1.106,4000,car[0],14597,0.0000121804,0,0.000577696,8,7,42,1
4.0640083828,4.0640083828,10.0.1.106,4000,car[0],6954,0.000005814,0,0.00103658,9,8,42,1
4.1610091156,4.1610091156,10.0.1.106,4000,car[0],65527,0.0030065468,0,0.0028197,10,9,42,1
4.2600093996,4.2600093996,10.0.1.106,4000,car[0],46642,0.0020068308,0,0.000515825,11,10,42,1
4.3580164132,4.3580164132,10.0.1.106,4000,car[0],16551,0.0000138444,0,0.00136379,12,11,42,1
4.4580054172,4.4580054172,10.0.1.106,4000,car[0],3373,0.0000028484,0,0.00174716,13,12,42,1
4.5590079916,4.5590079916,10.0.1.106,4000,car[0],25705,0.0010054228,0,0.000170741,14,13,42,1
4.6580083836,4.6580083836,10.0.1.106,4000,car[0],6955,0.0000058148,0,0.00108061,15,14,42,1
4.7610029364,4.7610029364,10.0.1.106,4000,car[0],58822,0.0030003676,0,0.000339757,16,15,42,1
4.8610091156,4.8610091156,10.0.1.106,4000,car[0],65527,0.0030065468,0,0.00151424,17,16,42,1
4.960006998,4.960006998,10.0.1.106,4000,car[0],43766,0.0020044292,0,0.00175379,18,17,42,1
5.0640109364,5.0640109364,10.0.1.106,4000,car[0],10020,0.0000083676,0,0.000611996,19,18,42,1
5.1660194084,5.1660194084,10.0.1.106,4000,car[0],43849,0.0080168396,0,0.00204257,20,19,42,1
5.2630066468,5.2630066468,10.0.1.106,4000,car[0],65527,0.005004078,0,0.000392455,21,20,42,1
5.3630066468,5.3630066468,10.0.1.106,4000,car[0],65527,0.005004078,0,0.00117158,22,21,42,1
5.468016522,5.468016522,10.0.1.106,4000,car[0],65527,0.0100139532,0,0.00219361,23,22,42,1
5.5650328228,5.5650328228,10.0.1.106,4000,car[0],48084,0.007030254,0,0.000891145,24,23,42,1
5.661005622,5.661005622,10.0.1.106,4000,car[0],39149,0.0030030532,0,0.000463632,25,24,42,1
5.7590101804,5.7590101804,10.0.1.106,4000,car[0],20915,0.0010076116,0,0.000205301,26,25,42,1
5.8610061644,5.8610061644,10.0.1.106,4000,car[0],39827,0.0030035956,0,0.0016434,27,26,42,1
5.9670207052,5.9670207052,10.0.1.106,4000,car[0],57247,0.0030181364,0,0.000845046,28,27,42,1
6.0680066468,6.0680066468,10.0.1.106,4000,car[0],65527,0.004004078,0,0.00113816,29,28,42,1
6.159015398,6.159015398,10.0.1.106,4000,car[0],30145,0.0010128292,0,0.00192332,30,29,42,1
6.2640161636,6.2640161636,10.0.1.106,4000,car[0],16269,0.0000135948,0,0.000630203,31,30,42,1
6.3590159324,6.3590159324,10.0.1.106,4000,car[0],30813,0.0010133636,0,0.00269672,32,31,42,1
6.4600059596,6.4600059596,10.0.1.106,4000,car[0],35131,0.0020033908,0,0.00102849,33,32,42,1
6.5590100308,6.5590100308,10.0.1.106,4000,car[0],23688,0.001007462,0,0.00182454,34,33,42,1
6.6580104644,6.6580104644,10.0.1.106,4000,car[0],9430,0.0000078956,0,0.000620049,35,34,42,1
6.7590167252,6.7590167252,10.0.1.106,4000,car[0],31741,0.0010141564,0,0.000744975,36,35,42,1
6.862004178,6.862004178,10.0.1.106,4000,car[0],65527,0.0040016092,0,0.000379258,37,36,42,1
6.9580116052,6.9580116052,10.0.1.106,4000,car[0],10793,0.0000090364,0,0.00406602,38,37,42,1
7.0580180828,7.0580180828,10.0.1.106,4000,car[0],18575,0.000015514,0,0.000952542,39,38,42,1
7.1580161636,7.1580161636,10.0.1.106,4000,car[0],16269,0.0000135948,0,0.000169203,40,39,42,1
7.26504121,7.26504121,10.0.1.106,4000,car[0],65527,0.0070386412,0,0.00127887,41,40,42,1
7.3600119868,7.3600119868,10.0.1.106,4000,car[0],51230,0.002009418,0,0.000303043,42,41,42,1
7.4580095028,7.4580095028,10.0.1.106,4000,car[0],8291,0.000006934,0,0.00407202,43,42,42,1
7.558005134,7.558005134,10.0.1.106,4000,car[0],3019,0.0000025652,0,0.000105113,44,43,42,1
7.658001854,7.658001854,10.0.1.106,4000,car[0],651,0.0000005988,0,0.00123378,45,44,42,1
7.7610078812,7.7610078812,10.0.1.106,4000,car[0],65527,0.0030053124,0,0.00584278,46,45,42,1
7.8580185172,7.8580185172,10.0.1.106,4000,car[0],19118,0.0000159484,0,0.00666121,47,46,42,1
7.959011374,7.959011374,10.0.1.106,4000,car[0],29744,0.0010088052,0,0.00201707,48,47,42,1
8.067014846,8.067014846,10.0.1.106,4000,car[0],63558,0.0030122772,0,0.00509245,49,48,42,1
8.1580063492,8.1580063492,10.0.1.106,4000,car[0],4475,0.0000037804,0,0.000167164,50,49,42,1
8.264016822,8.264016822,10.0.1.106,4000,car[0],17062,0.0000142532,0,0.00197702,51,50,42,1
8.3580039508,8.3580039508,10.0.1.106,4000,car[0],1603,0.000001382,0,0.0011106,52,51,42,1
8.461016522,8.461016522,10.0.1.106,4000,car[0],65527,0.0030139532,0,0.00148546,53,52,42,1
8.558014382,8.558014382,10.0.1.106,4000,car[0],14138,0.0000118132,0,0.00167401,54,53,42,1
8.6590156588,8.6590156588,10.0.1.106,4000,car[0],31951,0.00101309,0,0.00235886,55,54,42,1
8.761016522,8.761016522,10.0.1.106,4000,car[0],65527,0.0030139532,0,0.00636368,56,55,42,1
8.858010978,8.858010978,10.0.1.106,4000,car[0],10072,0.0000084092,0,0.00228043,57,56,42,1
8.9660301004,8.9660301004,10.0.1.106,4000,car[0],65527,0.0020275316,0,0.000331003,58,57,42,1
9.074008286,9.074008286,10.0.1.106,4000,car[0],54193,0.0100057172,0,0.00037112,59,58,42,1
9.1670111012,9.1670111012,10.0.1.106,4000,car[0],45746,0.0090085324,0,0.0039933,60,59,42,1
9.2590110804,9.2590110804,10.0.1.106,4000,car[0],22040,0.0010085116,0,0.000331094,61,60,42,1
9.3650214732,9.3650214732,10.0.1.106,4000,car[0],34464,0.0070189044,0,0.000212552,62,61,42,1
9.4630066468,9.4630066468,10.0.1.106,4000,car[0],65527,0.005004078,0,0.00815729,63,62,42,1
9.5610042572,9.5610042572,10.0.1.106,4000,car[0],37506,0.0030016884,0,0.0049801,64,63,42,1
9.6720375068,9.6720375068,10.0.1.106,4000,car[0],65527,0.014034938,0,0.00352412,65,64,42,1
9.774016522,9.774016522,10.0.1.106,4000,car[0],65527,0.0160139532,0,0.000487681,66,65,42,1
9.8590064204,9.8590064204,10.0.1.106,4000,car[0],16404,0.0010038516,0,0.000204802,67,66,42,1
9.9670276316,9.9670276316,10.0.1.106,4000,car[0],65527,0.0030250628,0,0.000825413,68,67,42,1
10.0660168668,10.0660168668,10.0.1.106,4000,car[0],51158,0.002014298,0,0.000520064,69,68,42,1
10.1600069884,10.1600069884,10.0.1.106,4000,car[0],40794,0.0020044196,0,0.000343413,70,69,42,1
10.2590110292,10.2590110292,10.0.1.106,4000,car[0],27896,0.0010084604,0,0.00114389,71,70,42,1
10.3590109524,10.3590109524,10.0.1.106,4000,car[0],27800,0.0010083836,0,0.00290939,72,71,42,1
10.4590043476,10.4590043476,10.0.1.106,4000,car[0],19859,0.0010017788,0,0.00207926,73,72,42,1
10.5580054588,10.5580054588,10.0.1.106,4000,car[0],3425,0.00000289,0,0.000846614,74,73,42,1
10.659003486,10.659003486,10.0.1.106,4000,car[0],19091,0.0010009172,0,0.000447956,75,74,42,1
10.7610111068,10.7610111068,10.0.1.106,4000,car[0],64993,0.003008538,0,1.95132e-05,76,75,42,1
10.86503229,10.86503229,10.0.1.106,4000,car[0],53338,0.0070297212,0,0.00160063,77,76,42,1
10.96500525,10.96500525,10.0.1.106,4000,car[0],20924,0.0070026812,0,0.00162903,78,77,42,1
11.058010074,11.058010074,10.0.1.106,4000,car[0],8942,0.0000075052,0,0.00148599,79,78,42,1
11.15800941,11.15800941,10.0.1.106,4000,car[0],8175,0.0000068412,0,0.00154077,80,79,42,1
11.2610054124,11.2610054124,10.0.1.106,4000,car[0],65527,0.0030028436,0,0.00149798,81,80,42,1
11.3590109628,11.3590109628,10.0.1.106,4000,car[0],30773,0.001008394,0,0.00365552,82,81,42,1
11.460004266,11.460004266,10.0.1.106,4000,car[0],43437,0.0020016972,0,0.000190325,83,82,42,1
11.5590132004,11.5590132004,10.0.1.106,4000,car[0],33444,0.0010106316,0,0.00331275,84,83,42,1
11.658004658,11.658004658,10.0.1.106,4000,car[0],2487,0.0000020892,0,0.00290542,85,84,42,1
11.7610054124,11.7610054124,10.0.1.106,4000,car[0],65527,0.0030028436,0,0.00166511,86,85,42,1
11.8580160964,11.8580160964,10.0.1.106,4000,car[0],16218,0.0000135276,0,0.000123193,87,86,42,1
11.9580170412,11.9580170412,10.0.1.106,4000,car[0],17336,0.0000144724,0,0.00201147,88,87,42,1
12.0640084748,12.0640084748,10.0.1.106,4000,car[0],7069,0.000005906,0,0.00260976,89,88,42,1
12.1590154412,12.1590154412,10.0.1.106,4000,car[0],30199,0.0010128724,0,0.000258673,90,89,42,1
12.2620054124,12.2620054124,10.0.1.106,4000,car[0],65527,0.0040028436,0,0.00310538,91,90,42,1
12.3620054124,12.3620054124,10.0.1.106,4000,car[0],65527,0.0040028436,0,0.00115122,92,91,42,1
12.4620054124,12.4620054124,10.0.1.106,4000,car[0],65527,0.0040028436,0,0.00273808,93,92,42,1
12.5580055964,12.5580055964,10.0.1.106,4000,car[0],3597,0.0000030276,0,0.000718258,94,93,42,1
