timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2560030708,3.2560030708,10.0.1.106,4000,car[0],27798,0.002000502,0,0.00509355,1,0,3,1
3.3620098244,3.3620098244,10.0.1.106,4000,car[0],61973,0.0040072556,0,0.000316074,2,1,3,1
3.4620076676,3.4620076676,10.0.1.106,4000,car[0],59340,0.0040050988,0,0.00131175,3,2,3,1
3.5590077188,3.5590077188,10.0.1.106,4000,car[0],19444,0.00100515,0,0.000431587,4,3,3,1
3.6620078068,3.6620078068,10.0.1.106,4000,car[0],59514,0.004005238,0,0.00309595,5,4,3,1
3.7620128188,3.7620128188,10.0.1.106,4000,car[0],65527,0.00401025,0,0.00124588,6,5,3,1
3.8610041404,3.8610041404,10.0.1.106,4000,car[0],41800,0.0030015716,0,0.0010184,7,6,3,1
3.9620128188,3.9620128188,10.0.1.106,4000,car[0],65527,0.00401025,0,0.00125625,8,7,3,1
4.0770355644,4.0770355644,10.0.1.106,4000,car[0],48425,0.0130329956,0,0.00261333,9,8,3,1
4.1630070324,4.1630070324,10.0.1.106,4000,car[0],49729,0.0050044636,0,0.0161394,10,9,3,1
4.2580043644,4.2580043644,10.0.1.106,4000,car[0],2120,0.0000017956,0,0.00293311,11,10,3,1
4.3610090188,4.3610090188,10.0.1.106,4000,car[0],34326,0.00300645,0,0.00201719,12,11,3,1
4.4650054124,4.4650054124,10.0.1.106,4000,car[0],65527,0.0070028436,0,0.000307147,13,12,3,1
4.565004518,4.565004518,10.0.1.106,4000,car[0],64472,0.0070019492,0,0.00317742,14,13,3,1
4.6590054372,4.6590054372,10.0.1.106,4000,car[0],12278,0.0010028684,0,0.000954207,15,14,3,1
4.7590068636,4.7590068636,10.0.1.106,4000,car[0],13998,0.0010042948,0,0.000499453,16,15,3,1
4.8650054772,4.8650054772,10.0.1.106,4000,car[0],12328,0.0070029084,0,0.00675288,17,16,3,1
4.9580041364,4.9580041364,10.0.1.106,4000,car[0],1835,0.0000015676,0,0.0075715,18,17,3,1
5.0760037932,5.0760037932,10.0.1.106,4000,car[0],51779,0.0120012244,0,0.000279261,19,18,3,1
5.166004178,5.166004178,10.0.1.106,4000,car[0],65527,0.0080016092,0,0.00993162,20,19,3,1
5.2610056388,5.2610056388,10.0.1.106,4000,car[0],27330,0.00300307,0,0.00519071,21,20,3,1
5.3590054884,5.3590054884,10.0.1.106,4000,car[0],10862,0.0010029196,0,0.00632134,22,21,3,1
5.466004178,5.466004178,10.0.1.106,4000,car[0],65527,0.0080016092,0,0.00183432,23,22,3,1
5.5650052412,5.5650052412,10.0.1.106,4000,car[0],57913,0.0070026724,0,0.00172428,24,23,3,1
5.658005198,5.658005198,10.0.1.106,4000,car[0],3099,0.0000026292,0,0.000396659,25,24,3,1
5.7580052348,5.7580052348,10.0.1.106,4000,car[0],3145,0.000002666,0,0.00353515,26,25,3,1
5.8680313348,5.8680313348,10.0.1.106,4000,car[0],65527,0.010028766,0,0.000801907,27,26,3,1
5.96100495,5.96100495,10.0.1.106,4000,car[0],26532,0.0030023812,0,0.00247385,28,27,3,1
6.0650056116,6.0650056116,10.0.1.106,4000,car[0],12496,0.0010030428,0,1.54087e-05,29,28,3,1
6.1580079116,6.1580079116,10.0.1.106,4000,car[0],6365,0.0000053428,0,0.00444176,30,29,3,1
6.258004874,6.258004874,10.0.1.106,4000,car[0],2757,0.0000023052,0,9.18566e-07,31,30,3,1
6.3620059532,6.3620059532,10.0.1.106,4000,car[0],41043,0.0040033844,0,0.00496246,32,31,3,1
6.4700172724,6.4700172724,10.0.1.106,4000,car[0],17625,0.0000147036,0,0.00253813,33,32,3,1
6.5590091644,6.5590091644,10.0.1.106,4000,car[0],16748,0.0010065956,0,0.00859211,34,33,3,1
6.66401035,6.66401035,10.0.1.106,4000,car[0],65527,0.0060077812,0,0.00321699,35,34,3,1
6.7590055796,6.7590055796,10.0.1.106,4000,car[0],12456,0.0010030108,0,0.000653363,36,35,3,1
6.8580105428,6.8580105428,10.0.1.106,4000,car[0],9528,0.000007974,0,0.00354377,37,36,3,1
6.9630052716,6.9630052716,10.0.1.106,4000,car[0],50551,0.0050027028,0,0.00353186,38,37,3,1
7.0680128188,7.0680128188,10.0.1.106,4000,car[0],65527,0.01001025,0,0.00286917,39,38,3,1
7.1580008316,7.1580008316,10.0.1.106,4000,car[0],225,0.000000258,0,9.4041e-05,40,39,3,1
7.2620128188,7.2620128188,10.0.1.106,4000,car[0],65527,0.00401025,0,0.00200312,41,40,3,1
7.3580066692,7.3580066692,10.0.1.106,4000,car[0],4875,0.0000041004,0,0.00714918,42,41,3,1
7.4600053476,7.4600053476,10.0.1.106,4000,car[0],29926,0.0020027788,0,0.00264601,43,42,3,1
7.5620128188,7.5620128188,10.0.1.106,4000,car[0],65527,0.00401025,0,0.00547917,44,43,3,1
7.6590039588,7.6590039588,10.0.1.106,4000,car[0],14933,0.00100139,0,0.000151405,45,44,3,1
7.7580120028,7.7580120028,10.0.1.106,4000,car[0],11290,0.000009434,0,0.00211343,46,45,3,1
7.8590060084,7.8590060084,10.0.1.106,4000,car[0],17432,0.0010034396,0,0.00642332,47,46,3,1
7.9620119676,7.9620119676,10.0.1.106,4000,car[0],64526,0.0040093988,0,0.000133342,48,47,3,1
8.0660148676,8.0660148676,10.0.1.106,4000,car[0],41385,0.0080122988,0,0.00613837,49,48,3,1
8.1620016236,8.1620016236,10.0.1.106,4000,car[0],53835,0.0039990548,0,0.00696828,50,49,3,1
8.2600029292,8.2600029292,10.0.1.106,4000,car[0],27739,0.0020003604,0,0.000330403,51,50,3,1
8.3610057668,8.3610057668,10.0.1.106,4000,car[0],43770,0.003003198,0,0.000913772,52,51,3,1
8.4580107972,8.4580107972,10.0.1.106,4000,car[0],9846,0.0000082284,0,0.00367707,53,52,3,1
8.5650461476,8.5650461476,10.0.1.106,4000,car[0],65527,0.0070435788,0,0.00389575,54,53,3,1
8.6580040284,8.6580040284,10.0.1.106,4000,car[0],1700,0.0000014596,0,0.0311383,55,54,3,1
8.7590082924,8.7590082924,10.0.1.106,4000,car[0],20161,0.0010057236,0,0.00329424,56,55,3,1
8.858009826,8.858009826,10.0.1.106,4000,car[0],8695,0.0000072572,0,0.00370907,57,56,3,1
8.9680128188,8.9680128188,10.0.1.106,4000,car[0],65527,0.01001025,0,0.00358862,58,57,3,1
9.0710262748,9.0710262748,10.0.1.106,4000,car[0],38734,0.001023706,0,0.000961575,59,58,3,1
9.1630040492,9.1630040492,10.0.1.106,4000,car[0],50566,0.0050014804,0,0.000867622,60,59,3,1
9.2610096116,9.2610096116,10.0.1.106,4000,car[0],38027,0.0030070428,0,0.00224299,61,60,3,1
9.3590065252,9.3590065252,10.0.1.106,4000,car[0],13575,0.0010039564,0,0.000966523,62,61,3,1
9.461005858,9.461005858,10.0.1.106,4000,car[0],33524,0.0030032892,0,0.00128649,63,62,3,1
9.5640078812,9.5640078812,10.0.1.106,4000,car[0],65527,0.0060053124,0,0.00744271,64,63,3,1
9.6600112596,9.6600112596,10.0.1.106,4000,car[0],29601,0.0020086908,0,0.0106216,65,64,3,1
9.7580005412,9.7580005412,10.0.1.106,4000,car[0],104,0.0000001612,0,0.0040536,66,65,3,1
9.85800765,9.85800765,10.0.1.106,4000,car[0],6038,0.0000050812,0,0.000213647,67,66,3,1
9.9640040212,9.9640040212,10.0.1.106,4000,car[0],60891,0.0060014524,0,0.00209305,68,67,3,1
10.0610059548,10.0610059548,10.0.1.106,4000,car[0],42525,0.003003386,0,0.00103316,69,68,3,1
10.16100509,10.16100509,10.0.1.106,4000,car[0],42924,0.0030025212,0,0.00125338,70,69,3,1
