timestamp,sinr,usedRB,sumSinr,runNumber
3.002,53.2,50,2660,1
3.002,44.333,50,2216.65,1
3.042,53.2,50,2660,1
3.042,44.333,50,2216.65,1
3.082,53.2,50,2660,1
3.082,44.333,50,2216.65,1
3.122,53.2,50,2660,1
3.122,44.333,50,2216.65,1
3.162,53.2,50,2660,1
3.162,44.333,50,2216.65,1
3.202,53.2,50,2660,1
3.202,44.333,50,2216.65,1
3.242,53.2,50,2660,1
3.242,44.333,50,2216.65,1
3.282,53.2,50,2660,1
3.282,44.333,50,2216.65,1
3.322,53.2,50,2660,1
3.322,44.333,50,2216.65,1
3.362,53.2,50,2660,1
3.362,44.333,50,2216.65,1
3.402,53.2,50,2660,1
3.402,44.333,50,2216.65,1
3.442,53.2,50,2660,1
3.442,44.333,50,2216.65,1
3.482,53.2,50,2660,1
3.482,44.333,50,2216.65,1
3.522,53.2,50,2660,1
3.522,44.333,50,2216.65,1
3.562,53.2,50,2660,1
3.562,44.333,50,2216.65,1
3.602,53.2,50,2660,1
3.602,44.333,50,2216.65,1
3.642,53.2,50,2660,1
3.642,44.333,50,2216.65,1
3.682,53.2,50,2660,1
3.682,44.333,50,2216.65,1
3.722,53.2,50,2660,1
3.722,44.333,50,2216.65,1
3.762,53.2,50,2660,1
3.762,44.333,50,2216.65,1
3.802,53.2,50,2660,1
3.802,44.333,50,2216.65,1
3.842,53.2,50,2660,1
3.842,44.333,50,2216.65,1
3.882,53.2,50,2660,1
3.882,44.333,50,2216.65,1
3.922,53.2,50,2660,1
3.922,44.333,50,2216.65,1
3.962,53.2,50,2660,1
3.962,44.333,50,2216.65,1
4.002,49.2309,50,2461.55,1
4.002,60.4341,50,3021.7,1
4.042,51.5249,50,2576.25,1
4.042,61.1116,50,3055.58,1
4.082,49.9941,50,2499.7,1
4.082,61.1116,50,3055.58,1
4.122,49.9941,50,2499.7,1
4.122,61.1116,50,3055.58,1
4.162,49.9941,50,2499.7,1
4.162,61.1116,50,3055.58,1
4.202,49.9941,50,2499.7,1
4.202,61.1116,50,3055.58,1
4.242,49.9941,50,2499.7,1
4.242,61.1116,50,3055.58,1
4.282,49.9941,50,2499.7,1
4.282,61.1116,50,3055.58,1
4.322,49.9941,50,2499.7,1
4.322,61.1116,50,3055.58,1
4.362,49.9941,50,2499.7,1
4.362,61.1116,50,3055.58,1
4.402,49.9941,50,2499.7,1
4.402,61.1116,50,3055.58,1
4.442,49.9941,50,2499.7,1
4.442,61.1116,50,3055.58,1
4.482,49.9941,50,2499.7,1
4.482,61.1116,50,3055.58,1
4.522,49.9941,50,2499.7,1
4.522,61.1116,50,3055.58,1
4.562,49.9941,50,2499.7,1
4.562,61.1116,50,3055.58,1
4.602,49.9941,50,2499.7,1
4.602,61.1116,50,3055.58,1
4.642,49.9941,50,2499.7,1
4.642,61.1116,50,3055.58,1
4.682,49.9941,50,2499.7,1
4.682,61.1116,50,3055.58,1
4.722,49.9941,50,2499.7,1
4.722,61.1116,50,3055.58,1
4.762,49.9941,50,2499.7,1
4.762,61.1116,50,3055.58,1
4.802,49.9941,50,2499.7,1
4.802,61.1116,50,3055.58,1
4.842,49.9941,50,2499.7,1
4.842,61.1116,50,3055.58,1
4.882,49.9941,50,2499.7,1
4.882,61.1116,50,3055.58,1
4.922,49.9941,50,2499.7,1
4.922,61.1116,50,3055.58,1
4.962,49.9941,50,2499.7,1
4.962,61.1116,50,3055.58,1
5.002,51.8038,50,2590.19,1
5.002,53.5087,50,2675.44,1
5.042,53.135,50,2656.75,1
5.042,54.5543,50,2727.72,1
5.082,51.4156,50,2570.78,1
5.082,54.5543,50,2727.72,1
5.122,51.4156,50,2570.78,1
5.122,54.5543,50,2727.72,1
5.162,51.4156,50,2570.78,1
5.162,54.5543,50,2727.72,1
5.202,51.4156,50,2570.78,1
5.202,54.5543,50,2727.72,1
5.242,51.4156,50,2570.78,1
5.242,54.5543,50,2727.72,1
5.282,51.4156,50,2570.78,1
5.282,54.5543,50,2727.72,1
5.322,51.4156,50,2570.78,1
5.322,54.5543,50,2727.72,1
5.362,51.4156,50,2570.78,1
5.362,54.5543,50,2727.72,1
5.402,51.4156,50,2570.78,1
5.402,54.5543,50,2727.72,1
5.442,51.4156,50,2570.78,1
5.442,54.5543,50,2727.72,1
5.482,51.4156,50,2570.78,1
5.482,54.5543,50,2727.72,1
5.522,51.4156,50,2570.78,1
5.522,54.5543,50,2727.72,1
5.562,51.4156,50,2570.78,1
5.562,54.5543,50,2727.72,1
5.602,51.4156,50,2570.78,1
5.602,54.5543,50,2727.72,1
5.642,51.4156,50,2570.78,1
5.642,54.5543,50,2727.72,1
5.682,51.4156,50,2570.78,1
5.682,54.5543,50,2727.72,1
5.722,51.4156,50,2570.78,1
5.722,54.5543,50,2727.72,1
5.762,51.4156,50,2570.78,1
5.762,54.5543,50,2727.72,1
5.802,51.4156,50,2570.78,1
5.802,54.5543,50,2727.72,1
5.842,51.4156,50,2570.78,1
5.842,54.5543,50,2727.72,1
5.882,51.4156,50,2570.78,1
5.882,54.5543,50,2727.72,1
5.922,51.4156,50,2570.78,1
5.922,54.5543,50,2727.72,1
5.962,51.4156,50,2570.78,1
5.962,54.5543,50,2727.72,1
6.002,36.7334,50,1836.67,1
6.002,57.5206,50,2876.03,1
6.042,38.9732,50,1948.66,1
6.042,57.5601,50,2878,1
6.082,37.0346,50,1851.73,1
6.082,57.5601,50,2878,1
6.122,37.0346,50,1851.73,1
6.122,57.5601,50,2878,1
6.162,37.0346,50,1851.73,1
6.162,57.5601,50,2878,1
6.202,37.0346,50,1851.73,1
6.202,57.5601,50,2878,1
6.242,37.0346,50,1851.73,1
6.242,57.5601,50,2878,1
6.282,37.0346,50,1851.73,1
6.282,57.5601,50,2878,1
6.322,37.0346,50,1851.73,1
6.322,57.5601,50,2878,1
6.362,37.0346,50,1851.73,1
6.362,57.5601,50,2878,1
6.402,37.0346,50,1851.73,1
6.402,57.5601,50,2878,1
6.442,37.0346,50,1851.73,1
6.442,57.5601,50,2878,1
6.482,37.0346,50,1851.73,1
6.482,57.5601,50,2878,1
6.522,37.0346,50,1851.73,1
6.522,57.5601,50,2878,1
6.562,37.0346,50,1851.73,1
6.562,57.5601,50,2878,1
6.602,37.0346,50,1851.73,1
6.602,57.5601,50,2878,1
6.642,37.0346,50,1851.73,1
6.642,57.5601,50,2878,1
6.682,37.0346,50,1851.73,1
6.682,57.5601,50,2878,1
6.722,37.0346,50,1851.73,1
6.722,57.5601,50,2878,1
6.762,37.0346,50,1851.73,1
6.762,57.5601,50,2878,1
6.802,37.0346,50,1851.73,1
6.802,57.5601,50,2878,1
6.842,37.0346,50,1851.73,1
6.842,57.5601,50,2878,1
6.882,37.0346,50,1851.73,1
6.882,57.5601,50,2878,1
6.922,37.0346,50,1851.73,1
6.922,57.5601,50,2878,1
6.962,37.0346,50,1851.73,1
6.962,57.5601,50,2878,1
7.002,36.3701,50,1818.5,1
7.002,55.1837,50,2759.18,1
7.042,36.1223,50,1806.12,1
7.042,56.5727,50,2828.64,1
7.082,35.5882,50,1779.41,1
7.082,56.5727,50,2828.64,1
7.122,35.5882,50,1779.41,1
7.122,56.5727,50,2828.64,1
7.162,35.5882,50,1779.41,1
7.162,56.5727,50,2828.64,1
7.202,35.5882,50,1779.41,1
7.202,56.5727,50,2828.64,1
7.242,35.5882,50,1779.41,1
7.242,56.5727,50,2828.64,1
7.282,35.5882,50,1779.41,1
7.282,56.5727,50,2828.64,1
7.322,35.5882,50,1779.41,1
7.322,56.5727,50,2828.64,1
7.362,35.5882,50,1779.41,1
7.362,56.5727,50,2828.64,1
7.402,35.5882,50,1779.41,1
7.402,56.5727,50,2828.64,1
7.442,35.5882,50,1779.41,1
7.442,56.5727,50,2828.64,1
7.482,35.5882,50,1779.41,1
7.482,56.5727,50,2828.64,1
7.522,35.5882,50,1779.41,1
7.522,56.5727,50,2828.64,1
7.562,35.5882,50,1779.41,1
7.562,56.5727,50,2828.64,1
7.602,35.5882,50,1779.41,1
7.602,56.5727,50,2828.64,1
7.642,35.5882,50,1779.41,1
7.642,56.5727,50,2828.64,1
7.682,35.5882,50,1779.41,1
7.682,56.5727,50,2828.64,1
7.722,35.5882,50,1779.41,1
7.722,56.5727,50,2828.64,1
7.762,35.5882,50,1779.41,1
7.762,56.5727,50,2828.64,1
7.802,35.5882,50,1779.41,1
7.802,56.5727,50,2828.64,1
7.842,35.5882,50,1779.41,1
7.842,56.5727,50,2828.64,1
7.882,35.5882,50,1779.41,1
7.882,56.5727,50,2828.64,1
7.922,35.5882,50,1779.41,1
7.922,56.5727,50,2828.64,1
7.962,35.5882,50,1779.41,1
7.962,56.5727,50,2828.64,1
8.002,35.4523,50,1772.62,1
8.002,50.9949,50,2549.75,1
8.042,35.9449,50,1797.24,1
8.042,52.3185,50,2615.92,1
8.082,35.1153,50,1755.77,1
8.082,52.3185,50,2615.92,1
8.122,35.1153,50,1755.77,1
8.122,52.3185,50,2615.92,1
8.162,35.1153,50,1755.77,1
8.162,52.3185,50,2615.92,1
8.202,35.1153,50,1755.77,1
8.202,52.3185,50,2615.92,1
8.242,35.1153,50,1755.77,1
8.242,52.3185,50,2615.92,1
8.282,35.1153,50,1755.77,1
8.282,52.3185,50,2615.92,1
8.322,35.1153,50,1755.77,1
8.322,52.3185,50,2615.92,1
8.362,35.1153,50,1755.77,1
8.362,52.3185,50,2615.92,1
8.402,35.1153,50,1755.77,1
8.402,52.3185,50,2615.92,1
8.442,35.1153,50,1755.77,1
8.442,52.3185,50,2615.92,1
8.482,35.1153,50,1755.77,1
8.482,52.3185,50,2615.92,1
8.522,35.1153,50,1755.77,1
8.522,52.3185,50,2615.92,1
8.562,35.1153,50,1755.77,1
8.562,52.3185,50,2615.92,1
8.602,35.1153,50,1755.77,1
8.602,52.3185,50,2615.92,1
8.642,35.1153,50,1755.77,1
8.642,52.3185,50,2615.92,1
8.682,35.1153,50,1755.77,1
8.682,52.3185,50,2615.92,1
8.722,35.1153,50,1755.77,1
8.722,52.3185,50,2615.92,1
8.762,35.1153,50,1755.77,1
8.762,52.3185,50,2615.92,1
8.802,35.1153,50,1755.77,1
8.802,52.3185,50,2615.92,1
8.842,35.1153,50,1755.77,1
8.842,52.3185,50,2615.92,1
8.882,35.1153,50,1755.77,1
8.882,52.3185,50,2615.92,1
8.922,35.1153,50,1755.77,1
8.922,52.3185,50,2615.92,1
8.962,35.1153,50,1755.77,1
8.962,52.3185,50,2615.92,1
9.002,30.542,50,1527.1,1
9.002,57.576,50,2878.8,1
9.042,29.3231,50,1466.16,1
9.042,56.8087,50,2840.44,1
9.082,30.1152,50,1505.76,1
9.082,56.8087,50,2840.44,1
9.122,30.1152,50,1505.76,1
9.122,56.8087,50,2840.44,1
9.162,30.1152,50,1505.76,1
9.162,56.8087,50,2840.44,1
9.202,30.1152,50,1505.76,1
9.202,56.8087,50,2840.44,1
9.242,30.1152,50,1505.76,1
9.242,56.8087,50,2840.44,1
9.282,30.1152,50,1505.76,1
9.282,56.8087,50,2840.44,1
9.322,30.1152,50,1505.76,1
9.322,56.8087,50,2840.44,1
9.362,30.1152,50,1505.76,1
9.362,56.8087,50,2840.44,1
9.402,30.1152,50,1505.76,1
9.402,56.8087,50,2840.44,1
9.442,30.1152,50,1505.76,1
9.442,56.8087,50,2840.44,1
9.482,30.1152,50,1505.76,1
9.482,56.8087,50,2840.44,1
9.522,30.1152,50,1505.76,1
9.522,56.8087,50,2840.44,1
9.562,30.1152,50,1505.76,1
9.562,56.8087,50,2840.44,1
9.602,30.1152,50,1505.76,1
9.602,56.8087,50,2840.44,1
9.642,30.1152,50,1505.76,1
9.642,56.8087,50,2840.44,1
9.682,30.1152,50,1505.76,1
9.682,56.8087,50,2840.44,1
9.722,30.1152,50,1505.76,1
9.722,56.8087,50,2840.44,1
