timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.2560054596,3.2560054596,1,0.0020028908,car[0],(omnetpp::cQueue) empty,32,0
3.361003138,3.361003138,2,0.0030005692,car[0],(omnetpp::cQueue) empty,32,0
3.4610081828,3.4610081828,3,0.003005614,car[0],(omnetpp::cQueue) empty,32,0
3.564019506,3.564019506,4,0.0000169372,car[0],(omnetpp::cQueue) empty,32,0
3.6580071388,3.6580071388,5,0.00000457,car[0],(omnetpp::cQueue) empty,32,0
3.760007958,3.760007958,6,0.0020053892,car[0],(omnetpp::cQueue) empty,32,0
3.8580074524,3.8580074524,7,0.0000048836,car[0],(omnetpp::cQueue) empty,32,0
3.9660424444,3.9660424444,8,0.0080398756,car[0],(omnetpp::cQueue) empty,32,0
4.0660017796,4.0660017796,9,0.0019992108,car[0],(omnetpp::cQueue) empty,32,0
4.1740140364,4.1740140364,10,0.0160114676,car[0],(omnetpp::cQueue) empty,32,0
4.2580040236,4.2580040236,11,0.0000014548,car[0],(omnetpp::cQueue) empty,32,0
4.3640129012,4.3640129012,12,0.0000103324,car[0],(omnetpp::cQueue) empty,32,0
4.469015634,4.469015634,13,0.0110130652,car[0],(omnetpp::cQueue) empty,32,0
4.5720271476,4.5720271476,14,0.0020245788,car[0],(omnetpp::cQueue) empty,32,0
4.6590072716,4.6590072716,15,0.0010047028,car[0],(omnetpp::cQueue) empty,32,0
4.7730078812,4.7730078812,16,0.0150053124,car[0],(omnetpp::cQueue) empty,32,0
4.879018122,4.879018122,17,0.0210155532,car[0],(omnetpp::cQueue) empty,32,0
4.959003642,4.959003642,18,0.0010010732,car[0],(omnetpp::cQueue) empty,32,0
5.0710235124,5.0710235124,19,0.0070209436,car[0],(omnetpp::cQueue) empty,32,0
5.1590048804,5.1590048804,20,0.0010023116,car[0],(omnetpp::cQueue) empty,32,0
5.2580085996,5.2580085996,21,0.0000060308,car[0],(omnetpp::cQueue) empty,32,0
5.358005958,5.358005958,22,0.0000033892,car[0],(omnetpp::cQueue) empty,32,0
5.462001194,5.462001194,23,0.0039986252,car[0],(omnetpp::cQueue) empty,32,0
5.5670204092,5.5670204092,24,0.0030178404,car[0],(omnetpp::cQueue) empty,32,0
5.6580010548,5.6580010548,25,0.0000003324,car[0],(omnetpp::cQueue) empty,32,0
5.7660054124,5.7660054124,26,0.0080028436,car[0],(omnetpp::cQueue) empty,32,0
5.8610090732,5.8610090732,27,0.0030065044,car[0],(omnetpp::cQueue) empty,32,0
5.9670303388,5.9670303388,28,0.00902777,car[0],(omnetpp::cQueue) empty,32,0
6.0700121932,6.0700121932,29,0.0000096244,car[0],(omnetpp::cQueue) empty,32,0
6.159003294,6.159003294,30,0.0010007252,car[0],(omnetpp::cQueue) empty,32,0
6.2600047404,6.2600047404,31,0.0020021716,car[0],(omnetpp::cQueue) empty,32,0
6.3640276612,6.3640276612,32,0.0000250924,car[0],(omnetpp::cQueue) empty,32,0
6.461010246,6.461010246,33,0.0030076772,car[0],(omnetpp::cQueue) empty,32,0
6.5630061284,6.5630061284,34,0.0050035596,car[0],(omnetpp::cQueue) empty,32,0
6.6690170172,6.6690170172,35,0.0050144484,car[0],(omnetpp::cQueue) empty,32,0
6.7600091116,6.7600091116,36,0.0020065428,car[0],(omnetpp::cQueue) empty,32,0
6.8580013284,6.8580013284,37,0.0000004236,car[0],(omnetpp::cQueue) empty,32,0
6.9720140668,6.9720140668,38,0.014011498,car[0],(omnetpp::cQueue) empty,32,0
7.0640057268,7.0640057268,39,0.000003158,car[0],(omnetpp::cQueue) empty,32,0
7.1740066044,7.1740066044,40,0.0160040356,car[0],(omnetpp::cQueue) empty,32,0
7.2720012684,7.2720012684,41,0.0139986996,car[0],(omnetpp::cQueue) empty,32,0
7.3590051884,7.3590051884,42,0.0010026196,car[0],(omnetpp::cQueue) empty,32,0
7.4720012684,7.4720012684,43,0.0079986996,car[0],(omnetpp::cQueue) empty,32,0
7.5710012684,7.5710012684,44,0.0129986996,car[0],(omnetpp::cQueue) empty,32,0
7.6520003588,7.6520003588,45,0.0000001004,car[0],(omnetpp::cQueue) empty,32,0
7.775005402,7.775005402,46,0.0170028332,car[0],(omnetpp::cQueue) empty,32,0
7.87101377,7.87101377,47,0.0130112012,car[0],(omnetpp::cQueue) empty,32,0
7.9730012684,7.9730012684,48,0.0149986996,car[0],(omnetpp::cQueue) empty,32,0
8.0640138196,8.0640138196,49,0.0000112508,car[0],(omnetpp::cQueue) empty,32,0
8.1670117372,8.1670117372,50,0.0090091684,car[0],(omnetpp::cQueue) empty,32,0
8.2600074076,8.2600074076,51,0.0020048388,car[0],(omnetpp::cQueue) empty,32,0
8.3690128188,8.3690128188,52,0.01101025,car[0],(omnetpp::cQueue) empty,32,0
8.4670200412,8.4670200412,53,0.0090174724,car[0],(omnetpp::cQueue) empty,32,0
8.5600077836,8.5600077836,54,0.0020052148,car[0],(omnetpp::cQueue) empty,32,0
8.667012706,8.667012706,55,0.0090101372,car[0],(omnetpp::cQueue) empty,32,0
8.758004654,8.758004654,56,0.0000020852,car[0],(omnetpp::cQueue) empty,32,0
8.859009834,8.859009834,57,0.0010072652,car[0],(omnetpp::cQueue) empty,32,0
8.976004178,8.976004178,58,0.0180016092,car[0],(omnetpp::cQueue) empty,32,0
9.0760049156,9.0760049156,59,0.0120023468,car[0],(omnetpp::cQueue) empty,32,0
9.1700189908,9.1700189908,60,0.012016422,car[0],(omnetpp::cQueue) empty,32,0
9.2590070124,9.2590070124,61,0.0010044436,car[0],(omnetpp::cQueue) empty,32,0
9.3640008532,9.3640008532,62,0.0059982844,car[0],(omnetpp::cQueue) empty,32,0
9.460008698,9.460008698,63,0.0020061292,car[0],(omnetpp::cQueue) empty,32,0
9.5590057212,9.5590057212,64,0.0010031524,car[0],(omnetpp::cQueue) empty,32,0
9.6660066468,9.6660066468,65,0.008004078,car[0],(omnetpp::cQueue) empty,32,0
9.7590076324,9.7590076324,66,0.0010050636,car[0],(omnetpp::cQueue) empty,32,0
9.8660066468,9.8660066468,67,0.008004078,car[0],(omnetpp::cQueue) empty,32,0
9.9610092476,9.9610092476,68,0.0030066788,car[0],(omnetpp::cQueue) empty,32,0
10.0720052812,10.0720052812,69,0.0080027124,car[0],(omnetpp::cQueue) empty,32,0
10.162007242,10.162007242,70,0.0040046732,car[0],(omnetpp::cQueue) empty,32,0
10.2660078812,10.2660078812,71,0.0080053124,car[0],(omnetpp::cQueue) empty,32,0
10.358001926,10.358001926,72,0.0000006228,car[0],(omnetpp::cQueue) empty,32,0
10.4610029316,10.4610029316,73,0.0030003628,car[0],(omnetpp::cQueue) empty,32,0
10.5660078812,10.5660078812,74,0.0080053124,car[0],(omnetpp::cQueue) empty,32,0
10.658004882,10.658004882,75,0.0000023132,car[0],(omnetpp::cQueue) empty,32,0
10.759005678,10.759005678,76,0.0010031092,car[0],(omnetpp::cQueue) empty,32,0
10.8590047236,10.8590047236,77,0.0010021548,car[0],(omnetpp::cQueue) empty,32,0
10.9620068468,10.9620068468,78,0.004004278,car[0],(omnetpp::cQueue) empty,32,0
11.0650070684,11.0650070684,79,0.0010044996,car[0],(omnetpp::cQueue) empty,32,0
11.1680083196,11.1680083196,80,0.0100057508,car[0],(omnetpp::cQueue) empty,32,0
11.2760239284,11.2760239284,81,0.0180213596,car[0],(omnetpp::cQueue) empty,32,0
11.3600046148,11.3600046148,82,0.002002046,car[0],(omnetpp::cQueue) empty,32,0
11.4580080428,11.4580080428,83,0.000005474,car[0],(omnetpp::cQueue) empty,32,0
11.5650361484,11.5650361484,84,0.0070335796,car[0],(omnetpp::cQueue) empty,32,0
11.6650065196,11.6650065196,85,0.0010039508,car[0],(omnetpp::cQueue) empty,32,0
11.7640090636,11.7640090636,86,0.0000064948,car[0],(omnetpp::cQueue) empty,32,0
11.8590083516,11.8590083516,87,0.0010057828,car[0],(omnetpp::cQueue) empty,32,0
