timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.2580128188,3.2580128188,1,0.00401025,car[0],(omnetpp::cQueue) empty,39,0
3.3580040244,3.3580040244,2,0.0000014556,car[0],(omnetpp::cQueue) empty,39,0
3.4620128188,3.4620128188,3,0.00401025,car[0],(omnetpp::cQueue) empty,39,0
3.5590129884,3.5590129884,4,0.0010104196,car[0],(omnetpp::cQueue) empty,39,0
3.6590026292,3.6590026292,5,0.0010000604,car[0],(omnetpp::cQueue) empty,39,0
3.7580029868,3.7580029868,6,0.0000009764,car[0],(omnetpp::cQueue) empty,39,0
3.8580047452,3.8580047452,7,0.0000021764,car[0],(omnetpp::cQueue) empty,39,0
3.9620128188,3.9620128188,8,0.00401025,car[0],(omnetpp::cQueue) empty,39,0
4.0690054124,4.0690054124,9,0.0110028436,car[0],(omnetpp::cQueue) empty,39,0
4.163004178,4.163004178,10,0.0050016092,car[0],(omnetpp::cQueue) empty,39,0
4.263004178,4.263004178,11,0.0050016092,car[0],(omnetpp::cQueue) empty,39,0
4.3650209884,4.3650209884,12,0.0070184196,car[0],(omnetpp::cQueue) empty,39,0
4.4610040196,4.4610040196,13,0.0030014508,car[0],(omnetpp::cQueue) empty,39,0
4.5590060396,4.5590060396,14,0.0010034708,car[0],(omnetpp::cQueue) empty,39,0
4.6600047996,4.6600047996,15,0.0020022308,car[0],(omnetpp::cQueue) empty,39,0
4.7600039132,4.7600039132,16,0.0020013444,car[0],(omnetpp::cQueue) empty,39,0
4.8620095852,4.8620095852,17,0.0040070164,car[0],(omnetpp::cQueue) empty,39,0
4.9600107996,4.9600107996,18,0.0020082308,car[0],(omnetpp::cQueue) empty,39,0
5.0640151108,5.0640151108,19,0.000012542,car[0],(omnetpp::cQueue) empty,39,0
5.1580041308,5.1580041308,20,0.000001562,car[0],(omnetpp::cQueue) empty,39,0
5.2590091804,5.2590091804,21,0.0010066116,car[0],(omnetpp::cQueue) empty,39,0
5.36301035,5.36301035,22,0.0050077812,car[0],(omnetpp::cQueue) empty,39,0
5.463009354,5.463009354,23,0.0050067852,car[0],(omnetpp::cQueue) empty,39,0
5.5580107844,5.5580107844,24,0.0000082156,car[0],(omnetpp::cQueue) empty,39,0
5.6610047092,5.6610047092,25,0.0030021404,car[0],(omnetpp::cQueue) empty,39,0
5.761005086,5.761005086,26,0.0030025172,car[0],(omnetpp::cQueue) empty,39,0
5.860010438,5.860010438,27,0.0020078692,car[0],(omnetpp::cQueue) empty,39,0
5.96301035,5.96301035,28,0.0050077812,car[0],(omnetpp::cQueue) empty,39,0
6.0620115844,6.0620115844,29,0.0040090156,car[0],(omnetpp::cQueue) empty,39,0
6.1610076532,6.1610076532,30,0.0030050844,car[0],(omnetpp::cQueue) empty,39,0
6.2600139044,6.2600139044,31,0.0020113356,car[0],(omnetpp::cQueue) empty,39,0
6.3590064884,6.3590064884,32,0.0010039196,car[0],(omnetpp::cQueue) empty,39,0
6.4580139204,6.4580139204,33,0.0000113516,car[0],(omnetpp::cQueue) empty,39,0
6.5590134252,6.5590134252,34,0.0010108564,car[0],(omnetpp::cQueue) empty,39,0
6.6620115844,6.6620115844,35,0.0040090156,car[0],(omnetpp::cQueue) empty,39,0
6.75900429,6.75900429,36,0.0010017212,car[0],(omnetpp::cQueue) empty,39,0
6.8620115844,6.8620115844,37,0.0040090156,car[0],(omnetpp::cQueue) empty,39,0
6.9590072404,6.9590072404,38,0.0010046716,car[0],(omnetpp::cQueue) empty,39,0
7.0690066468,7.0690066468,39,0.011004078,car[0],(omnetpp::cQueue) empty,39,0
7.160008578,7.160008578,40,0.0020060092,car[0],(omnetpp::cQueue) empty,39,0
7.2580047148,7.2580047148,41,0.000002146,car[0],(omnetpp::cQueue) empty,39,0
7.3600014196,7.3600014196,42,0.0019988508,car[0],(omnetpp::cQueue) empty,39,0
7.4580128124,7.4580128124,43,0.0000102436,car[0],(omnetpp::cQueue) empty,39,0
7.5580033852,7.5580033852,44,0.0000011092,car[0],(omnetpp::cQueue) empty,39,0
7.6590009876,7.6590009876,45,0.0009984188,car[0],(omnetpp::cQueue) empty,39,0
7.7590136012,7.7590136012,46,0.0010110324,car[0],(omnetpp::cQueue) empty,39,0
7.8590048396,7.8590048396,47,0.0010022708,car[0],(omnetpp::cQueue) empty,39,0
7.961012606,7.961012606,48,0.0030100372,car[0],(omnetpp::cQueue) empty,39,0
8.059004362,8.059004362,49,0.0010017932,car[0],(omnetpp::cQueue) empty,39,0
8.159011586,8.159011586,50,0.0010090172,car[0],(omnetpp::cQueue) empty,39,0
8.2590058948,8.2590058948,51,0.001003326,car[0],(omnetpp::cQueue) empty,39,0
8.3580141468,8.3580141468,52,0.000011578,car[0],(omnetpp::cQueue) empty,39,0
8.4580015948,8.4580015948,53,0.0000005124,car[0],(omnetpp::cQueue) empty,39,0
8.5620115844,8.5620115844,54,0.0040090156,car[0],(omnetpp::cQueue) empty,39,0
8.6600070052,8.6600070052,55,0.0020044364,car[0],(omnetpp::cQueue) empty,39,0
8.7590054956,8.7590054956,56,0.0010029268,car[0],(omnetpp::cQueue) empty,39,0
8.8620093716,8.8620093716,57,0.0040068028,car[0],(omnetpp::cQueue) empty,39,0
8.9620047924,8.9620047924,58,0.0040022236,car[0],(omnetpp::cQueue) empty,39,0
9.0740214596,9.0740214596,59,0.0100188908,car[0],(omnetpp::cQueue) empty,39,0
9.1580108996,9.1580108996,60,0.0000083308,car[0],(omnetpp::cQueue) empty,39,0
9.2590081932,9.2590081932,61,0.0010056244,car[0],(omnetpp::cQueue) empty,39,0
9.358007738,9.358007738,62,0.0000051692,car[0],(omnetpp::cQueue) empty,39,0
9.4590043892,9.4590043892,63,0.0010018204,car[0],(omnetpp::cQueue) empty,39,0
9.5600081836,9.5600081836,64,0.0020056148,car[0],(omnetpp::cQueue) empty,39,0
9.65800475,9.65800475,65,0.0000021812,car[0],(omnetpp::cQueue) empty,39,0
9.7600042532,9.7600042532,66,0.0020016844,car[0],(omnetpp::cQueue) empty,39,0
9.8680189908,9.8680189908,67,0.010016422,car[0],(omnetpp::cQueue) empty,39,0
9.966012158,9.966012158,68,0.0080095892,car[0],(omnetpp::cQueue) empty,39,0
10.0710110988,10.0710110988,69,0.00700853,car[0],(omnetpp::cQueue) empty,39,0
10.1590038028,10.1590038028,70,0.001001234,car[0],(omnetpp::cQueue) empty,39,0
10.2580107316,10.2580107316,71,0.0000081628,car[0],(omnetpp::cQueue) empty,39,0
10.3580087988,10.3580087988,72,0.00000623,car[0],(omnetpp::cQueue) empty,39,0
10.4580039396,10.4580039396,73,0.0000013708,car[0],(omnetpp::cQueue) empty,39,0
10.5720117636,10.5720117636,74,0.0140091948,car[0],(omnetpp::cQueue) empty,39,0
10.6580092828,10.6580092828,75,0.000006714,car[0],(omnetpp::cQueue) empty,39,0
10.7650078812,10.7650078812,76,0.0010053124,car[0],(omnetpp::cQueue) empty,39,0
10.8640078812,10.8640078812,77,0.0060053124,car[0],(omnetpp::cQueue) empty,39,0
10.9730325692,10.9730325692,78,0.0150300004,car[0],(omnetpp::cQueue) empty,39,0
11.0680068252,11.0680068252,79,0.0040042564,car[0],(omnetpp::cQueue) empty,39,0
11.1640066468,11.1640066468,80,0.006004078,car[0],(omnetpp::cQueue) empty,39,0
11.2590120276,11.2590120276,81,0.0010094588,car[0],(omnetpp::cQueue) empty,39,0
11.3590109572,11.3590109572,82,0.0010083884,car[0],(omnetpp::cQueue) empty,39,0
11.4580109828,11.4580109828,83,0.000008414,car[0],(omnetpp::cQueue) empty,39,0
11.5590040452,11.5590040452,84,0.0010014764,car[0],(omnetpp::cQueue) empty,39,0
11.6580100556,11.6580100556,85,0.0000074868,car[0],(omnetpp::cQueue) empty,39,0
11.7650066468,11.7650066468,86,0.001004078,car[0],(omnetpp::cQueue) empty,39,0
11.8610106788,11.8610106788,87,0.00300811,car[0],(omnetpp::cQueue) empty,39,0
11.9620069844,11.9620069844,88,0.0040044156,car[0],(omnetpp::cQueue) empty,39,0
12.0640093732,12.0640093732,89,0.0000068044,car[0],(omnetpp::cQueue) empty,39,0
12.1590095204,12.1590095204,90,0.0010069516,car[0],(omnetpp::cQueue) empty,39,0
12.2650091156,12.2650091156,91,0.0070065468,car[0],(omnetpp::cQueue) empty,39,0
12.358002622,12.358002622,92,0.0000008548,car[0],(omnetpp::cQueue) empty,39,0
12.4660058204,12.4660058204,93,0.0080032516,car[0],(omnetpp::cQueue) empty,39,0
12.5670091156,12.5670091156,94,0.0030065468,car[0],(omnetpp::cQueue) empty,39,0
12.6660107692,12.6660107692,95,0.0080082004,car[0],(omnetpp::cQueue) empty,39,0
12.759003606,12.759003606,96,0.0010010372,car[0],(omnetpp::cQueue) empty,39,0
12.8580043156,12.8580043156,97,0.0000017468,car[0],(omnetpp::cQueue) empty,39,0
12.9660132876,12.9660132876,98,0.0080107188,car[0],(omnetpp::cQueue) empty,39,0
13.0720103396,13.0720103396,99,0.0080077708,car[0],(omnetpp::cQueue) empty,39,0
13.1600089108,13.1600089108,100,0.002006342,car[0],(omnetpp::cQueue) empty,39,0
13.2580089436,13.2580089436,101,0.0000063748,car[0],(omnetpp::cQueue) empty,39,0
13.3620049892,13.3620049892,102,0.0040024204,car[0],(omnetpp::cQueue) empty,39,0
13.4620064228,13.4620064228,103,0.004003854,car[0],(omnetpp::cQueue) empty,39,0
13.5650078812,13.5650078812,104,0.0010053124,car[0],(omnetpp::cQueue) empty,39,0
13.6610092236,13.6610092236,105,0.0030066548,car[0],(omnetpp::cQueue) empty,39,0
13.7600065396,13.7600065396,106,0.0020039708,car[0],(omnetpp::cQueue) empty,39,0
13.858001242,13.858001242,107,0.0000003948,car[0],(omnetpp::cQueue) empty,39,0
13.9640078812,13.9640078812,108,0.0060053124,car[0],(omnetpp::cQueue) empty,39,0
14.0600041812,14.0600041812,109,0.0020016124,car[0],(omnetpp::cQueue) empty,39,0
14.16000433,14.16000433,110,0.0020017612,car[0],(omnetpp::cQueue) empty,39,0
14.2620128188,14.2620128188,111,0.00401025,car[0],(omnetpp::cQueue) empty,39,0
14.3600096196,14.3600096196,112,0.0020070508,car[0],(omnetpp::cQueue) empty,39,0
14.4600035436,14.4600035436,113,0.0020009748,car[0],(omnetpp::cQueue) empty,39,0
