timestamp,sinr,usedRB,sumSinr,runNumber
3.006,22.5912,1,22.5912,17
3.011,36.9267,1,36.9267,17
3.02,22.5912,1,22.5912,17
3.105,22.5912,1,22.5912,17
3.111,22.5912,1,22.5912,17
3.116,35.0671,2,70.1341,17
3.125,22.5912,1,22.5912,17
3.131,23.9693,3,71.9078,17
3.136,36.9267,1,36.9267,17
3.236,34.5454,4,138.182,17
3.245,22.5912,1,22.5912,17
3.251,22.9792,115,2642.61,17
3.252,23.5123,53,1246.15,17
3.268,35.4312,3,106.294,17
3.349,22.5912,1,22.5912,17
3.355,23.0352,105,2418.7,17
3.365,35.4312,3,106.294,17
3.449,22.5912,1,22.5912,17
3.455,22.9792,115,2642.61,17
3.456,22.9792,115,2642.61,17
3.457,23.3096,64,1491.81,17
3.464,35.4312,3,106.294,17
3.549,22.5912,1,22.5912,17
3.555,22.9792,115,2642.61,17
3.556,24.7277,15,370.915,17
3.562,35.4312,3,106.294,17
3.649,22.5912,1,22.5912,17
3.655,23.0143,95,2186.36,17
3.662,35.4312,3,106.294,17
3.749,22.5912,1,22.5912,17
3.755,22.9792,115,2642.61,17
3.756,23.3459,63,1470.79,17
3.762,35.4312,3,106.294,17
3.849,22.5912,1,22.5912,17
3.855,23.0351,102,2349.58,17
3.862,35.4312,3,106.294,17
3.949,22.5912,1,22.5912,17
3.955,22.9792,115,2642.61,17
3.956,22.9792,115,2642.61,17
3.957,22.9792,115,2642.61,17
3.958,23.3459,63,1470.79,17
3.964,35.4312,3,106.294,17
4.049,20.2785,1,20.2785,17
4.055,18.3799,114,2095.31,17
4.056,18.3799,114,2095.31,17
4.057,18.5102,54,999.548,17
4.061,18.2372,114,2079.04,17
4.062,18.2372,114,2079.04,17
4.063,18.0028,54,972.153,17
4.067,18.2372,114,2079.04,17
4.068,18.2372,114,2079.04,17
4.074,33.3586,3,100.076,17
4.149,20.3202,1,20.3202,17
4.155,20.8025,113,2350.69,17
4.156,20.8025,113,2350.69,17
4.157,20.8025,113,2350.69,17
4.158,20.8025,113,2350.69,17
4.159,20.8025,113,2350.69,17
4.16,21.7936,25,544.84,17
4.164,18.2653,113,2063.98,17
4.17,33.0944,3,99.2832,17
4.249,20.3202,1,20.3202,17
4.255,20.8025,113,2350.69,17
4.267,36.2762,3,108.828,17
4.349,20.3202,1,20.3202,17
4.355,20.8025,113,2350.69,17
4.356,20.8025,113,2350.69,17
4.357,20.8025,113,2350.69,17
4.358,20.8051,107,2226.15,17
4.366,36.2762,3,108.828,17
4.449,20.3202,1,20.3202,17
4.455,20.8025,113,2350.69,17
4.456,20.8443,95,1980.21,17
4.472,36.2762,3,108.828,17
4.549,20.3202,1,20.3202,17
4.555,20.8025,113,2350.69,17
4.556,20.8025,113,2350.69,17
4.557,21.1649,35,740.773,17
4.562,36.2762,3,108.828,17
4.649,20.3202,1,20.3202,17
4.655,21.7936,25,544.84,17
4.66,36.2762,3,108.828,17
4.749,20.3202,1,20.3202,17
