timestamp,sinr,usedRB,sumSinr,runNumber
3.006,53.0209,1,53.0209,19
3.011,41.3188,1,41.3188,19
3.02,53.0209,1,53.0209,19
3.105,53.0209,1,53.0209,19
3.111,53.0209,1,53.0209,19
3.116,45.3282,2,90.6564,19
3.125,53.0209,1,53.0209,19
3.131,48.6617,2,97.3234,19
3.136,41.3188,1,41.3188,19
3.236,45.7043,3,137.113,19
3.245,53.0209,1,53.0209,19
3.251,53.2913,50,2664.56,19
3.252,53.2913,50,2664.56,19
3.253,53.2358,44,2342.37,19
3.26,45.7043,3,137.113,19
3.349,53.0209,1,53.0209,19
3.355,52.5973,38,1998.7,19
3.363,45.7043,3,137.113,19
3.449,53.0209,1,53.0209,19
3.455,53.2913,50,2664.56,19
3.456,53.2913,50,2664.56,19
3.457,53.2913,50,2664.56,19
3.458,53.2913,50,2664.56,19
3.459,53.2913,50,2664.56,19
3.46,53.2913,50,2664.56,19
3.461,53.2913,50,2664.56,19
3.462,53.2913,50,2664.56,19
3.463,53.2913,50,2664.56,19
3.464,50.2812,8,402.25,19
3.473,45.7043,3,137.113,19
3.549,53.0209,1,53.0209,19
3.555,53.2913,50,2664.56,19
3.556,53.2913,50,2664.56,19
3.557,52.0839,20,1041.68,19
3.573,45.7043,3,137.113,19
3.649,53.0209,1,53.0209,19
3.655,53.2913,50,2664.56,19
3.656,53.2913,50,2664.56,19
3.657,53.2913,50,2664.56,19
3.658,53.2913,50,2664.56,19
3.659,53.2913,50,2664.56,19
3.66,53.2913,50,2664.56,19
3.661,53.2913,50,2664.56,19
3.662,53.2913,50,2664.56,19
3.663,53.2913,50,2664.56,19
3.664,50.2812,8,402.25,19
3.669,45.7043,3,137.113,19
3.749,53.0209,1,53.0209,19
3.755,47.8359,3,143.508,19
3.76,45.7043,3,137.113,19
3.849,53.0209,1,53.0209,19
3.855,53.2913,50,2664.56,19
3.856,53.2913,50,2664.56,19
3.857,53.2913,50,2664.56,19
3.858,53.2913,50,2664.56,19
3.859,53.2913,50,2664.56,19
3.86,53.2913,50,2664.56,19
3.861,53.2913,50,2664.56,19
3.862,53.2913,50,2664.56,19
3.863,53.2913,50,2664.56,19
3.864,50.2812,8,402.25,19
3.869,45.7043,3,137.113,19
3.949,53.0209,1,53.0209,19
3.955,46.9777,4,187.911,19
3.96,45.7043,3,137.113,19
4.049,43.4772,1,43.4772,19
4.055,43.7476,50,2187.38,19
4.056,43.7476,50,2187.38,19
4.057,43.7476,50,2187.38,19
4.058,43.7476,50,2187.38,19
4.059,43.7476,50,2187.38,19
4.06,43.7476,50,2187.38,19
4.061,43.7476,50,2187.38,19
4.062,43.7476,50,2187.38,19
4.063,39.118,2,78.236,19
4.071,53.2502,3,159.751,19
4.149,43.4772,1,43.4772,19
4.155,42.996,30,1289.88,19
4.16,57.278,3,171.834,19
4.249,43.4772,1,43.4772,19
4.255,43.7476,50,2187.38,19
4.256,43.7476,50,2187.38,19
4.257,43.7476,50,2187.38,19
4.258,43.7476,50,2187.38,19
4.259,43.7476,50,2187.38,19
4.26,43.7476,50,2187.38,19
