timestamp,ueAppAddress,ueAppPort,car,packet_size_to_send(B),payload_size_to_send(B),runNumber
3.266990147528,10.0.1.106,4000,car[0],28208,313,20
3.370363193305,10.0.1.106,4000,car[0],31428,313,20
3.478097963837,10.0.1.106,4000,car[0],52016,313,20
3.571453168807,10.0.1.106,4000,car[0],38215,313,20
3.680204590194,10.0.1.106,4000,car[0],65527,313,20
3.773665221695,10.0.1.106,4000,car[0],40290,313,20
3.859188911035,10.0.1.106,4000,car[0],6063,313,20
3.972123147198,10.0.1.106,4000,car[0],33895,313,20
4.065915151908,10.0.1.106,4000,car[0],6239,313,20
4.175841110997,10.0.1.106,4000,car[0],54365,313,20
4.280349493714,10.0.1.106,4000,car[0],43508,313,20
4.369992304455,10.0.1.106,4000,car[0],53806,313,20
4.459944568899,10.0.1.106,4000,car[0],1067,313,20
4.567034902052,10.0.1.106,4000,car[0],40173,313,20
4.670667008258,10.0.1.106,4000,car[0],32962,313,20
4.772533498869,10.0.1.106,4000,car[0],23250,313,20
4.866124060485,10.0.1.106,4000,car[0],6081,313,20
4.977110125833,10.0.1.106,4000,car[0],59577,313,20
5.065169178943,10.0.1.106,4000,car[0],1440,313,20
5.162298200228,10.0.1.106,4000,car[0],16085,313,20
5.260570033092,10.0.1.106,4000,car[0],6994,313,20
5.365311387303,10.0.1.106,4000,car[0],8689,313,20
5.475638931144,10.0.1.106,4000,car[0],57059,313,20
5.566964350582,10.0.1.106,4000,car[0],9943,313,20
5.681832786173,10.0.1.106,4000,car[0],48273,313,20
5.763641128687,10.0.1.106,4000,car[0],17607,313,20
5.872200573627,10.0.1.106,4000,car[0],49805,313,20
5.966443020279,10.0.1.106,4000,car[0],5955,313,20
6.083280368975,10.0.1.106,4000,car[0],22975,313,20
6.181322112417,10.0.1.106,4000,car[0],65527,313,20
6.264447795059,10.0.1.106,4000,car[0],11483,313,20
6.361023146871,10.0.1.106,4000,car[0],3696,313,20
6.46427312888,10.0.1.106,4000,car[0],8567,313,20
6.562085255397,10.0.1.106,4000,car[0],7406,313,20
6.667648330522,10.0.1.106,4000,car[0],14025,313,20
6.776194714125,10.0.1.106,4000,car[0],50703,313,20
6.858334558163,10.0.1.106,4000,car[0],2739,313,20
6.975403077959,10.0.1.106,4000,car[0],46826,313,20
7.091146028281,10.0.1.106,4000,car[0],55593,313,20
7.18301664172,10.0.1.106,4000,car[0],65527,313,20
7.263974407888,10.0.1.106,4000,car[0],8636,313,20
7.362035582244,10.0.1.106,4000,car[0],14483,313,20
7.459492083647,10.0.1.106,4000,car[0],4450,313,20
7.58182239777,10.0.1.106,4000,car[0],48421,313,20
7.672007283806,10.0.1.106,4000,car[0],50202,313,20
7.765995825999,10.0.1.106,4000,car[0],19715,313,20
7.861517218341,10.0.1.106,4000,car[0],4880,313,20
7.976554927528,10.0.1.106,4000,car[0],53148,313,20
8.074482961614,10.0.1.106,4000,car[0],19157,313,20
8.166975467398,10.0.1.106,4000,car[0],30938,313,20
8.262369672757,10.0.1.106,4000,car[0],5361,313,20
8.36407204475,10.0.1.106,4000,car[0],15318,313,20
8.467201668468,10.0.1.106,4000,car[0],37897,313,20
8.574732729506,10.0.1.106,4000,car[0],65527,313,20
8.661831832024,10.0.1.106,4000,car[0],698,313,20
8.773874702599,10.0.1.106,4000,car[0],47015,313,20
8.877668455729,10.0.1.106,4000,car[0],65527,313,20
8.962228764594,10.0.1.106,4000,car[0],18579,313,20
9.088127829067,10.0.1.106,4000,car[0],39820,313,20
9.160286879134,10.0.1.106,4000,car[0],6146,313,20
9.278983000859,10.0.1.106,4000,car[0],65527,313,20
9.379923278481,10.0.1.106,4000,car[0],65527,313,20
9.471303256273,10.0.1.106,4000,car[0],44231,313,20
9.570480525745,10.0.1.106,4000,car[0],27840,313,20
9.661387440435,10.0.1.106,4000,car[0],6248,313,20
9.769012003456,10.0.1.106,4000,car[0],9004,313,20
9.863519191176,10.0.1.106,4000,car[0],8541,313,20
9.971027266003,10.0.1.106,4000,car[0],40967,313,20
10.067669020632,10.0.1.106,4000,car[0],65527,313,20
10.17043280035,10.0.1.106,4000,car[0],56914,313,20
10.269651339949,10.0.1.106,4000,car[0],65203,313,20
10.367565437902,10.0.1.106,4000,car[0],65527,313,20
10.464356990733,10.0.1.106,4000,car[0],24562,313,20
10.56142859831,10.0.1.106,4000,car[0],25152,313,20
10.66751787578,10.0.1.106,4000,car[0],8097,313,20
10.763455896709,10.0.1.106,4000,car[0],28941,313,20
10.869646058054,10.0.1.106,4000,car[0],65527,313,20
10.966536935203,10.0.1.106,4000,car[0],47533,313,20
11.082070044027,10.0.1.106,4000,car[0],16346,313,20
11.161245910782,10.0.1.106,4000,car[0],5822,313,20
11.268446030696,10.0.1.106,4000,car[0],26676,313,20
11.395096003398,10.0.1.106,4000,car[0],65527,313,20
11.486575649955,10.0.1.106,4000,car[0],65527,313,20
11.573588608809,10.0.1.106,4000,car[0],6731,313,20
11.6628038391,10.0.1.106,4000,car[0],11238,313,20
11.77127828384,10.0.1.106,4000,car[0],23294,313,20
11.866272561786,10.0.1.106,4000,car[0],14744,313,20
11.985086355496,10.0.1.106,4000,car[0],65527,313,20
12.078283650992,10.0.1.106,4000,car[0],21784,313,20
12.159241548658,10.0.1.106,4000,car[0],2119,313,20
12.274291865713,10.0.1.106,4000,car[0],54942,313,20
12.364530176246,10.0.1.106,4000,car[0],23961,313,20
12.467009171502,10.0.1.106,4000,car[0],13653,313,20
12.580673508848,10.0.1.106,4000,car[0],57164,313,20
12.674232457837,10.0.1.106,4000,car[0],54324,313,20
12.773368827404,10.0.1.106,4000,car[0],57342,313,20
12.865357728443,10.0.1.106,4000,car[0],15818,313,20
12.967781652396,10.0.1.106,4000,car[0],32926,313,20
13.072402162031,10.0.1.106,4000,car[0],20640,313,20
13.169780469822,10.0.1.106,4000,car[0],65527,313,20
13.275411907401,10.0.1.106,4000,car[0],55220,313,20
13.366283692825,10.0.1.106,4000,car[0],37413,313,20
13.459111868702,10.0.1.106,4000,car[0],9402,313,20
13.558683942202,10.0.1.106,4000,car[0],5864,313,20
13.659077113264,10.0.1.106,4000,car[0],7595,313,20
13.765501753976,10.0.1.106,4000,car[0],37876,313,20
13.858168451594,10.0.1.106,4000,car[0],4521,313,20
13.961433307342,10.0.1.106,4000,car[0],11432,313,20
14.080449609153,10.0.1.106,4000,car[0],28468,313,20
14.165658739402,10.0.1.106,4000,car[0],26468,313,20
14.2770723432,10.0.1.106,4000,car[0],28793,313,20
14.364173324195,10.0.1.106,4000,car[0],3831,313,20
14.478867431968,10.0.1.106,4000,car[0],49578,313,20
14.579640534479,10.0.1.106,4000,car[0],65527,313,20
14.677067033961,10.0.1.106,4000,car[0],65527,313,20
14.76984263208,10.0.1.106,4000,car[0],40679,313,20
14.878094005058,10.0.1.106,4000,car[0],65527,313,20
14.964153416938,10.0.1.106,4000,car[0],12491,313,20
15.071127684815,10.0.1.106,4000,car[0],27944,313,20
15.179624579773,10.0.1.106,4000,car[0],65527,313,20
15.273635400428,10.0.1.106,4000,car[0],61533,313,20
15.377820438008,10.0.1.106,4000,car[0],65527,313,20
15.477637742683,10.0.1.106,4000,car[0],51493,313,20
15.561602642917,10.0.1.106,4000,car[0],15657,313,20
15.678397630175,10.0.1.106,4000,car[0],65527,313,20
15.77442249648,10.0.1.106,4000,car[0],49591,313,20
15.876199618425,10.0.1.106,4000,car[0],65527,313,20
15.965046879486,10.0.1.106,4000,car[0],9361,313,20
16.072433935036,10.0.1.106,4000,car[0],17560,313,20
16.177164695202,10.0.1.106,4000,car[0],65527,313,20
16.27631025811,10.0.1.106,4000,car[0],32051,313,20
16.37413001938,10.0.1.106,4000,car[0],65527,313,20
16.481840469151,10.0.1.106,4000,car[0],59069,313,20
16.569641928039,10.0.1.106,4000,car[0],34883,313,20
16.670003556818,10.0.1.106,4000,car[0],44786,313,20
16.786275329524,10.0.1.106,4000,car[0],65527,313,20
16.861429834522,10.0.1.106,4000,car[0],13863,313,20
16.991485103769,10.0.1.106,4000,car[0],65527,313,20
17.064547593325,10.0.1.106,4000,car[0],1051,313,20
17.158162507075,10.0.1.106,4000,car[0],494,313,20
17.277231775033,10.0.1.106,4000,car[0],65527,313,20
17.378231174087,10.0.1.106,4000,car[0],65527,313,20
17.467667990048,10.0.1.106,4000,car[0],19604,313,20
17.56995975556,10.0.1.106,4000,car[0],17722,313,20
17.68197492745,10.0.1.106,4000,car[0],65527,313,20
17.766509147836,10.0.1.106,4000,car[0],31653,313,20
