timestamp,idFrame,downlink_delay(s),deviceSimbolicAppAddress_,speed,roadID,AppName,ueAppPort,nbRcvMsg, from,nb_neighbor,currentPosition,runNumber,myposition
3.268,1,0.004428126934,car[0],8.06339,560720450#2,teleoperated_driving,4000,0,pong,0,mobility->position,38,(550, 1226, 0) m
3.389,2,0.004259994602,car[0],8.06339,560720450#2,teleoperated_driving,4000,1,pong,0,mobility->position,38,(550, 1226, 0) m
3.473,3,0.004085165481,car[0],8.06339,560720450#2,teleoperated_driving,4000,2,pong,0,mobility->position,38,(550, 1226, 0) m
3.57,4,0.004158995481,car[0],8.06339,560720450#2,teleoperated_driving,4000,3,pong,0,mobility->position,38,(550, 1226, 0) m
3.683,5,0.004857627465,car[0],8.06339,560720450#2,teleoperated_driving,4000,4,pong,0,mobility->position,38,(550, 1226, 0) m
3.768,6,0.004273980369,car[0],8.06339,560720450#2,teleoperated_driving,4000,5,pong,0,mobility->position,38,(550, 1226, 0) m
3.879,7,0.004350355336,car[0],8.06339,560720450#2,teleoperated_driving,4000,6,pong,0,mobility->position,38,(550, 1226, 0) m
3.981,8,0.004874897988,car[0],8.06339,560720450#2,teleoperated_driving,4000,7,pong,0,mobility->position,38,(550, 1226, 0) m
4.101,9,0.004657122795,car[0],8.08709,560720450#2,teleoperated_driving,4000,8,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.172,10,0.00435455522,car[0],8.08709,560720450#2,teleoperated_driving,4000,9,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.276,11,0.004262444688,car[0],8.08709,560720450#2,teleoperated_driving,4000,10,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.377,12,0.004763734955,car[0],8.08709,560720450#2,teleoperated_driving,4000,11,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.471,13,0.004765120607,car[0],8.08709,560720450#2,teleoperated_driving,4000,12,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.583,14,0.004543839445,car[0],8.08709,560720450#2,teleoperated_driving,4000,13,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.666,15,0.004962452693,car[0],8.08709,560720450#2,teleoperated_driving,4000,14,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.772,16,0.004744478579,car[0],8.08709,560720450#2,teleoperated_driving,4000,15,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.88,17,0.004861848969,car[0],8.08709,560720450#2,teleoperated_driving,4000,16,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
4.981,18,0.004457429161,car[0],8.08709,560720450#2,teleoperated_driving,4000,17,pong,0,mobility->position,38,(553.785, 1219.61, 0) m
5.085,19,0.004571463508,car[0],8.10678,560720450#2,teleoperated_driving,4000,18,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
5.174,20,0.004152681394,car[0],8.10678,560720450#2,teleoperated_driving,4000,19,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
5.271,21,0.00485917772,car[0],8.10678,560720450#2,teleoperated_driving,4000,20,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
5.381,22,0.004770324598,car[0],8.10678,560720450#2,teleoperated_driving,4000,21,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
5.481,23,0.004819863529,car[0],8.10678,560720450#2,teleoperated_driving,4000,22,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
5.57,24,0.004949047669,car[0],8.10678,560720450#2,teleoperated_driving,4000,23,pong,0,mobility->position,38,(557.365, 1212.39, 0) m
