timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2540041084,3.2540041084,10.0.1.106,4000,car[0],1800,0.0000015396,0,0.00737458,1,0,24,1
3.3590094476,3.3590094476,10.0.1.106,4000,car[0],27462,0.0010068788,0,0.0136139,2,1,24,1
3.4600096964,3.4600096964,10.0.1.106,4000,car[0],48493,0.0020071276,0,0.000314436,3,2,24,1
3.5640572572,3.5640572572,10.0.1.106,4000,car[0],65527,0.0000546884,0,0.00244377,4,3,24,1
3.6590071836,3.6590071836,10.0.1.106,4000,car[0],24758,0.0010046148,0,0.000467843,5,4,24,1
3.7590200236,3.7590200236,10.0.1.106,4000,car[0],40115,0.0010174548,0,0.00290169,6,5,24,1
3.8610039532,3.8610039532,10.0.1.106,4000,car[0],60806,0.0030013844,0,0.00433371,7,6,24,1
3.9580188884,3.9580188884,10.0.1.106,4000,car[0],19519,0.0000163196,0,0.00857861,8,7,24,1
4.0640293428,4.0640293428,10.0.1.106,4000,car[0],32083,0.000026774,0,0.00122243,9,8,24,1
4.1580046764,4.1580046764,10.0.1.106,4000,car[0],2510,0.0000021076,0,8.70782e-05,10,9,24,1
4.2580069732,4.2580069732,10.0.1.106,4000,car[0],5255,0.0000044044,0,5.42142e-05,11,10,24,1
4.3610090988,4.3610090988,10.0.1.106,4000,car[0],64026,0.00300653,0,0.00265914,12,11,24,1
4.4600071756,4.4600071756,10.0.1.106,4000,car[0],42508,0.0020046068,0,0.00109396,13,12,24,1
4.558006866,4.558006866,10.0.1.106,4000,car[0],5121,0.0000042972,0,0.00116146,14,13,24,1
4.6580115028,4.6580115028,10.0.1.106,4000,car[0],10665,0.000008934,0,0.00456405,15,14,24,1
4.7580122196,4.7580122196,10.0.1.106,4000,car[0],11561,0.0000096508,0,0.00207099,16,15,24,1
4.8580114948,4.8580114948,10.0.1.106,4000,car[0],10655,0.000008926,0,0.012061,17,16,24,1
4.9660114652,4.9660114652,10.0.1.106,4000,car[0],47618,0.0080088964,0,0.00229329,18,17,24,1
5.0640219764,5.0640219764,10.0.1.106,4000,car[0],23253,0.0000194076,0,0.000208919,19,18,24,1
5.158009174,5.158009174,10.0.1.106,4000,car[0],7880,0.0000066052,0,0.00197852,20,19,24,1
5.2580058804,5.2580058804,10.0.1.106,4000,car[0],3952,0.0000033116,0,0.000738559,21,20,24,1
5.360006142,5.360006142,10.0.1.106,4000,car[0],39799,0.0020035732,0,0.00245588,22,21,24,1
5.4590040188,5.4590040188,10.0.1.106,4000,car[0],19448,0.00100145,0,0.00171447,23,22,24,1
5.5580072124,5.5580072124,10.0.1.106,4000,car[0],5554,0.0000046436,0,0.00692323,24,23,24,1
5.6580058004,5.6580058004,10.0.1.106,4000,car[0],3852,0.0000032316,0,0.00679483,25,24,24,1
5.7590108772,5.7590108772,10.0.1.106,4000,car[0],27706,0.0010083084,0,2.47682e-05,26,25,24,1
