timestamp,ueAppAddress,ueAppPort,car,packet_size_to_send(B),payload_size_to_send(B),runNumber
3.260720052442,10.0.1.106,4000,car[0],12924,313,11
3.362430290016,10.0.1.106,4000,car[0],5127,313,11
3.482160211703,10.0.1.106,4000,car[0],65527,313,11
3.565475544797,10.0.1.106,4000,car[0],81,313,11
3.679576720704,10.0.1.106,4000,car[0],54632,313,11
3.770132624406,10.0.1.106,4000,car[0],8651,313,11
3.877440488381,10.0.1.106,4000,car[0],65527,313,11
3.965648505955,10.0.1.106,4000,car[0],26780,313,11
4.070878204661,10.0.1.106,4000,car[0],48005,313,11
4.170618219187,10.0.1.106,4000,car[0],65527,313,11
4.260160916745,10.0.1.106,4000,car[0],8544,313,11
4.364898114471,10.0.1.106,4000,car[0],29616,313,11
4.46343051282,10.0.1.106,4000,car[0],9403,313,11
4.565237666914,10.0.1.106,4000,car[0],50702,313,11
4.67308011997,10.0.1.106,4000,car[0],65527,313,11
4.763235458347,10.0.1.106,4000,car[0],39888,313,11
4.869687487885,10.0.1.106,4000,car[0],45666,313,11
4.964255737059,10.0.1.106,4000,car[0],7831,313,11
5.069977369026,10.0.1.106,4000,car[0],12566,313,11
5.159484681594,10.0.1.106,4000,car[0],6922,313,11
5.261511867744,10.0.1.106,4000,car[0],280,313,11
5.365426328604,10.0.1.106,4000,car[0],33079,313,11
5.468838801888,10.0.1.106,4000,car[0],48512,313,11
5.573108391604,10.0.1.106,4000,car[0],40120,313,11
5.681246376284,10.0.1.106,4000,car[0],65527,313,11
5.764684474063,10.0.1.106,4000,car[0],17600,313,11
5.872426058267,10.0.1.106,4000,car[0],65527,313,11
5.960743649486,10.0.1.106,4000,car[0],16157,313,11
6.070712050202,10.0.1.106,4000,car[0],23673,313,11
6.174020564034,10.0.1.106,4000,car[0],6739,313,11
6.263057615959,10.0.1.106,4000,car[0],3344,313,11
6.36497965291,10.0.1.106,4000,car[0],8899,313,11
6.464226246589,10.0.1.106,4000,car[0],4364,313,11
6.577727821804,10.0.1.106,4000,car[0],65527,313,11
6.678862011381,10.0.1.106,4000,car[0],65527,313,11
6.76268557144,10.0.1.106,4000,car[0],13341,313,11
6.868476019938,10.0.1.106,4000,car[0],16566,313,11
6.962732569666,10.0.1.106,4000,car[0],12411,313,11
7.070581367746,10.0.1.106,4000,car[0],1060,313,11
7.172041302014,10.0.1.106,4000,car[0],30561,313,11
7.281500587365,10.0.1.106,4000,car[0],62011,313,11
7.359186097708,10.0.1.106,4000,car[0],1520,313,11
7.464095107878,10.0.1.106,4000,car[0],14766,313,11
7.582086360305,10.0.1.106,4000,car[0],65527,313,11
7.661446243787,10.0.1.106,4000,car[0],4307,313,11
7.76043596974,10.0.1.106,4000,car[0],8161,313,11
7.860505960269,10.0.1.106,4000,car[0],7668,313,11
7.966506632292,10.0.1.106,4000,car[0],19799,313,11
8.065169005967,10.0.1.106,4000,car[0],6181,313,11
8.165251210021,10.0.1.106,4000,car[0],42278,313,11
8.27290372218,10.0.1.106,4000,car[0],65527,313,11
8.359188183237,10.0.1.106,4000,car[0],1449,313,11
8.473901232406,10.0.1.106,4000,car[0],6155,313,11
8.563252689451,10.0.1.106,4000,car[0],16981,313,11
8.666001174955,10.0.1.106,4000,car[0],16188,313,11
8.758110093681,10.0.1.106,4000,car[0],3268,313,11
8.864334396463,10.0.1.106,4000,car[0],26686,313,11
8.97040574077,10.0.1.106,4000,car[0],59055,313,11
9.068025121502,10.0.1.106,4000,car[0],22000,313,11
9.170854058203,10.0.1.106,4000,car[0],65527,313,11
9.269793276855,10.0.1.106,4000,car[0],44107,313,11
9.363018591712,10.0.1.106,4000,car[0],24134,313,11
9.459581977299,10.0.1.106,4000,car[0],9356,313,11
9.568689289654,10.0.1.106,4000,car[0],24745,313,11
9.671986024723,10.0.1.106,4000,car[0],12881,313,11
9.765881414526,10.0.1.106,4000,car[0],13958,313,11
9.877973871203,10.0.1.106,4000,car[0],65527,313,11
9.963601509855,10.0.1.106,4000,car[0],22438,313,11
10.074353019737,10.0.1.106,4000,car[0],2106,313,11
10.178425564541,10.0.1.106,4000,car[0],35199,313,11
10.273569326259,10.0.1.106,4000,car[0],16111,313,11
10.373296784691,10.0.1.106,4000,car[0],50171,313,11
10.466787323331,10.0.1.106,4000,car[0],24085,313,11
10.584840043325,10.0.1.106,4000,car[0],65527,313,11
10.659698327276,10.0.1.106,4000,car[0],1682,313,11
10.777057307617,10.0.1.106,4000,car[0],65527,313,11
10.86893820166,10.0.1.106,4000,car[0],35641,313,11
10.979673542201,10.0.1.106,4000,car[0],65527,313,11
11.074289950649,10.0.1.106,4000,car[0],10330,313,11
11.177084085978,10.0.1.106,4000,car[0],65527,313,11
11.276958618555,10.0.1.106,4000,car[0],65527,313,11
11.381922390169,10.0.1.106,4000,car[0],65527,313,11
11.47685676299,10.0.1.106,4000,car[0],65527,313,11
11.563426660101,10.0.1.106,4000,car[0],7140,313,11
11.666203930965,10.0.1.106,4000,car[0],7947,313,11
11.775475121215,10.0.1.106,4000,car[0],46006,313,11
11.863037601134,10.0.1.106,4000,car[0],17110,313,11
11.968413693003,10.0.1.106,4000,car[0],21680,313,11
12.084231335109,10.0.1.106,4000,car[0],35289,313,11
12.166455714756,10.0.1.106,4000,car[0],25565,313,11
12.276282165925,10.0.1.106,4000,car[0],63504,313,11
12.37044334859,10.0.1.106,4000,car[0],36192,313,11
12.473853165373,10.0.1.106,4000,car[0],44296,313,11
12.559572259682,10.0.1.106,4000,car[0],5544,313,11
12.659322815892,10.0.1.106,4000,car[0],4294,313,11
12.770040770182,10.0.1.106,4000,car[0],32544,313,11
12.881002097863,10.0.1.106,4000,car[0],55188,313,11
12.969457735168,10.0.1.106,4000,car[0],29241,313,11
13.092634831573,10.0.1.106,4000,car[0],65527,313,11
13.175782360031,10.0.1.106,4000,car[0],28367,313,11
13.259619997237,10.0.1.106,4000,car[0],3946,313,11
13.359469789027,10.0.1.106,4000,car[0],3926,313,11
13.474992025513,10.0.1.106,4000,car[0],65527,313,11
13.558085356806,10.0.1.106,4000,car[0],3796,313,11
13.667146329329,10.0.1.106,4000,car[0],6174,313,11
13.778209386651,10.0.1.106,4000,car[0],65527,313,11
13.865904016054,10.0.1.106,4000,car[0],29396,313,11
13.982077683995,10.0.1.106,4000,car[0],65527,313,11
14.082203681237,10.0.1.106,4000,car[0],58112,313,11
14.162681553005,10.0.1.106,4000,car[0],23368,313,11
14.260547551571,10.0.1.106,4000,car[0],12358,313,11
14.369649841336,10.0.1.106,4000,car[0],44667,313,11
14.46550669689,10.0.1.106,4000,car[0],34664,313,11
14.564296559817,10.0.1.106,4000,car[0],8337,313,11
14.671092388135,10.0.1.106,4000,car[0],65527,313,11
14.761295855806,10.0.1.106,4000,car[0],20895,313,11
14.858555524773,10.0.1.106,4000,car[0],1280,313,11
14.975087579307,10.0.1.106,4000,car[0],29004,313,11
15.081741394397,10.0.1.106,4000,car[0],28590,313,11
15.162650625129,10.0.1.106,4000,car[0],2117,313,11
15.259770366443,10.0.1.106,4000,car[0],5669,313,11
15.367623771724,10.0.1.106,4000,car[0],33232,313,11
15.46663367775,10.0.1.106,4000,car[0],19126,313,11
