timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2570112636,3.2570112636,10.0.1.106,4000,car[0],37006,0.0030086948,0,0.00891831,1,0,5,1
3.3590017028,3.3590017028,10.0.1.106,4000,car[0],9468,0.000999134,0,0.00210241,2,1,5,1
3.4700115844,3.4700115844,10.0.1.106,4000,car[0],65527,0.0120090156,0,0.00253526,3,2,5,1
3.5640275676,3.5640275676,10.0.1.106,4000,car[0],29927,0.0000249988,0,2.60238e-06,4,3,5,1
3.6760115844,3.6760115844,10.0.1.106,4000,car[0],65527,0.0180090156,0,0.000968381,5,4,5,1
3.7600095548,3.7600095548,10.0.1.106,4000,car[0],26116,0.002006986,0,0.0030077,6,5,5,1
3.8680150308,3.8680150308,10.0.1.106,4000,car[0],51886,0.010012462,0,0.0104722,7,6,5,1
3.96404889,3.96404889,10.0.1.106,4000,car[0],55509,0.0000463212,0,0.00148031,8,7,5,1
4.0960054124,4.0960054124,10.0.1.106,4000,car[0],65527,0.0320028436,0,0.000969005,9,8,5,1
4.167013466,4.167013466,10.0.1.106,4000,car[0],29336,0.0090108972,0,0.000978799,10,9,5,1
4.2700217532,4.2700217532,10.0.1.106,4000,car[0],55534,0.0120191844,0,0.00126153,11,10,5,1
4.3770214596,4.3770214596,10.0.1.106,4000,car[0],65527,0.0130188908,0,0.000363191,12,11,5,1
4.4780104524,4.4780104524,10.0.1.106,4000,car[0],46415,0.0140078836,0,0.0025511,13,12,5,1
4.5610065228,4.5610065228,10.0.1.106,4000,car[0],20972,0.003003954,0,0.00854773,14,13,5,1
4.6580025644,4.6580025644,10.0.1.106,4000,car[0],947,0.0000008356,0,0.0031739,15,14,5,1
4.7750233092,4.7750233092,10.0.1.106,4000,car[0],51496,0.0170207404,0,0.0025071,16,15,5,1
4.8710183084,4.8710183084,10.0.1.106,4000,car[0],51417,0.0010157396,0,0.00700593,17,16,5,1
4.9650055604,4.9650055604,10.0.1.106,4000,car[0],7992,0.0010029916,0,0.00748758,18,17,5,1
5.0780066468,5.0780066468,10.0.1.106,4000,car[0],65527,0.014004078,0,0.005673,19,18,5,1
5.1610057716,5.1610057716,10.0.1.106,4000,car[0],26016,0.0030032028,0,0.00433137,20,19,5,1
5.2640045636,5.2640045636,10.0.1.106,4000,car[0],46769,0.0060019948,0,0.00556235,21,20,5,1
5.3650114332,5.3650114332,10.0.1.106,4000,car[0],17978,0.0010088644,0,0.00213925,22,21,5,1
5.4580067572,5.4580067572,10.0.1.106,4000,car[0],4985,0.0000041884,0,0.000355226,23,22,5,1
5.568016826,5.568016826,10.0.1.106,4000,car[0],46667,0.0100142572,0,0.00212062,24,23,5,1
5.673016622,5.673016622,10.0.1.106,4000,car[0],39012,0.0150140532,0,0.00821177,25,24,5,1
5.7680325692,5.7680325692,10.0.1.106,4000,car[0],65527,0.0100300004,0,0.00724236,26,25,5,1
5.8690186084,5.8690186084,10.0.1.106,4000,car[0],56214,0.0110160396,0,0.00770387,27,26,5,1
5.966007274,5.966007274,10.0.1.106,4000,car[0],64831,0.0080047052,0,0.00316703,28,27,5,1
6.0760054124,6.0760054124,10.0.1.106,4000,car[0],65527,0.0120028436,0,0.0048604,29,28,5,1
6.159009354,6.159009354,10.0.1.106,4000,car[0],18465,0.0010067852,0,0.00276748,30,29,5,1
6.2590019164,6.2590019164,10.0.1.106,4000,car[0],11037,0.0009993476,0,0.00715111,31,30,5,1
6.3610113052,6.3610113052,10.0.1.106,4000,car[0],41498,0.0030087364,0,0.00262403,32,31,5,1
6.4590073516,6.4590073516,10.0.1.106,4000,car[0],16088,0.0010047828,0,0.0106333,33,32,5,1
