timestamp,sinr,usedRB,sumSinr,runNumber
3.002,32.2799,150,4841.98,33
3.002,55.3076,150,8296.13,33
3.042,32.2799,150,4841.98,33
3.042,55.3076,150,8296.13,33
3.082,32.2799,150,4841.98,33
3.082,55.3076,150,8296.13,33
3.122,32.2799,150,4841.98,33
3.122,55.3076,150,8296.13,33
3.162,32.2799,150,4841.98,33
3.162,55.3076,150,8296.13,33
3.202,32.2799,150,4841.98,33
3.202,55.3076,150,8296.13,33
3.242,32.2799,150,4841.98,33
3.242,55.3076,150,8296.13,33
3.282,32.2799,150,4841.98,33
3.282,55.3076,150,8296.13,33
3.322,32.2799,150,4841.98,33
3.322,55.3076,150,8296.13,33
3.362,32.2799,150,4841.98,33
3.362,55.3076,150,8296.13,33
3.402,32.2799,150,4841.98,33
3.402,55.3076,150,8296.13,33
3.442,32.2799,150,4841.98,33
3.442,55.3076,150,8296.13,33
3.482,32.2799,150,4841.98,33
3.482,55.3076,150,8296.13,33
3.522,32.2799,150,4841.98,33
3.522,55.3076,150,8296.13,33
3.562,32.2799,150,4841.98,33
3.562,55.3076,150,8296.13,33
3.602,32.2799,150,4841.98,33
3.602,55.3076,150,8296.13,33
3.642,32.2799,150,4841.98,33
3.642,55.3076,150,8296.13,33
3.682,32.2799,150,4841.98,33
3.682,55.3076,150,8296.13,33
3.722,32.2799,150,4841.98,33
3.722,55.3076,150,8296.13,33
3.762,32.2799,150,4841.98,33
3.762,55.3076,150,8296.13,33
3.802,32.2799,150,4841.98,33
3.802,55.3076,150,8296.13,33
3.842,32.2799,150,4841.98,33
3.842,55.3076,150,8296.13,33
3.882,32.2799,150,4841.98,33
3.882,55.3076,150,8296.13,33
3.922,32.2799,150,4841.98,33
3.922,55.3076,150,8296.13,33
3.962,32.2799,150,4841.98,33
3.962,55.3076,150,8296.13,33
4.002,33.8823,150,5082.35,33
4.002,53.1211,150,7968.17,33
4.042,34.0649,150,5109.74,33
4.042,52.7652,150,7914.78,33
4.082,33.43,150,5014.5,33
4.082,52.7652,150,7914.78,33
4.122,33.43,150,5014.5,33
4.122,52.7652,150,7914.78,33
4.162,33.43,150,5014.5,33
4.162,52.7652,150,7914.78,33
4.202,33.43,150,5014.5,33
4.202,52.7652,150,7914.78,33
4.242,33.43,150,5014.5,33
4.242,52.7652,150,7914.78,33
4.282,33.43,150,5014.5,33
4.282,52.7652,150,7914.78,33
4.322,33.43,150,5014.5,33
4.322,52.7652,150,7914.78,33
4.362,33.43,150,5014.5,33
4.362,52.7652,150,7914.78,33
4.402,33.43,150,5014.5,33
4.402,52.7652,150,7914.78,33
4.442,33.43,150,5014.5,33
4.442,52.7652,150,7914.78,33
4.482,33.43,150,5014.5,33
4.482,52.7652,150,7914.78,33
4.522,33.43,150,5014.5,33
4.522,52.7652,150,7914.78,33
4.562,33.43,150,5014.5,33
4.562,52.7652,150,7914.78,33
4.602,33.43,150,5014.5,33
4.602,52.7652,150,7914.78,33
4.642,33.43,150,5014.5,33
4.642,52.7652,150,7914.78,33
4.682,33.43,150,5014.5,33
4.682,52.7652,150,7914.78,33
4.722,33.43,150,5014.5,33
4.722,52.7652,150,7914.78,33
4.762,33.43,150,5014.5,33
4.762,52.7652,150,7914.78,33
4.802,33.43,150,5014.5,33
4.802,52.7652,150,7914.78,33
4.842,33.43,150,5014.5,33
4.842,52.7652,150,7914.78,33
4.882,33.43,150,5014.5,33
4.882,52.7652,150,7914.78,33
4.922,33.43,150,5014.5,33
4.922,52.7652,150,7914.78,33
4.962,33.43,150,5014.5,33
4.962,52.7652,150,7914.78,33
5.002,29.2299,150,4384.49,33
5.002,59.4324,150,8914.86,33
5.042,29.5716,150,4435.73,33
5.042,60.3167,150,9047.51,33
5.082,29.0904,150,4363.56,33
5.082,60.3167,150,9047.51,33
5.122,29.0904,150,4363.56,33
5.122,60.3167,150,9047.51,33
