timestamp,idFrame,downlink_delay(s),deviceSimbolicAppAddress_,speed,roadID,AppName,ueAppPort,nbRcvMsg, from,nb_neighbor,currentPosition,runNumber,myposition
3.259,1,0.0043758183,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618355,pong,0,mobility->position,33,(539, 782, 0) m
3.367,2,0.004923510126,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618356,pong,0,mobility->position,33,(539, 782, 0) m
3.465,3,0.00427934079,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618357,pong,0,mobility->position,33,(539, 782, 0) m
3.565,4,0.004893497463,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618358,pong,0,mobility->position,33,(539, 782, 0) m
3.667,5,0.004016120155,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618359,pong,0,mobility->position,33,(539, 782, 0) m
3.765,6,0.004634003394,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618360,pong,0,mobility->position,33,(539, 782, 0) m
3.866,7,0.004746554385,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618361,pong,0,mobility->position,33,(539, 782, 0) m
3.966,8,0.004027658179,car[0],7.34529,-4039896#7,teleoperated_driving,4000,3618362,pong,0,mobility->position,33,(539, 782, 0) m
4.069,9,0.004508153654,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618363,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.166,10,0.004818860212,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618364,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.266,11,0.00417725207,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618365,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.367,12,0.004924117812,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618366,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.468,13,0.004658084138,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618367,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.567,14,0.004528853021,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618368,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.666,15,0.00483091863,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618369,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.766,16,0.004958757476,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618370,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.865,17,0.004704827616,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618371,pong,0,mobility->position,33,(532.837, 786.183, 0) m
4.966,18,0.004579581363,car[0],7.32796,-4039896#7,teleoperated_driving,4000,3618372,pong,0,mobility->position,33,(532.837, 786.183, 0) m
5.078,19,0.004889774001,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618373,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.17,20,0.004426297263,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618374,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.267,21,0.004669703217,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618375,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.364,22,0.004141141143,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618376,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.473,23,0.004338969277,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618377,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.566,24,0.004593586566,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618378,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.667,25,0.00407921289,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618379,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.769,26,0.004238142334,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618380,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.864,27,0.004973201297,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618381,pong,0,mobility->position,33,(526.613, 790.093, 0) m
5.969,28,0.00425155038,car[0],7.30928,-4039896#7,teleoperated_driving,4000,3618382,pong,0,mobility->position,33,(526.613, 790.093, 0) m
6.064,29,0.004622825917,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618383,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.165,30,0.004690229645,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618384,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.263,31,0.004760041288,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618385,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.368,32,0.004591504618,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618386,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.463,33,0.004856628004,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618387,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.566,34,0.004273615694,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618388,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.667,35,0.004821482334,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618389,pong,0,mobility->position,33,(520.388, 794.003, 0) m
6.765,36,0.004249593155,car[0],7.3051,-4039896#7,teleoperated_driving,4000,3618390,pong,0,mobility->position,33,(520.388, 794.003, 0) m
