timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.255004198,3.255004198,10.0.1.106,4000,car[0],15232,0.0010016292,0,0.00654719,1,0,8,1
3.3590056076,3.3590056076,10.0.1.106,4000,car[0],16931,0.0010030388,0,0.00549604,2,1,8,1
3.4590043316,3.4590043316,10.0.1.106,4000,car[0],15399,0.0010017628,0,0.00151795,3,2,8,1
3.558005762,3.558005762,10.0.1.106,4000,car[0],3804,0.0000031932,0,0.00368693,4,3,8,1
3.6580123276,3.6580123276,10.0.1.106,4000,car[0],11696,0.0000097588,0,0.000800278,5,4,8,1
3.7580069324,3.7580069324,10.0.1.106,4000,car[0],5204,0.0000043636,0,0.0122486,6,5,8,1
3.8580037524,3.8580037524,10.0.1.106,4000,car[0],1442,0.0000012316,0,0.00163655,7,6,8,1
3.9590046244,3.9590046244,10.0.1.106,4000,car[0],15765,0.0010020556,0,0.00237304,8,7,8,1
4.0850181988,4.0850181988,10.0.1.106,4000,car[0],54240,0.02101563,0,0.0101767,9,8,8,1
4.164010058,4.164010058,10.0.1.106,4000,car[0],8922,0.0000074892,0,0.00129912,10,9,8,1
4.2770152876,4.2770152876,10.0.1.106,4000,car[0],65527,0.0130127188,0,0.00203177,11,10,8,1
4.36100497,4.36100497,10.0.1.106,4000,car[0],19157,0.0030024012,0,0.000497227,12,11,8,1
4.4660101964,4.4660101964,10.0.1.106,4000,car[0],19455,0.0080076276,0,0.00254121,13,12,8,1
4.5740066468,4.5740066468,10.0.1.106,4000,car[0],65527,0.016004078,0,0.00155766,14,13,8,1
4.6770092212,4.6770092212,10.0.1.106,4000,car[0],40499,0.0130066524,0,0.00372841,15,14,8,1
4.7650070372,4.7650070372,10.0.1.106,4000,car[0],9775,0.0010044684,0,0.00841,16,15,8,1
4.87601035,4.87601035,10.0.1.106,4000,car[0],65527,0.0180077812,0,0.00138617,17,16,8,1
4.9740169092,4.9740169092,10.0.1.106,4000,car[0],39371,0.0040143404,0,0.00232127,18,17,8,1
5.0720399756,5.0720399756,10.0.1.106,4000,car[0],65527,0.0080374068,0,0.00904875,19,18,8,1
5.1590042116,5.1590042116,10.0.1.106,4000,car[0],12289,0.0010016428,0,0.000360934,20,19,8,1
5.2630091156,5.2630091156,10.0.1.106,4000,car[0],65527,0.0050065468,0,0.00395129,21,20,8,1
5.3650233604,5.3650233604,10.0.1.106,4000,car[0],35280,0.0070207916,0,0.0134873,22,21,8,1
5.4630091156,5.4630091156,10.0.1.106,4000,car[0],65527,0.0050065468,0,1.47598e-05,23,22,8,1
5.5580050332,5.5580050332,10.0.1.106,4000,car[0],2936,0.0000024644,0,0.00226111,24,23,8,1
5.6590081692,5.6590081692,10.0.1.106,4000,car[0],17047,0.0010056004,0,0.000271357,25,24,8,1
5.7640137988,5.7640137988,10.0.1.106,4000,car[0],13409,0.00001123,0,0.000263457,26,25,8,1
5.8580118148,5.8580118148,10.0.1.106,4000,car[0],11055,0.000009246,0,0.00189904,27,26,8,1
5.9580047596,5.9580047596,10.0.1.106,4000,car[0],2614,0.0000021908,0,0.00271792,28,27,8,1
6.0780042876,6.0780042876,10.0.1.106,4000,car[0],62704,0.0080017188,0,0.00104683,29,28,8,1
6.1640080036,6.1640080036,10.0.1.106,4000,car[0],6480,0.0000054348,0,0.00428953,30,29,8,1
6.2680276316,6.2680276316,10.0.1.106,4000,car[0],65527,0.0100250628,0,0.00227064,31,30,8,1
6.3580056764,6.3580056764,10.0.1.106,4000,car[0],3697,0.0000031076,0,0.000127588,32,31,8,1
6.4590067388,6.4590067388,10.0.1.106,4000,car[0],13842,0.00100417,0,0.00161348,33,32,8,1
6.573030406,6.573030406,10.0.1.106,4000,car[0],59989,0.0030278372,0,0.00382506,34,33,8,1
6.659006966,6.659006966,10.0.1.106,4000,car[0],14126,0.0010043972,0,0.00113544,35,34,8,1
6.766004178,6.766004178,10.0.1.106,4000,car[0],65527,0.0020016092,0,0.00808509,36,35,8,1
6.8620073524,6.8620073524,10.0.1.106,4000,car[0],41249,0.0040047836,0,0.001147,37,36,8,1
6.9680276316,6.9680276316,10.0.1.106,4000,car[0],65527,0.0100250628,0,0.00486542,38,37,8,1
7.0660057868,7.0660057868,10.0.1.106,4000,car[0],21595,0.002003218,0,0.00345483,39,38,8,1
7.1580039684,7.1580039684,10.0.1.106,4000,car[0],1625,0.0000013996,0,0.00107768,40,39,8,1
7.273035038,7.273035038,10.0.1.106,4000,car[0],65527,0.0090324692,0,0.00405501,41,40,8,1
7.3660169756,7.3660169756,10.0.1.106,4000,car[0],35014,0.0020144068,0,0.00112872,42,41,8,1
7.4760115844,7.4760115844,10.0.1.106,4000,car[0],65527,0.0180090156,0,0.00734925,43,42,8,1
7.5700070084,7.5700070084,10.0.1.106,4000,car[0],5299,0.0000044396,0,0.00290238,44,43,8,1
7.6750189908,7.6750189908,10.0.1.106,4000,car[0],65527,0.017016422,0,0.00391686,45,44,8,1
7.7640096828,7.7640096828,10.0.1.106,4000,car[0],63276,0.006007114,0,0.000370471,46,45,8,1
7.8750189908,7.8750189908,10.0.1.106,4000,car[0],65527,0.017016422,0,0.00167827,47,46,8,1
7.9620086884,7.9620086884,10.0.1.106,4000,car[0],42856,0.0040061196,0,0.000417929,48,47,8,1
8.0640025884,8.0640025884,10.0.1.106,4000,car[0],957,0.0000008436,0,0.0010201,49,48,8,1
8.1590103388,8.1590103388,10.0.1.106,4000,car[0],18153,0.00100777,0,0.00309313,50,49,8,1
8.2610062036,8.2610062036,10.0.1.106,4000,car[0],32476,0.0030036348,0,0.00223067,51,50,8,1
8.3590067724,8.3590067724,10.0.1.106,4000,car[0],13884,0.0010042036,0,0.00723095,52,51,8,1
8.4600060612,8.4600060612,10.0.1.106,4000,car[0],23418,0.0020034924,0,0.00515126,53,52,8,1
