timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2550047276,3.2550047276,10.0.1.106,4000,car[0],5534,0.0010021588,0,0.00148644,1,0,29,1
3.3820128188,3.3820128188,10.0.1.106,4000,car[0],65527,0.02401025,0,0.00117948,2,1,29,1
3.4580023796,3.4580023796,10.0.1.106,4000,car[0],870,0.000000774,0,0.00452726,3,2,29,1
3.5670052452,3.5670052452,10.0.1.106,4000,car[0],14998,0.0090026764,0,0.00116757,4,3,29,1
3.664010914,3.664010914,10.0.1.106,4000,car[0],9992,0.0000083452,0,0.0041533,5,4,29,1
3.7580028524,3.7580028524,10.0.1.106,4000,car[0],1067,0.0000009316,0,0.00342987,6,5,29,1
3.8740054124,3.8740054124,10.0.1.106,4000,car[0],65527,0.0160028436,0,0.000649285,7,6,29,1
3.973011698,3.973011698,10.0.1.106,4000,car[0],22749,0.0150091292,0,0.00309021,8,7,29,1
4.0840073308,4.0840073308,10.0.1.106,4000,car[0],30862,0.020004762,0,0.000832071,9,8,29,1
4.160002934,4.160002934,10.0.1.106,4000,car[0],7021,0.0020003652,0,0.000470839,10,9,29,1
4.2660038492,4.2660038492,10.0.1.106,4000,car[0],28116,0.0080012804,0,0.000227555,11,10,29,1
4.3610035556,4.3610035556,10.0.1.106,4000,car[0],10240,0.0030009868,0,0.00180068,12,11,29,1
4.4740041956,4.4740041956,10.0.1.106,4000,car[0],52229,0.0160016268,0,0.00177517,13,12,29,1
4.5610044356,4.5610044356,10.0.1.106,4000,car[0],11089,0.0030018668,0,0.00661058,14,13,29,1
4.658002934,4.658002934,10.0.1.106,4000,car[0],1101,0.0000009588,0,0.000663252,15,14,29,1
4.7640030276,4.7640030276,10.0.1.106,4000,car[0],20380,0.0060004588,0,0.00149613,16,15,29,1
4.8640048348,4.8640048348,10.0.1.106,4000,car[0],21948,0.006002266,0,0.000497752,17,16,29,1
4.952000402,4.952000402,10.0.1.106,4000,car[0],46,0.0000001148,0,0.00110734,18,17,29,1
5.094004178,5.094004178,10.0.1.106,4000,car[0],65527,0.0300016092,0,0.000232016,19,18,29,1
5.176004178,5.176004178,10.0.1.106,4000,car[0],65527,0.0180016092,0,0.000545421,20,19,29,1
5.2660056844,5.2660056844,10.0.1.106,4000,car[0],31827,0.0080031156,0,2.64188e-05,21,20,29,1
5.3710064228,5.3710064228,10.0.1.106,4000,car[0],50447,0.013003854,0,0.00130347,22,21,29,1
5.4680041604,5.4680041604,10.0.1.106,4000,car[0],37385,0.0100015916,0,0.00213647,23,22,29,1
5.576004178,5.576004178,10.0.1.106,4000,car[0],65527,0.0180016092,0,0.00163353,24,23,29,1
