timestamp,idFrame,downlink_delay(s),deviceSimbolicAppAddress_,speed,roadID,AppName,ueAppPort,nbRcvMsg, from,nb_neighbor,currentPosition,runNumber,myposition
3.268,1,0.004943631879,car[0],8.46729,-4039896#7,teleoperated_driving,4000,0,pong,0,mobility->position,36,(538, 782, 0) m
3.366,2,0.004698358605,car[0],8.46729,-4039896#7,teleoperated_driving,4000,1,pong,0,mobility->position,36,(538, 782, 0) m
3.475,3,0.004434276476,car[0],8.46729,-4039896#7,teleoperated_driving,4000,2,pong,0,mobility->position,36,(538, 782, 0) m
3.572,4,0.004775992072,car[0],8.46729,-4039896#7,teleoperated_driving,4000,3,pong,0,mobility->position,36,(538, 782, 0) m
3.672,5,0.004791207669,car[0],8.46729,-4039896#7,teleoperated_driving,4000,4,pong,0,mobility->position,36,(538, 782, 0) m
3.763,6,0.00414293107,car[0],8.46729,-4039896#7,teleoperated_driving,4000,5,pong,0,mobility->position,36,(538, 782, 0) m
3.873,7,0.004236767547,car[0],8.46729,-4039896#7,teleoperated_driving,4000,6,pong,0,mobility->position,36,(538, 782, 0) m
3.964,8,0.004971944014,car[0],8.46729,-4039896#7,teleoperated_driving,4000,7,pong,0,mobility->position,36,(538, 782, 0) m
4.075,9,0.004637339102,car[0],8.43662,-4039896#7,teleoperated_driving,4000,8,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.173,10,0.004490175927,car[0],8.43662,-4039896#7,teleoperated_driving,4000,9,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.278,11,0.004556510585,car[0],8.43662,-4039896#7,teleoperated_driving,4000,10,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.378,12,0.004595779904,car[0],8.43662,-4039896#7,teleoperated_driving,4000,11,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.48,13,0.00471393782,car[0],8.43662,-4039896#7,teleoperated_driving,4000,12,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.565,14,0.004304132876,car[0],8.43662,-4039896#7,teleoperated_driving,4000,13,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.674,15,0.004429970754,car[0],8.43662,-4039896#7,teleoperated_driving,4000,14,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.776,16,0.004545801508,car[0],8.43662,-4039896#7,teleoperated_driving,4000,15,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.868,17,0.004402908513,car[0],8.43662,-4039896#7,teleoperated_driving,4000,16,pong,0,mobility->position,36,(531.057, 787.301, 0) m
4.967,18,0.00462143234,car[0],8.43662,-4039896#7,teleoperated_driving,4000,17,pong,0,mobility->position,36,(531.057, 787.301, 0) m
5.067,19,0.004594833703,car[0],8.52225,-4039896#7,teleoperated_driving,4000,18,pong,0,mobility->position,36,(523.9, 791.797, 0) m
5.17,20,0.004061659182,car[0],8.52225,-4039896#7,teleoperated_driving,4000,19,pong,0,mobility->position,36,(523.9, 791.797, 0) m
5.27,21,0.004977622261,car[0],8.52225,-4039896#7,teleoperated_driving,4000,20,pong,0,mobility->position,36,(523.9, 791.797, 0) m
5.365,22,0.004394349922,car[0],8.52225,-4039896#7,teleoperated_driving,4000,21,pong,0,mobility->position,36,(523.9, 791.797, 0) m
