timestamp,sinr,usedRB,sumSinr,runNumber
3.002,53.4248,50,2671.24,37
3.002,44.5579,50,2227.89,37
3.042,53.4248,50,2671.24,37
3.042,44.5579,50,2227.89,37
3.082,53.4248,50,2671.24,37
3.082,44.5579,50,2227.89,37
3.122,53.4248,50,2671.24,37
3.122,44.5579,50,2227.89,37
3.162,53.4248,50,2671.24,37
3.162,44.5579,50,2227.89,37
3.202,53.4248,50,2671.24,37
3.202,44.5579,50,2227.89,37
3.242,53.4248,50,2671.24,37
3.242,44.5579,50,2227.89,37
3.282,53.4248,50,2671.24,37
3.282,44.5579,50,2227.89,37
3.322,53.4248,50,2671.24,37
3.322,44.5579,50,2227.89,37
3.362,53.4248,50,2671.24,37
3.362,44.5579,50,2227.89,37
3.402,53.4248,50,2671.24,37
3.402,44.5579,50,2227.89,37
3.442,53.4248,50,2671.24,37
3.442,44.5579,50,2227.89,37
3.482,53.4248,50,2671.24,37
3.482,44.5579,50,2227.89,37
3.522,53.4248,50,2671.24,37
3.522,44.5579,50,2227.89,37
3.562,53.4248,50,2671.24,37
3.562,44.5579,50,2227.89,37
3.602,53.4248,50,2671.24,37
3.602,44.5579,50,2227.89,37
3.642,53.4248,50,2671.24,37
3.642,44.5579,50,2227.89,37
3.682,53.4248,50,2671.24,37
3.682,44.5579,50,2227.89,37
3.722,53.4248,50,2671.24,37
3.722,44.5579,50,2227.89,37
3.762,53.4248,50,2671.24,37
3.762,44.5579,50,2227.89,37
3.802,53.4248,50,2671.24,37
3.802,44.5579,50,2227.89,37
3.842,53.4248,50,2671.24,37
3.842,44.5579,50,2227.89,37
3.882,53.4248,50,2671.24,37
3.882,44.5579,50,2227.89,37
3.922,53.4248,50,2671.24,37
3.922,44.5579,50,2227.89,37
3.962,53.4248,50,2671.24,37
3.962,44.5579,50,2227.89,37
4.002,49.2293,50,2461.47,37
4.002,73.7642,50,3688.21,37
4.042,48.7636,50,2438.18,37
4.042,75.7189,50,3785.95,37
4.082,48.4819,50,2424.1,37
4.082,75.7189,50,3785.95,37
4.122,48.4819,50,2424.1,37
4.122,75.7189,50,3785.95,37
4.162,48.4819,50,2424.1,37
4.162,75.7189,50,3785.95,37
4.202,48.4819,50,2424.1,37
4.202,75.7189,50,3785.95,37
4.242,48.4819,50,2424.1,37
4.242,75.7189,50,3785.95,37
4.282,48.4819,50,2424.1,37
4.282,75.7189,50,3785.95,37
4.322,48.4819,50,2424.1,37
4.322,75.7189,50,3785.95,37
4.362,48.4819,50,2424.1,37
4.362,75.7189,50,3785.95,37
4.402,48.4819,50,2424.1,37
4.402,75.7189,50,3785.95,37
4.442,48.4819,50,2424.1,37
4.442,75.7189,50,3785.95,37
4.482,48.4819,50,2424.1,37
4.482,75.7189,50,3785.95,37
4.522,48.4819,50,2424.1,37
4.522,75.7189,50,3785.95,37
4.562,48.4819,50,2424.1,37
4.562,75.7189,50,3785.95,37
4.602,48.4819,50,2424.1,37
4.602,75.7189,50,3785.95,37
4.642,48.4819,50,2424.1,37
4.642,75.7189,50,3785.95,37
4.682,48.4819,50,2424.1,37
4.682,75.7189,50,3785.95,37
4.722,48.4819,50,2424.1,37
4.722,75.7189,50,3785.95,37
4.762,48.4819,50,2424.1,37
4.762,75.7189,50,3785.95,37
4.802,48.4819,50,2424.1,37
4.802,75.7189,50,3785.95,37
4.842,48.4819,50,2424.1,37
4.842,75.7189,50,3785.95,37
4.882,48.4819,50,2424.1,37
4.882,75.7189,50,3785.95,37
4.922,48.4819,50,2424.1,37
4.922,75.7189,50,3785.95,37
4.962,48.4819,50,2424.1,37
4.962,75.7189,50,3785.95,37
5.002,42.9146,50,2145.73,37
5.002,63.85,50,3192.5,37
5.042,42.6195,50,2130.98,37
5.042,66.0073,50,3300.36,37
5.082,41.3082,50,2065.41,37
5.082,66.0073,50,3300.36,37
5.122,41.3082,50,2065.41,37
5.122,66.0073,50,3300.36,37
5.162,41.3082,50,2065.41,37
5.162,66.0073,50,3300.36,37
5.202,41.3082,50,2065.41,37
5.202,66.0073,50,3300.36,37
5.242,41.3082,50,2065.41,37
5.242,66.0073,50,3300.36,37
5.282,41.3082,50,2065.41,37
5.282,66.0073,50,3300.36,37
5.322,41.3082,50,2065.41,37
5.322,66.0073,50,3300.36,37
5.362,41.3082,50,2065.41,37
5.362,66.0073,50,3300.36,37
5.402,41.3082,50,2065.41,37
5.402,66.0073,50,3300.36,37
5.442,41.3082,50,2065.41,37
5.442,66.0073,50,3300.36,37
5.482,41.3082,50,2065.41,37
5.482,66.0073,50,3300.36,37
5.522,41.3082,50,2065.41,37
5.522,66.0073,50,3300.36,37
5.562,41.3082,50,2065.41,37
5.562,66.0073,50,3300.36,37
5.602,41.3082,50,2065.41,37
5.602,66.0073,50,3300.36,37
5.642,41.3082,50,2065.41,37
5.642,66.0073,50,3300.36,37
5.682,41.3082,50,2065.41,37
5.682,66.0073,50,3300.36,37
5.722,41.3082,50,2065.41,37
5.722,66.0073,50,3300.36,37
5.762,41.3082,50,2065.41,37
5.762,66.0073,50,3300.36,37
5.802,41.3082,50,2065.41,37
5.802,66.0073,50,3300.36,37
5.842,41.3082,50,2065.41,37
5.842,66.0073,50,3300.36,37
5.882,41.3082,50,2065.41,37
5.882,66.0073,50,3300.36,37
5.922,41.3082,50,2065.41,37
5.922,66.0073,50,3300.36,37
5.962,41.3082,50,2065.41,37
5.962,66.0073,50,3300.36,37
6.002,33.4166,50,1670.83,37
6.002,59.2541,50,2962.71,37
6.042,35.3194,50,1765.97,37
6.042,60.4453,50,3022.26,37
6.082,34.0381,50,1701.9,37
6.082,60.4453,50,3022.26,37
6.122,34.0381,50,1701.9,37
6.122,60.4453,50,3022.26,37
6.162,34.0381,50,1701.9,37
6.162,60.4453,50,3022.26,37
6.202,34.0381,50,1701.9,37
6.202,60.4453,50,3022.26,37
6.242,34.0381,50,1701.9,37
6.242,60.4453,50,3022.26,37
6.282,34.0381,50,1701.9,37
6.282,60.4453,50,3022.26,37
6.322,34.0381,50,1701.9,37
6.322,60.4453,50,3022.26,37
6.362,34.0381,50,1701.9,37
6.362,60.4453,50,3022.26,37
6.402,34.0381,50,1701.9,37
6.402,60.4453,50,3022.26,37
6.442,34.0381,50,1701.9,37
6.442,60.4453,50,3022.26,37
6.482,34.0381,50,1701.9,37
6.482,60.4453,50,3022.26,37
6.522,34.0381,50,1701.9,37
6.522,60.4453,50,3022.26,37
6.562,34.0381,50,1701.9,37
6.562,60.4453,50,3022.26,37
6.602,34.0381,50,1701.9,37
6.602,60.4453,50,3022.26,37
6.642,34.0381,50,1701.9,37
6.642,60.4453,50,3022.26,37
6.682,34.0381,50,1701.9,37
6.682,60.4453,50,3022.26,37
6.722,34.0381,50,1701.9,37
6.722,60.4453,50,3022.26,37
6.762,34.0381,50,1701.9,37
6.762,60.4453,50,3022.26,37
6.802,34.0381,50,1701.9,37
6.802,60.4453,50,3022.26,37
6.842,34.0381,50,1701.9,37
6.842,60.4453,50,3022.26,37
6.882,34.0381,50,1701.9,37
6.882,60.4453,50,3022.26,37
6.922,34.0381,50,1701.9,37
6.922,60.4453,50,3022.26,37
6.962,34.0381,50,1701.9,37
6.962,60.4453,50,3022.26,37
7.002,25.9608,50,1298.04,37
7.002,61.0405,50,3052.03,37
7.042,25.932,50,1296.6,37
7.042,63.2141,50,3160.71,37
7.082,25.2376,50,1261.88,37
7.082,63.2141,50,3160.71,37
7.122,25.2376,50,1261.88,37
7.122,63.2141,50,3160.71,37
7.162,25.2376,50,1261.88,37
7.162,63.2141,50,3160.71,37
7.202,25.2376,50,1261.88,37
7.202,63.2141,50,3160.71,37
7.242,25.2376,50,1261.88,37
7.242,63.2141,50,3160.71,37
7.282,25.2376,50,1261.88,37
7.282,63.2141,50,3160.71,37
7.322,25.2376,50,1261.88,37
7.322,63.2141,50,3160.71,37
7.362,25.2376,50,1261.88,37
7.362,63.2141,50,3160.71,37
7.402,25.2376,50,1261.88,37
7.402,63.2141,50,3160.71,37
7.442,25.2376,50,1261.88,37
7.442,63.2141,50,3160.71,37
7.482,25.2376,50,1261.88,37
7.482,63.2141,50,3160.71,37
7.522,25.2376,50,1261.88,37
7.522,63.2141,50,3160.71,37
7.562,25.2376,50,1261.88,37
7.562,63.2141,50,3160.71,37
7.602,25.2376,50,1261.88,37
7.602,63.2141,50,3160.71,37
7.642,25.2376,50,1261.88,37
7.642,63.2141,50,3160.71,37
7.682,25.2376,50,1261.88,37
7.682,63.2141,50,3160.71,37
7.722,25.2376,50,1261.88,37
7.722,63.2141,50,3160.71,37
7.762,25.2376,50,1261.88,37
7.762,63.2141,50,3160.71,37
7.802,25.2376,50,1261.88,37
7.802,63.2141,50,3160.71,37
7.842,25.2376,50,1261.88,37
7.842,63.2141,50,3160.71,37
7.882,25.2376,50,1261.88,37
7.882,63.2141,50,3160.71,37
7.922,25.2376,50,1261.88,37
7.922,63.2141,50,3160.71,37
7.962,25.2376,50,1261.88,37
7.962,63.2141,50,3160.71,37
8.002,34.6462,50,1732.31,37
8.002,53.0697,50,2653.48,37
8.042,35.2987,50,1764.94,37
8.042,54.6257,50,2731.29,37
8.082,34.9298,50,1746.49,37
8.082,54.6257,50,2731.29,37
8.122,34.9298,50,1746.49,37
8.122,54.6257,50,2731.29,37
8.162,34.9298,50,1746.49,37
8.162,54.6257,50,2731.29,37
8.202,34.9298,50,1746.49,37
8.202,54.6257,50,2731.29,37
8.242,34.9298,50,1746.49,37
8.242,54.6257,50,2731.29,37
8.282,34.9298,50,1746.49,37
8.282,54.6257,50,2731.29,37
8.322,34.9298,50,1746.49,37
8.322,54.6257,50,2731.29,37
8.362,34.9298,50,1746.49,37
8.362,54.6257,50,2731.29,37
8.402,34.9298,50,1746.49,37
8.402,54.6257,50,2731.29,37
8.442,34.9298,50,1746.49,37
8.442,54.6257,50,2731.29,37
8.482,34.9298,50,1746.49,37
8.482,54.6257,50,2731.29,37
8.522,34.9298,50,1746.49,37
8.522,54.6257,50,2731.29,37
8.562,34.9298,50,1746.49,37
8.562,54.6257,50,2731.29,37
8.602,34.9298,50,1746.49,37
8.602,54.6257,50,2731.29,37
8.642,34.9298,50,1746.49,37
8.642,54.6257,50,2731.29,37
8.682,34.9298,50,1746.49,37
8.682,54.6257,50,2731.29,37
8.722,34.9298,50,1746.49,37
8.722,54.6257,50,2731.29,37
8.762,34.9298,50,1746.49,37
8.762,54.6257,50,2731.29,37
8.802,34.9298,50,1746.49,37
8.802,54.6257,50,2731.29,37
8.842,34.9298,50,1746.49,37
8.842,54.6257,50,2731.29,37
8.882,34.9298,50,1746.49,37
8.882,54.6257,50,2731.29,37
8.922,34.9298,50,1746.49,37
8.922,54.6257,50,2731.29,37
8.962,34.9298,50,1746.49,37
8.962,54.6257,50,2731.29,37
9.002,31.2331,50,1561.65,37
9.002,43.7126,50,2185.63,37
9.042,31.9919,50,1599.59,37
9.042,43.6791,50,2183.96,37
9.082,30.1195,50,1505.97,37
9.082,43.6791,50,2183.96,37
9.122,30.1195,50,1505.97,37
9.122,43.6791,50,2183.96,37
9.162,30.1195,50,1505.97,37
9.162,43.6791,50,2183.96,37
9.202,30.1195,50,1505.97,37
9.202,43.6791,50,2183.96,37
9.242,30.1195,50,1505.97,37
9.242,43.6791,50,2183.96,37
9.282,30.1195,50,1505.97,37
9.282,43.6791,50,2183.96,37
