timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2550045436,3.2550045436,10.0.1.106,4000,car[0],8264,0.0010019748,0,0.00138084,1,0,37,1
3.3580058428,3.3580058428,10.0.1.106,4000,car[0],3905,0.000003274,0,0.000864107,2,1,37,1
3.4630023868,3.4630023868,10.0.1.106,4000,car[0],36393,0.004999818,0,1.30956e-05,3,2,37,1
3.5580046036,3.5580046036,10.0.1.106,4000,car[0],2419,0.0000020348,0,0.000194284,4,3,37,1
3.6620064756,3.6620064756,10.0.1.106,4000,car[0],32753,0.0040039068,0,0.000458427,5,4,37,1
3.7590085828,3.7590085828,10.0.1.106,4000,car[0],13124,0.001006014,0,0.00160797,6,5,37,1
3.8640074332,3.8640074332,10.0.1.106,4000,car[0],48750,0.0060048644,0,0.000885658,7,6,37,1
3.9600093092,3.9600093092,10.0.1.106,4000,car[0],21369,0.0020067404,0,0.000635881,8,7,37,1
4.0580079564,4.0580079564,10.0.1.106,4000,car[0],6421,0.0000053876,0,0.00127095,9,8,37,1
4.162006162,4.162006162,10.0.1.106,4000,car[0],32424,0.0040035932,0,0.000608915,10,9,37,1
4.2610080292,4.2610080292,10.0.1.106,4000,car[0],27232,0.0030054604,0,0.000263279,11,10,37,1
4.360004082,4.360004082,10.0.1.106,4000,car[0],15087,0.0020015132,0,0.000152306,12,11,37,1
4.4600051372,4.4600051372,10.0.1.106,4000,car[0],16343,0.0020025684,0,0.000965712,13,12,37,1
4.5660042972,4.5660042972,10.0.1.106,4000,car[0],58276,0.0080017284,0,0.000607547,14,13,37,1
4.658005206,4.658005206,10.0.1.106,4000,car[0],3109,0.0000026372,0,0.00138035,15,14,37,1
4.7650049028,4.7650049028,10.0.1.106,4000,car[0],51633,0.007002334,0,0.000350742,16,15,37,1
4.867004178,4.867004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00963462,17,16,37,1
4.967004178,4.967004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.000341669,18,17,37,1
5.0620049772,5.0620049772,10.0.1.106,4000,car[0],31006,0.0040024084,0,0.00403027,19,18,37,1
5.1590060684,5.1590060684,10.0.1.106,4000,car[0],10107,0.0010034996,0,0.00209363,20,19,37,1
5.2660052004,5.2660052004,10.0.1.106,4000,car[0],59342,0.0080026316,0,0.0012275,21,20,37,1
5.3620071052,5.3620071052,10.0.1.106,4000,car[0],33540,0.0040045364,0,0.00188494,22,21,37,1
5.4610068748,5.4610068748,10.0.1.106,4000,car[0],25852,0.003004306,0,0.00134148,23,22,37,1
5.561007678,5.561007678,10.0.1.106,4000,car[0],26793,0.0030051092,0,0.00186571,24,23,37,1
5.6600036852,5.6600036852,10.0.1.106,4000,car[0],14734,0.0020011164,0,0.000212345,25,24,37,1
5.767004178,5.767004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00135407,26,25,37,1
5.8580045612,5.8580045612,10.0.1.106,4000,car[0],2366,0.0000019924,0,0.00147439,27,26,37,1
5.9600044444,5.9600044444,10.0.1.106,4000,car[0],15540,0.0020018756,0,0.002349,28,27,37,1
6.0670054124,6.0670054124,10.0.1.106,4000,car[0],65527,0.0090028436,0,0.000595545,29,28,37,1
6.1670054124,6.1670054124,10.0.1.106,4000,car[0],65527,0.0090028436,0,0.0015982,30,29,37,1
6.260003438,6.260003438,10.0.1.106,4000,car[0],14631,0.0020008692,0,0.000562764,31,30,37,1
6.365006842,6.365006842,10.0.1.106,4000,car[0],52451,0.0070042732,0,0.000645668,32,31,37,1
6.4620071724,6.4620071724,10.0.1.106,4000,car[0],32144,0.0040046036,0,0.00058966,33,32,37,1
6.5600068444,6.5600068444,10.0.1.106,4000,car[0],18414,0.0020042756,0,0.00658254,34,33,37,1
6.661005394,6.661005394,10.0.1.106,4000,car[0],24064,0.0030028252,0,0.00365863,35,34,37,1
6.7630060284,6.7630060284,10.0.1.106,4000,car[0],38177,0.0050034596,0,0.00032882,36,35,37,1
6.8580041004,6.8580041004,10.0.1.106,4000,car[0],1790,0.0000015316,0,0.000816699,37,36,37,1
6.9590041772,6.9590041772,10.0.1.106,4000,car[0],7806,0.0010016084,0,0.00098052,38,37,37,1
7.0650104644,7.0650104644,10.0.1.106,4000,car[0],13870,0.0070078956,0,0.00148816,39,38,37,1
7.1660062092,7.1660062092,10.0.1.106,4000,car[0],47283,0.0080036404,0,0.00751628,40,39,37,1
7.260004298,7.260004298,10.0.1.106,4000,car[0],12397,0.0020017292,0,0.00119015,41,40,37,1
7.3680054316,7.3680054316,10.0.1.106,4000,car[0],56671,0.0100028628,0,0.00319833,42,41,37,1
7.4590059948,7.4590059948,10.0.1.106,4000,car[0],8535,0.001003426,0,0.000100284,43,42,37,1
7.5600045996,7.5600045996,10.0.1.106,4000,car[0],12774,0.0020020308,0,0.00132666,44,43,37,1
7.6600043084,7.6600043084,10.0.1.106,4000,car[0],12410,0.0020017396,0,0.00216419,45,44,37,1
7.7600075948,7.7600075948,10.0.1.106,4000,car[0],16329,0.002005026,0,0.00401579,46,45,37,1
7.8590052116,7.8590052116,10.0.1.106,4000,car[0],7556,0.0010026428,0,0.00063317,47,46,37,1
7.9580039068,7.9580039068,10.0.1.106,4000,car[0],1548,0.000001338,0,0.00364162,48,47,37,1
8.0670066468,8.0670066468,10.0.1.106,4000,car[0],65527,0.009004078,0,0.00102425,49,48,37,1
8.1580049356,8.1580049356,10.0.1.106,4000,car[0],2834,0.0000023668,0,0.000563466,50,49,37,1
8.2640071476,8.2640071476,10.0.1.106,4000,car[0],5473,0.0000045788,0,0.0017316,51,50,37,1
8.367004178,8.367004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00174575,52,51,37,1
8.4620041284,8.4620041284,10.0.1.106,4000,car[0],29945,0.0040015596,0,0.000180869,53,52,37,1
8.56700937,8.56700937,10.0.1.106,4000,car[0],64365,0.0090068012,0,0.00162989,54,53,37,1
8.6650064076,8.6650064076,10.0.1.106,4000,car[0],53388,0.0070038388,0,0.000616394,55,54,37,1
8.7600069164,8.7600069164,10.0.1.106,4000,car[0],18504,0.0020043476,0,0.000521771,56,55,37,1
8.8650083308,8.8650083308,10.0.1.106,4000,car[0],12809,0.007005762,0,0.000931522,57,56,37,1
8.959005638,8.959005638,10.0.1.106,4000,car[0],9569,0.0010030692,0,0.0013856,58,57,37,1
9.0640044692,9.0640044692,10.0.1.106,4000,car[0],42211,0.0060019004,0,0.000845122,59,58,37,1
9.1610065164,9.1610065164,10.0.1.106,4000,car[0],23924,0.0030039476,0,0.00255108,60,59,37,1
9.2600040932,9.2600040932,10.0.1.106,4000,car[0],15101,0.0020015244,0,0.000356249,61,60,37,1
9.3630080412,9.3630080412,10.0.1.106,4000,car[0],39087,0.0050054724,0,0.00138337,62,61,37,1
9.458004734,9.458004734,10.0.1.106,4000,car[0],2582,0.0000021652,0,0.00170169,63,62,37,1
9.5580074028,9.5580074028,10.0.1.106,4000,car[0],5792,0.000004834,0,0.00168459,64,63,37,1
9.6640053036,9.6640053036,10.0.1.106,4000,car[0],43191,0.0060027348,0,0.000164518,65,64,37,1
9.7670078812,9.7670078812,10.0.1.106,4000,car[0],65527,0.0090053124,0,0.000471718,66,65,37,1
9.8670078812,9.8670078812,10.0.1.106,4000,car[0],65527,0.0090053124,0,0.00189601,67,66,37,1
9.961005334,9.961005334,10.0.1.106,4000,car[0],22509,0.0030027652,0,0.00199574,68,67,37,1
10.0820163172,10.0820163172,10.0.1.106,4000,car[0],48991,0.0180137484,0,7.44915e-05,69,68,37,1
10.1760128188,10.1760128188,10.0.1.106,4000,car[0],65527,0.01801025,0,0.0010628,70,69,37,1
10.2700012684,10.2700012684,10.0.1.106,4000,car[0],65527,0.0119986996,0,0.000341142,71,70,37,1
10.3670034044,10.3670034044,10.0.1.106,4000,car[0],50137,0.0090008356,0,0.00156638,72,71,37,1
10.480016522,10.480016522,10.0.1.106,4000,car[0],65527,0.0220139532,0,0.00253282,73,72,37,1
10.5640183852,10.5640183852,10.0.1.106,4000,car[0],18953,0.0000158164,0,0.00547743,74,73,37,1
10.6640129532,10.6640129532,10.0.1.106,4000,car[0],12415,0.0000103844,0,0.000928714,75,74,37,1
10.7590053812,10.7590053812,10.0.1.106,4000,car[0],7768,0.0010028124,0,0.00315584,76,75,37,1
10.8710263972,10.8710263972,10.0.1.106,4000,car[0],65527,0.0130238284,0,0.000401617,77,76,37,1
10.97004287,10.97004287,10.0.1.106,4000,car[0],48299,0.0000403012,0,0.00378797,78,77,37,1
11.0630048532,11.0630048532,10.0.1.106,4000,car[0],36771,0.0050022844,0,0.00270746,79,78,37,1
11.1630072516,11.1630072516,10.0.1.106,4000,car[0],41123,0.0050046828,0,0.00104592,80,79,37,1
11.259007902,11.259007902,10.0.1.106,4000,car[0],12273,0.0010053332,0,0.000223856,81,80,37,1
11.367004178,11.367004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00175432,82,81,37,1
11.4610056892,11.4610056892,10.0.1.106,4000,car[0],24433,0.0030031204,0,0.000470491,83,82,37,1
11.5590089972,11.5590089972,10.0.1.106,4000,car[0],13579,0.0010064284,0,0.00293351,84,83,37,1
11.6590088516,11.6590088516,10.0.1.106,4000,car[0],13397,0.0010062828,0,0.00114249,85,84,37,1
11.759005466,11.759005466,10.0.1.106,4000,car[0],9354,0.0010028972,0,0.000230185,86,85,37,1
11.8580011652,11.8580011652,10.0.1.106,4000,car[0],364,0.0000003692,0,0.000874558,87,86,37,1
11.9600051084,11.9600051084,10.0.1.106,4000,car[0],16307,0.0020025396,0,0.00377161,88,87,37,1
12.067004178,12.067004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00282588,89,88,37,1
12.1610070796,12.1610070796,10.0.1.106,4000,car[0],26108,0.0030045108,0,0.00111117,90,89,37,1
12.2630066732,12.2630066732,10.0.1.106,4000,car[0],40400,0.0050041044,0,0.00583387,91,90,37,1
12.3590073476,12.3590073476,10.0.1.106,4000,car[0],11643,0.0010047788,0,0.00266756,92,91,37,1
12.467004178,12.467004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.000229558,93,92,37,1
12.5580068252,12.5580068252,10.0.1.106,4000,car[0],5070,0.0000042564,0,0.000828332,94,93,37,1
12.6620089676,12.6620089676,10.0.1.106,4000,car[0],35742,0.0040063988,0,0.00165312,95,94,37,1
12.7580029172,12.7580029172,10.0.1.106,4000,car[0],1094,0.0000009532,0,0.000370528,96,95,37,1
12.8590089724,12.8590089724,10.0.1.106,4000,car[0],13548,0.0010064036,0,0.000693976,97,96,37,1
12.9610077892,12.9610077892,10.0.1.106,4000,car[0],26932,0.0030052204,0,0.00018625,98,97,37,1
13.061003946,13.061003946,10.0.1.106,4000,car[0],20837,0.0030013772,0,0.00308704,99,98,37,1
13.1600069484,13.1600069484,10.0.1.106,4000,car[0],18544,0.0020043796,0,0.00209601,100,99,37,1
13.259005474,13.259005474,10.0.1.106,4000,car[0],9364,0.0010029052,0,0.000343799,101,100,37,1
13.3580071652,13.3580071652,10.0.1.106,4000,car[0],5495,0.0000045964,0,0.00160293,102,101,37,1
13.4600046132,13.4600046132,10.0.1.106,4000,car[0],15751,0.0020020444,0,0.000586062,103,102,37,1
13.5580043972,13.5580043972,10.0.1.106,4000,car[0],2161,0.0000018284,0,0.00361158,104,103,37,1
13.667004178,13.667004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.000903766,105,104,37,1
13.7590079884,13.7590079884,10.0.1.106,4000,car[0],12381,0.0010054196,0,0.00333678,106,105,37,1
13.8610064876,13.8610064876,10.0.1.106,4000,car[0],25368,0.0030039188,0,0.000721192,107,106,37,1
13.9620069268,13.9620069268,10.0.1.106,4000,car[0],33317,0.004004358,0,0.000675396,108,107,37,1
14.0610065572,14.0610065572,10.0.1.106,4000,car[0],25455,0.0030039884,0,0.000375926,109,108,37,1
14.1590072732,14.1590072732,10.0.1.106,4000,car[0],11550,0.0010047044,0,0.000443798,110,109,37,1
14.2580051364,14.2580051364,10.0.1.106,4000,car[0],3022,0.0000025676,0,0.00157597,111,110,37,1
14.3630068604,14.3630068604,10.0.1.106,4000,car[0],40634,0.0050042916,0,0.00443893,112,111,37,1
14.4580034308,14.4580034308,10.0.1.106,4000,car[0],1308,0.0000011244,0,0.00236259,113,112,37,1
14.5580020724,14.5580020724,10.0.1.106,4000,car[0],742,0.0000006716,0,0.00109078,114,113,37,1
14.6610076756,14.6610076756,10.0.1.106,4000,car[0],26790,0.0030051068,0,0.0018802,115,114,37,1
14.7660061548,14.7660061548,10.0.1.106,4000,car[0],60535,0.008003586,0,0.000277934,116,115,37,1
14.867004178,14.867004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.000221055,117,116,37,1
14.967004178,14.967004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.000599748,118,117,37,1
15.0670054124,15.0670054124,10.0.1.106,4000,car[0],65527,0.0090028436,0,0.0008427,119,118,37,1
15.163004798,15.163004798,10.0.1.106,4000,car[0],38182,0.0050022292,0,2.45993e-07,120,119,37,1
15.2710102452,15.2710102452,10.0.1.106,4000,car[0],57996,0.0130076764,0,0.00191172,121,120,37,1
15.368004178,15.368004178,10.0.1.106,4000,car[0],65527,0.0100016092,0,0.000173283,122,121,37,1
15.460006686,15.460006686,10.0.1.106,4000,car[0],18216,0.0020041172,0,0.00673205,123,122,37,1
15.567004178,15.567004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00256135,124,123,37,1
15.667004178,15.667004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00166421,125,124,37,1
15.7650340588,15.7650340588,10.0.1.106,4000,car[0],43646,0.00703149,0,5.24664e-06,126,125,37,1
15.8590057148,15.8590057148,10.0.1.106,4000,car[0],9665,0.001003146,0,0.0011864,127,126,37,1
15.9580053116,15.9580053116,10.0.1.106,4000,car[0],3241,0.0000027428,0,0.00125022,128,127,37,1
16.0620041628,16.0620041628,10.0.1.106,4000,car[0],29988,0.004001594,0,0.000216572,129,128,37,1
16.1580047156,16.1580047156,10.0.1.106,4000,car[0],2559,0.0000021468,0,9.07988e-05,130,129,37,1
16.2630059412,16.2630059412,10.0.1.106,4000,car[0],39548,0.0050033724,0,0.00712882,131,130,37,1
16.361006078,16.361006078,10.0.1.106,4000,car[0],24919,0.0030035092,0,2.88025e-05,132,131,37,1
16.4590047932,16.4590047932,10.0.1.106,4000,car[0],8576,0.0010022244,0,0.00276,133,132,37,1
16.5600092892,16.5600092892,10.0.1.106,4000,car[0],21344,0.0020067204,0,0.00192951,134,133,37,1
16.667004178,16.667004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00199223,135,134,37,1
16.7620075996,16.7620075996,10.0.1.106,4000,car[0],34095,0.0040050308,0,0.00051065,136,135,37,1
16.859007414,16.859007414,10.0.1.106,4000,car[0],11726,0.0010048452,0,0.000736708,137,136,37,1
16.9650045244,16.9650045244,10.0.1.106,4000,car[0],51160,0.0070019556,0,0.000668196,138,137,37,1
17.063004734,17.063004734,10.0.1.106,4000,car[0],38102,0.0050021652,0,0.00037076,139,138,37,1
17.167004178,17.167004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00210509,140,139,37,1
17.267004178,17.267004178,10.0.1.106,4000,car[0],65527,0.0090016092,0,0.00141869,141,140,37,1
17.3600042748,17.3600042748,10.0.1.106,4000,car[0],15328,0.002001706,0,0.000980174,142,141,37,1
17.4640032172,17.4640032172,10.0.1.106,4000,car[0],44139,0.0060006484,0,0.000473319,143,142,37,1
