timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.2550045436,3.2550045436,1,0.0010019748,car[0],(omnetpp::cQueue) empty,37,0
3.3580058428,3.3580058428,2,0.000003274,car[0],(omnetpp::cQueue) empty,37,0
3.4630023868,3.4630023868,3,0.004999818,car[0],(omnetpp::cQueue) empty,37,0
3.5580046036,3.5580046036,4,0.0000020348,car[0],(omnetpp::cQueue) empty,37,0
3.6620064756,3.6620064756,5,0.0040039068,car[0],(omnetpp::cQueue) empty,37,0
3.7590085828,3.7590085828,6,0.001006014,car[0],(omnetpp::cQueue) empty,37,0
3.8640074332,3.8640074332,7,0.0060048644,car[0],(omnetpp::cQueue) empty,37,0
3.9600093092,3.9600093092,8,0.0020067404,car[0],(omnetpp::cQueue) empty,37,0
4.0580079564,4.0580079564,9,0.0000053876,car[0],(omnetpp::cQueue) empty,37,0
4.162006162,4.162006162,10,0.0040035932,car[0],(omnetpp::cQueue) empty,37,0
4.2610080292,4.2610080292,11,0.0030054604,car[0],(omnetpp::cQueue) empty,37,0
4.360004082,4.360004082,12,0.0020015132,car[0],(omnetpp::cQueue) empty,37,0
4.4600051372,4.4600051372,13,0.0020025684,car[0],(omnetpp::cQueue) empty,37,0
4.5660042972,4.5660042972,14,0.0080017284,car[0],(omnetpp::cQueue) empty,37,0
4.658005206,4.658005206,15,0.0000026372,car[0],(omnetpp::cQueue) empty,37,0
4.7650049028,4.7650049028,16,0.007002334,car[0],(omnetpp::cQueue) empty,37,0
4.867004178,4.867004178,17,0.0090016092,car[0],(omnetpp::cQueue) empty,37,0
4.967004178,4.967004178,18,0.0090016092,car[0],(omnetpp::cQueue) empty,37,0
5.0620049772,5.0620049772,19,0.0040024084,car[0],(omnetpp::cQueue) empty,37,0
5.1590060684,5.1590060684,20,0.0010034996,car[0],(omnetpp::cQueue) empty,37,0
5.2660052004,5.2660052004,21,0.0080026316,car[0],(omnetpp::cQueue) empty,37,0
5.3620071052,5.3620071052,22,0.0040045364,car[0],(omnetpp::cQueue) empty,37,0
5.4610068748,5.4610068748,23,0.003004306,car[0],(omnetpp::cQueue) empty,37,0
5.561007678,5.561007678,24,0.0030051092,car[0],(omnetpp::cQueue) empty,37,0
5.6600036852,5.6600036852,25,0.0020011164,car[0],(omnetpp::cQueue) empty,37,0
5.767004178,5.767004178,26,0.0090016092,car[0],(omnetpp::cQueue) empty,37,0
5.8580045612,5.8580045612,27,0.0000019924,car[0],(omnetpp::cQueue) empty,37,0
5.9600044444,5.9600044444,28,0.0020018756,car[0],(omnetpp::cQueue) empty,37,0
6.0670054124,6.0670054124,29,0.0090028436,car[0],(omnetpp::cQueue) empty,37,0
6.1670054124,6.1670054124,30,0.0090028436,car[0],(omnetpp::cQueue) empty,37,0
6.260003438,6.260003438,31,0.0020008692,car[0],(omnetpp::cQueue) empty,37,0
6.365006842,6.365006842,32,0.0070042732,car[0],(omnetpp::cQueue) empty,37,0
6.4620071724,6.4620071724,33,0.0040046036,car[0],(omnetpp::cQueue) empty,37,0
6.5600068444,6.5600068444,34,0.0020042756,car[0],(omnetpp::cQueue) empty,37,0
6.661005394,6.661005394,35,0.0030028252,car[0],(omnetpp::cQueue) empty,37,0
6.7630060284,6.7630060284,36,0.0050034596,car[0],(omnetpp::cQueue) empty,37,0
6.8580041004,6.8580041004,37,0.0000015316,car[0],(omnetpp::cQueue) empty,37,0
6.9590041772,6.9590041772,38,0.0010016084,car[0],(omnetpp::cQueue) empty,37,0
7.0650104644,7.0650104644,39,0.0070078956,car[0],(omnetpp::cQueue) empty,37,0
7.1660062092,7.1660062092,40,0.0080036404,car[0],(omnetpp::cQueue) empty,37,0
7.260004298,7.260004298,41,0.0020017292,car[0],(omnetpp::cQueue) empty,37,0
7.3680054316,7.3680054316,42,0.0100028628,car[0],(omnetpp::cQueue) empty,37,0
7.4590059948,7.4590059948,43,0.001003426,car[0],(omnetpp::cQueue) empty,37,0
