timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.25801035,3.25801035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00031556,1,0,22,1
3.36201035,3.36201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00134463,2,1,22,1
3.4580038956,3.4580038956,10.0.1.106,4000,car[0],1534,0.0000013268,0,0.00775532,3,2,22,1
3.5580006324,3.5580006324,10.0.1.106,4000,car[0],142,0.0000001916,0,0.00240445,4,3,22,1
3.6600052596,3.6600052596,10.0.1.106,4000,car[0],31296,0.0020026908,0,0.00173284,5,4,22,1
3.7590109836,3.7590109836,10.0.1.106,4000,car[0],23399,0.0010084148,0,0.00655126,6,5,22,1
3.8580066684,3.8580066684,10.0.1.106,4000,car[0],4874,0.0000040996,0,5.53208e-05,7,6,22,1
3.9580092772,3.9580092772,10.0.1.106,4000,car[0],8009,0.0000067084,0,0.00234943,8,7,22,1
4.0580083796,4.0580083796,10.0.1.106,4000,car[0],6950,0.0000058108,0,0.0132081,9,8,22,1
4.161001122,4.161001122,10.0.1.106,4000,car[0],43266,0.0029985532,0,0.00472251,10,9,22,1
4.2580114604,4.2580114604,10.0.1.106,4000,car[0],10612,0.0000088916,0,0.00273916,11,10,22,1
4.3590054276,4.3590054276,10.0.1.106,4000,car[0],16706,0.0010028588,0,0.00159706,12,11,22,1
4.4590106772,4.4590106772,10.0.1.106,4000,car[0],23016,0.0010081084,0,0.007474,13,12,22,1
4.5590044988,4.5590044988,10.0.1.106,4000,car[0],15608,0.00100193,0,0.00126526,14,13,22,1
4.6600064788,4.6600064788,10.0.1.106,4000,car[0],32757,0.00200391,0,0.00700263,15,14,22,1
4.7620064268,4.7620064268,10.0.1.106,4000,car[0],60812,0.004003858,0,0.00956035,16,15,22,1
4.858010478,4.858010478,10.0.1.106,4000,car[0],9447,0.0000079092,0,0.00125692,17,16,22,1
4.9620055948,4.9620055948,10.0.1.106,4000,car[0],59835,0.004003026,0,0.00505753,18,17,22,1
