timestamp,ueAppAddress,ueAppPort,car,packet_size_to_send(B),payload_size_to_send(B),runNumber
3.258325910455,10.0.1.106,4000,car[0],65527,313,22
3.363354982254,10.0.1.106,4000,car[0],65527,313,22
3.465759215302,10.0.1.106,4000,car[0],1534,313,22
3.560405084746,10.0.1.106,4000,car[0],142,313,22
3.661738096818,10.0.1.106,4000,car[0],31296,313,22
3.765562239755,10.0.1.106,4000,car[0],23399,313,22
3.858061989242,10.0.1.106,4000,car[0],4874,313,22
3.960358708118,10.0.1.106,4000,car[0],8009,313,22
4.071216458303,10.0.1.106,4000,car[0],6950,313,22
4.165723632475,10.0.1.106,4000,car[0],43266,313,22
4.260750625299,10.0.1.106,4000,car[0],10612,313,22
4.360602487373,10.0.1.106,4000,car[0],16706,313,22
4.466484680234,10.0.1.106,4000,car[0],23016,313,22
4.560269755793,10.0.1.106,4000,car[0],15608,313,22
4.66700911076,10.0.1.106,4000,car[0],32757,313,22
4.771566772813,10.0.1.106,4000,car[0],60812,313,22
4.859267399683,10.0.1.106,4000,car[0],9447,313,22
4.967063120141,10.0.1.106,4000,car[0],59835,313,22
5.062252356187,10.0.1.106,4000,car[0],24010,313,22
5.164245964048,10.0.1.106,4000,car[0],65527,313,22
5.262654106559,10.0.1.106,4000,car[0],43103,313,22
5.36248853712,10.0.1.106,4000,car[0],65527,313,22
5.463237772309,10.0.1.106,4000,car[0],65527,313,22
5.561502138472,10.0.1.106,4000,car[0],12801,313,22
5.659562418817,10.0.1.106,4000,car[0],16243,313,22
5.765326238656,10.0.1.106,4000,car[0],21080,313,22
5.86182526162,10.0.1.106,4000,car[0],23989,313,22
5.965724284592,10.0.1.106,4000,car[0],15772,313,22
6.059096771009,10.0.1.106,4000,car[0],17340,313,22
6.16378334336,10.0.1.106,4000,car[0],65527,313,22
6.262329683819,10.0.1.106,4000,car[0],65527,313,22
6.361875917499,10.0.1.106,4000,car[0],526,313,22
6.460134893609,10.0.1.106,4000,car[0],16947,313,22
6.558553063751,10.0.1.106,4000,car[0],6219,313,22
6.665552467057,10.0.1.106,4000,car[0],65527,313,22
6.763607421038,10.0.1.106,4000,car[0],42397,313,22
6.861347991353,10.0.1.106,4000,car[0],44301,313,22
6.961283682888,10.0.1.106,4000,car[0],40460,313,22
7.064674340647,10.0.1.106,4000,car[0],24129,313,22
7.164175395966,10.0.1.106,4000,car[0],54334,313,22
7.268407213796,10.0.1.106,4000,car[0],65146,313,22
7.360526903694,10.0.1.106,4000,car[0],21564,313,22
7.465042750233,10.0.1.106,4000,car[0],37791,313,22
7.560099102914,10.0.1.106,4000,car[0],23931,313,22
7.666584848433,10.0.1.106,4000,car[0],38313,313,22
7.761867567038,10.0.1.106,4000,car[0],40713,313,22
7.867126492728,10.0.1.106,4000,car[0],65527,313,22
7.968799456118,10.0.1.106,4000,car[0],2007,313,22
8.062034805707,10.0.1.106,4000,car[0],65527,313,22
8.159939208471,10.0.1.106,4000,car[0],13113,313,22
8.263097245903,10.0.1.106,4000,car[0],65527,313,22
8.36073245334,10.0.1.106,4000,car[0],24721,313,22
8.461116771444,10.0.1.106,4000,car[0],38800,313,22
8.56025931534,10.0.1.106,4000,car[0],14063,313,22
8.670604715037,10.0.1.106,4000,car[0],65527,313,22
8.763365313722,10.0.1.106,4000,car[0],65527,313,22
8.862116780513,10.0.1.106,4000,car[0],65527,313,22
8.959130257814,10.0.1.106,4000,car[0],12337,313,22
9.06382401843,10.0.1.106,4000,car[0],65527,313,22
9.162540654888,10.0.1.106,4000,car[0],65527,313,22
9.260131166923,10.0.1.106,4000,car[0],5914,313,22
9.363698856242,10.0.1.106,4000,car[0],65527,313,22
9.470825967733,10.0.1.106,4000,car[0],38773,313,22
9.561084240363,10.0.1.106,4000,car[0],3763,313,22
9.658702924266,10.0.1.106,4000,car[0],7995,313,22
9.766686953811,10.0.1.106,4000,car[0],29844,313,22
9.863953427799,10.0.1.106,4000,car[0],8300,313,22
9.960374119922,10.0.1.106,4000,car[0],1634,313,22
10.062032893364,10.0.1.106,4000,car[0],65527,313,22
10.16026109193,10.0.1.106,4000,car[0],42010,313,22
10.266348124549,10.0.1.106,4000,car[0],65122,313,22
10.36385940138,10.0.1.106,4000,car[0],33885,313,22
10.466993497851,10.0.1.106,4000,car[0],45852,313,22
10.566977000288,10.0.1.106,4000,car[0],24033,313,22
10.660099075218,10.0.1.106,4000,car[0],5884,313,22
10.75852193587,10.0.1.106,4000,car[0],10148,313,22
10.863980383069,10.0.1.106,4000,car[0],35420,313,22
10.961559625193,10.0.1.106,4000,car[0],39276,313,22
11.061377205152,10.0.1.106,4000,car[0],23329,313,22
11.163556042829,10.0.1.106,4000,car[0],65527,313,22
11.259999222713,10.0.1.106,4000,car[0],23324,313,22
11.359636264614,10.0.1.106,4000,car[0],25268,313,22
11.461030753315,10.0.1.106,4000,car[0],6516,313,22
11.5582223807,10.0.1.106,4000,car[0],13550,313,22
11.661695298127,10.0.1.106,4000,car[0],6983,313,22
11.758995427467,10.0.1.106,4000,car[0],2261,313,22
11.862630867724,10.0.1.106,4000,car[0],65527,313,22
