timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.2540115036,3.2540115036,1,0.0000089348,car[0],(omnetpp::cQueue) empty,21,0
3.3610070788,3.3610070788,2,0.00300451,car[0],(omnetpp::cQueue) empty,21,0
3.4600090076,3.4600090076,3,0.0020064388,car[0],(omnetpp::cQueue) empty,21,0
3.55900695,3.55900695,4,0.0010043812,car[0],(omnetpp::cQueue) empty,21,0
3.6620128188,3.6620128188,5,0.00401025,car[0],(omnetpp::cQueue) empty,21,0
3.7580084988,3.7580084988,6,0.00000593,car[0],(omnetpp::cQueue) empty,21,0
3.858011886,3.858011886,7,0.0000093172,car[0],(omnetpp::cQueue) empty,21,0
3.9580088556,3.9580088556,8,0.0000062868,car[0],(omnetpp::cQueue) empty,21,0
4.0590046676,4.0590046676,9,0.0010020988,car[0],(omnetpp::cQueue) empty,21,0
4.1610118204,4.1610118204,10,0.0030092516,car[0],(omnetpp::cQueue) empty,21,0
4.2580088308,4.2580088308,11,0.000006262,car[0],(omnetpp::cQueue) empty,21,0
4.3610031164,4.3610031164,12,0.0030005476,car[0],(omnetpp::cQueue) empty,21,0
4.461010258,4.461010258,13,0.0030076892,car[0],(omnetpp::cQueue) empty,21,0
4.5610078884,4.5610078884,14,0.0030053196,car[0],(omnetpp::cQueue) empty,21,0
4.6620115844,4.6620115844,15,0.0040090156,car[0],(omnetpp::cQueue) empty,21,0
4.7620115844,4.7620115844,16,0.0040090156,car[0],(omnetpp::cQueue) empty,21,0
4.8600058708,4.8600058708,17,0.002003302,car[0],(omnetpp::cQueue) empty,21,0
4.9600063708,4.9600063708,18,0.002003802,car[0],(omnetpp::cQueue) empty,21,0
5.0600108996,5.0600108996,19,0.0020083308,car[0],(omnetpp::cQueue) empty,21,0
5.152000366,5.152000366,20,0.0000001028,car[0],(omnetpp::cQueue) empty,21,0
5.2620115844,5.2620115844,21,0.0040090156,car[0],(omnetpp::cQueue) empty,21,0
5.3580045116,5.3580045116,22,0.0000019428,car[0],(omnetpp::cQueue) empty,21,0
5.4580057156,5.4580057156,23,0.0000031468,car[0],(omnetpp::cQueue) empty,21,0
5.5620115844,5.5620115844,24,0.0040090156,car[0],(omnetpp::cQueue) empty,21,0
5.6600057548,5.6600057548,25,0.002003186,car[0],(omnetpp::cQueue) empty,21,0
5.7580118532,5.7580118532,26,0.0000092844,car[0],(omnetpp::cQueue) empty,21,0
5.8610057756,5.8610057756,27,0.0030032068,car[0],(omnetpp::cQueue) empty,21,0
5.9590067036,5.9590067036,28,0.0010041348,car[0],(omnetpp::cQueue) empty,21,0
6.0690058524,6.0690058524,29,0.0050032836,car[0],(omnetpp::cQueue) empty,21,0
6.16301035,6.16301035,30,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.258004046,6.258004046,31,0.0000014772,car[0],(omnetpp::cQueue) empty,21,0
6.36301035,6.36301035,32,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.460004058,6.460004058,33,0.0020014892,car[0],(omnetpp::cQueue) empty,21,0
6.56301035,6.56301035,34,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.66301035,6.66301035,35,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.76301035,6.76301035,36,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.86301035,6.86301035,37,0.0050077812,car[0],(omnetpp::cQueue) empty,21,0
6.9580094836,6.9580094836,38,0.0000069148,car[0],(omnetpp::cQueue) empty,21,0
7.0580056628,7.0580056628,39,0.000003094,car[0],(omnetpp::cQueue) empty,21,0
7.16000591,7.16000591,40,0.0020033412,car[0],(omnetpp::cQueue) empty,21,0
7.2610058524,7.2610058524,41,0.0030032836,car[0],(omnetpp::cQueue) empty,21,0
7.3620115844,7.3620115844,42,0.0040090156,car[0],(omnetpp::cQueue) empty,21,0
7.4580006636,7.4580006636,43,0.000000202,car[0],(omnetpp::cQueue) empty,21,0
7.5610091948,7.5610091948,44,0.003006626,car[0],(omnetpp::cQueue) empty,21,0
7.6590072644,7.6590072644,45,0.0010046956,car[0],(omnetpp::cQueue) empty,21,0
7.758004798,7.758004798,46,0.0000022292,car[0],(omnetpp::cQueue) empty,21,0
7.8590072004,7.8590072004,47,0.0010046316,car[0],(omnetpp::cQueue) empty,21,0
7.9620070444,7.9620070444,48,0.0040044756,car[0],(omnetpp::cQueue) empty,21,0
8.0720152236,8.0720152236,49,0.0080126548,car[0],(omnetpp::cQueue) empty,21,0
8.162008326,8.162008326,50,0.0040057572,car[0],(omnetpp::cQueue) empty,21,0
8.2580044196,8.2580044196,51,0.0000018508,car[0],(omnetpp::cQueue) empty,21,0
8.3580095428,8.3580095428,52,0.000006974,car[0],(omnetpp::cQueue) empty,21,0
8.4580092124,8.4580092124,53,0.0000066436,car[0],(omnetpp::cQueue) empty,21,0
8.5580093116,8.5580093116,54,0.0000067428,car[0],(omnetpp::cQueue) empty,21,0
8.6580114916,8.6580114916,55,0.0000089228,car[0],(omnetpp::cQueue) empty,21,0
8.7580110988,8.7580110988,56,0.00000853,car[0],(omnetpp::cQueue) empty,21,0
8.8620127772,8.8620127772,57,0.0040102084,car[0],(omnetpp::cQueue) empty,21,0
8.9640258964,8.9640258964,58,0.0000233276,car[0],(omnetpp::cQueue) empty,21,0
9.0580063532,9.0580063532,59,0.0000037844,car[0],(omnetpp::cQueue) empty,21,0
9.16100661,9.16100661,60,0.0030040412,car[0],(omnetpp::cQueue) empty,21,0
9.2590109212,9.2590109212,61,0.0010083524,car[0],(omnetpp::cQueue) empty,21,0
9.358001962,9.358001962,62,0.0000006348,car[0],(omnetpp::cQueue) empty,21,0
9.458011462,9.458011462,63,0.0000088932,car[0],(omnetpp::cQueue) empty,21,0
9.558005174,9.558005174,64,0.0000026052,car[0],(omnetpp::cQueue) empty,21,0
9.6580093444,9.6580093444,65,0.0000067756,car[0],(omnetpp::cQueue) empty,21,0
