timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.2540115036,3.2540115036,10.0.1.106,4000,car[0],10666,0.0000089348,0,0.00271048,1,0,21,1
3.3610070788,3.3610070788,10.0.1.106,4000,car[0],45347,0.00300451,0,0.000265933,2,1,21,1
3.4600090076,3.4600090076,10.0.1.106,4000,car[0],34312,0.0020064388,0,0.000984518,3,2,21,1
3.55900695,3.55900695,10.0.1.106,4000,car[0],18546,0.0010043812,0,0.000115626,4,3,21,1
3.6620128188,3.6620128188,10.0.1.106,4000,car[0],65527,0.00401025,0,0.000215269,5,4,21,1
3.7580084988,3.7580084988,10.0.1.106,4000,car[0],7099,0.00000593,0,0.000538155,6,5,21,1
3.858011886,3.858011886,10.0.1.106,4000,car[0],11144,0.0000093172,0,0.00469348,7,6,21,1
3.9580088556,3.9580088556,10.0.1.106,4000,car[0],7482,0.0000062868,0,0.00316022,8,7,21,1
4.0590046676,4.0590046676,10.0.1.106,4000,car[0],15819,0.0010020988,0,0.000647078,9,8,21,1
4.1610118204,4.1610118204,10.0.1.106,4000,car[0],52502,0.0030092516,0,0.00652132,10,9,21,1
4.2580088308,4.2580088308,10.0.1.106,4000,car[0],7451,0.000006262,0,5.88025e-05,11,10,21,1
4.3610031164,4.3610031164,10.0.1.106,4000,car[0],42617,0.0030005476,0,0.00182687,12,11,21,1
4.461010258,4.461010258,10.0.1.106,4000,car[0],50612,0.0030076892,0,0.00215412,13,12,21,1
4.5610078884,4.5610078884,10.0.1.106,4000,car[0],47776,0.0030053196,0,0.00180727,14,13,21,1
4.6620115844,4.6620115844,10.0.1.106,4000,car[0],65527,0.0040090156,0,0.00174861,15,14,21,1
4.7620115844,4.7620115844,10.0.1.106,4000,car[0],65527,0.0040090156,0,0.00996112,16,15,21,1
4.8600058708,4.8600058708,10.0.1.106,4000,car[0],30580,0.002003302,0,0.0039145,17,16,21,1
4.9600063708,4.9600063708,10.0.1.106,4000,car[0],31142,0.002003802,0,0.0020533,18,17,21,1
5.0600108996,5.0600108996,10.0.1.106,4000,car[0],36614,0.0020083308,0,0.00396973,19,18,21,1
5.152000366,5.152000366,10.0.1.106,4000,car[0],31,0.0000001028,0,0.00604105,20,19,21,1
5.2620115844,5.2620115844,10.0.1.106,4000,car[0],65527,0.0040090156,0,0.00779247,21,20,21,1
5.3580045116,5.3580045116,10.0.1.106,4000,car[0],2304,0.0000019428,0,0.00151006,22,21,21,1
5.4580057156,5.4580057156,10.0.1.106,4000,car[0],3746,0.0000031468,0,0.0018393,23,22,21,1
5.5620115844,5.5620115844,10.0.1.106,4000,car[0],65527,0.0040090156,0,0.00337554,24,23,21,1
5.6600057548,5.6600057548,10.0.1.106,4000,car[0],30435,0.002003186,0,0.0016822,25,24,21,1
5.7580118532,5.7580118532,10.0.1.106,4000,car[0],11103,0.0000092844,0,0.00231139,26,25,21,1
5.8610057756,5.8610057756,10.0.1.106,4000,car[0],43781,0.0030032068,0,0.00276943,27,26,21,1
5.9590067036,5.9590067036,10.0.1.106,4000,car[0],18238,0.0010041348,0,0.00337044,28,27,21,1
6.0690058524,6.0690058524,10.0.1.106,4000,car[0],61637,0.0050032836,0,0.0100598,29,28,21,1
6.16301035,6.16301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.000604157,30,29,21,1
6.258004046,6.258004046,10.0.1.106,4000,car[0],1722,0.0000014772,0,0.00150808,31,30,21,1
6.36301035,6.36301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.000177197,32,31,21,1
6.460004058,6.460004058,10.0.1.106,4000,car[0],23937,0.0020014892,0,0.00137853,33,32,21,1
6.56301035,6.56301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.000599437,34,33,21,1
6.66301035,6.66301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.00548499,35,34,21,1
6.76301035,6.76301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.0102559,36,35,21,1
6.86301035,6.86301035,10.0.1.106,4000,car[0],65527,0.0050077812,0,0.000953355,37,36,21,1
6.9580094836,6.9580094836,10.0.1.106,4000,car[0],8267,0.0000069148,0,0.00215673,38,37,21,1
7.0580056628,7.0580056628,10.0.1.106,4000,car[0],3680,0.000003094,0,0.00114454,39,38,21,1
7.16000591,7.16000591,10.0.1.106,4000,car[0],30629,0.0020033412,0,0.00271311,40,39,21,1
7.2610058524,7.2610058524,10.0.1.106,4000,car[0],43877,0.0030032836,0,0.00369671,41,40,21,1
7.3620115844,7.3620115844,10.0.1.106,4000,car[0],65527,0.0040090156,0,0.000827061,42,41,21,1
7.4580006636,7.4580006636,10.0.1.106,4000,car[0],155,0.000000202,0,0.000919569,43,42,21,1
7.5610091948,7.5610091948,10.0.1.106,4000,car[0],47866,0.003006626,0,0.00464313,44,43,21,1
7.6590072644,7.6590072644,10.0.1.106,4000,car[0],18939,0.0010046956,0,0.0113667,45,44,21,1
7.758004798,7.758004798,10.0.1.106,4000,car[0],2662,0.0000022292,0,0.000917519,46,45,21,1
7.8590072004,7.8590072004,10.0.1.106,4000,car[0],18859,0.0010046316,0,0.00259967,47,46,21,1
7.9620070444,7.9620070444,10.0.1.106,4000,car[0],60104,0.0040044756,0,0.000286201,48,47,21,1
8.0720152236,8.0720152236,10.0.1.106,4000,car[0],40287,0.0080126548,0,0.000393612,49,48,21,1
8.162008326,8.162008326,10.0.1.106,4000,car[0],57203,0.0040057572,0,0.00175995,50,49,21,1
8.2580044196,8.2580044196,10.0.1.106,4000,car[0],2189,0.0000018508,0,0.00152723,51,50,21,1
8.3580095428,8.3580095428,10.0.1.106,4000,car[0],8341,0.000006974,0,0.00405478,52,51,21,1
8.4580092124,8.4580092124,10.0.1.106,4000,car[0],7928,0.0000066436,0,0.00288595,53,52,21,1
8.5580093116,8.5580093116,10.0.1.106,4000,car[0],8052,0.0000067428,0,0.0198738,54,53,21,1
8.6580114916,8.6580114916,10.0.1.106,4000,car[0],10651,0.0000089228,0,0.000701236,55,54,21,1
8.7580110988,8.7580110988,10.0.1.106,4000,car[0],10223,0.00000853,0,0.00702445,56,55,21,1
8.8620127772,8.8620127772,10.0.1.106,4000,car[0],62515,0.0040102084,0,0.000305783,57,56,21,1
8.9640258964,8.9640258964,10.0.1.106,4000,car[0],27964,0.0000233276,0,0.00228998,58,57,21,1
