timestamp,sinr,usedRB,sumSinr,runNumber
3.006,22.635,1,22.635,44
3.011,36.9705,1,36.9705,44
3.02,22.635,1,22.635,44
3.105,22.635,1,22.635,44
3.111,22.635,1,22.635,44
3.116,35.1108,2,70.2217,44
3.125,22.635,1,22.635,44
3.131,24.013,3,72.0391,44
3.136,36.9705,1,36.9705,44
3.236,34.5892,4,138.357,44
3.245,22.635,1,22.635,44
3.251,23.4978,55,1292.38,44
3.258,35.475,3,106.425,44
3.349,22.635,1,22.635,44
3.355,22.9756,116,2665.17,44
3.356,22.9756,116,2665.17,44
3.357,22.9756,116,2665.17,44
3.358,22.9756,116,2665.17,44
3.359,23.7251,30,711.754,44
3.365,35.475,3,106.425,44
3.449,22.635,1,22.635,44
3.455,22.9756,116,2665.17,44
3.456,23.0759,107,2469.12,44
3.461,20.5564,116,2384.54,44
3.462,20.6346,107,2207.9,44
3.468,35.475,3,106.425,44
3.549,22.635,1,22.635,44
3.555,22.9756,116,2665.17,44
3.556,23.0824,82,1892.76,44
3.565,35.475,3,106.425,44
3.649,22.635,1,22.635,44
3.655,23.7251,30,711.754,44
3.661,35.475,3,106.425,44
3.749,22.635,1,22.635,44
3.755,22.9756,116,2665.17,44
3.756,22.9756,116,2665.17,44
3.757,24.6844,18,444.318,44
3.762,20.5564,116,2384.54,44
3.767,35.475,3,106.425,44
3.849,22.635,1,22.635,44
3.855,22.9756,116,2665.17,44
3.856,22.9756,116,2665.17,44
3.857,22.9756,116,2665.17,44
3.858,22.9756,116,2665.17,44
3.859,23.2522,76,1767.16,44
3.864,35.475,3,106.425,44
3.949,22.635,1,22.635,44
3.955,22.9756,116,2665.17,44
3.956,23.7251,30,711.754,44
3.961,35.475,3,106.425,44
4.049,25.3245,1,25.3245,44
4.055,23.1183,40,924.733,44
4.061,23.6337,40,945.347,44
4.067,37.2676,3,111.803,44
4.149,25.3663,1,25.3663,44
4.155,25.7591,30,772.774,44
4.16,30.7612,3,92.2835,44
4.249,25.3663,1,25.3663,44
4.255,25.3038,55,1391.71,44
4.261,33.0563,3,99.169,44
4.349,25.3663,1,25.3663,44
4.355,25.0412,128,3205.28,44
4.356,25.0412,128,3205.28,44
4.357,26.5148,20,530.296,44
4.362,33.0563,3,99.169,44
4.449,25.3663,1,25.3663,44
4.455,25.0412,128,3205.28,44
4.456,25.0412,128,3205.28,44
4.457,25.0412,128,3205.28,44
4.458,27.017,13,351.222,44
4.463,33.0563,3,99.169,44
4.549,25.3663,1,25.3663,44
4.555,25.1286,119,2990.3,44
4.562,33.0563,3,99.169,44
4.649,25.3663,1,25.3663,44
4.655,25.0412,128,3205.28,44
4.656,25.0412,128,3205.28,44
4.657,26.7822,17,455.297,44
4.663,33.0563,3,99.169,44
4.749,25.3663,1,25.3663,44
4.755,25.0412,128,3205.28,44
4.756,25.2081,117,2949.35,44
4.762,33.0563,3,99.169,44
4.849,25.3663,1,25.3663,44
4.855,25.0412,128,3205.28,44
4.856,25.0412,128,3205.28,44
4.857,25.1036,120,3012.43,44
4.862,33.0563,3,99.169,44
4.949,25.3663,1,25.3663,44
4.955,25.0412,128,3205.28,44
4.956,25.0412,128,3205.28,44
4.957,25.0412,128,3205.28,44
4.958,25.0412,128,3205.28,44
4.959,25.9684,28,727.116,44
4.964,33.0563,3,99.169,44
5.049,33.3976,1,33.3976,44
5.055,31.3128,137,4289.86,44
5.056,31.6662,91,2881.63,44
5.061,31.416,137,4303.99,44
5.062,31.6938,91,2884.14,44
5.072,46.0585,3,138.176,44
5.149,33.3976,1,33.3976,44
5.155,31.9472,145,4632.35,44
5.156,32.2767,32,1032.85,44
5.162,45.2457,3,135.737,44
5.249,33.3976,1,33.3976,44
5.255,31.9472,145,4632.35,44
5.256,31.6176,45,1422.79,44
5.261,48.6894,3,146.068,44
5.349,33.3976,1,33.3976,44
5.355,31.9472,145,4632.35,44
5.356,31.9472,145,4632.35,44
5.357,31.8889,59,1881.44,44
5.362,48.6894,3,146.068,44
5.449,33.3976,1,33.3976,44
5.455,33.1639,27,895.426,44
5.461,48.6894,3,146.068,44
5.549,33.3976,1,33.3976,44
5.555,32.5736,30,977.209,44
5.56,48.6894,3,146.068,44
5.649,33.3976,1,33.3976,44
5.655,31.9472,145,4632.35,44
5.656,32.0654,107,3431,44
5.661,48.6894,3,146.068,44
5.749,33.3976,1,33.3976,44
5.755,31.9371,109,3481.14,44
5.764,48.6894,3,146.068,44
5.849,33.3976,1,33.3976,44
5.855,31.9472,145,4632.35,44
5.856,31.9472,145,4632.35,44
5.857,31.9472,145,4632.35,44
5.858,34.2192,17,581.726,44
5.863,48.6894,3,146.068,44
5.949,33.3976,1,33.3976,44
5.955,31.9472,145,4632.35,44
5.956,32.3629,87,2815.58,44
5.961,48.6894,3,146.068,44
6.049,19.1356,1,19.1356,44
6.055,17.0343,127,2163.36,44
6.056,17.0343,127,2163.36,44
6.057,17.0343,127,2163.36,44
6.058,17.0343,127,2163.36,44
6.059,17.0343,127,2163.36,44
6.06,18.5107,23,425.745,44
6.061,17.2193,127,2186.85,44
6.062,17.2193,127,2186.85,44
6.063,17.2193,127,2186.85,44
6.064,17.2193,127,2186.85,44
6.065,17.2193,127,2186.85,44
6.066,18.5107,23,425.745,44
6.068,17.2193,127,2186.85,44
6.071,17.2193,127,2186.85,44
6.081,40.2605,3,120.781,44
6.149,19.1356,1,19.1356,44
6.155,19.1147,2,38.2294,44
6.161,41.866,3,125.598,44
6.249,19.1356,1,19.1356,44
6.255,21.1463,4,84.5853,44
6.261,41.0977,3,123.293,44
6.349,19.1356,1,19.1356,44
6.355,19.9348,106,2113.09,44
6.356,19.9348,106,2113.09,44
6.357,19.9348,106,2113.09,44
6.358,19.9348,106,2113.09,44
6.359,20.7863,13,270.222,44
6.364,41.0977,3,123.293,44
6.449,19.1356,1,19.1356,44
6.455,19.9348,106,2113.09,44
6.456,19.9348,106,2113.09,44
6.457,19.9348,106,2113.09,44
6.458,19.9348,106,2113.09,44
6.459,19.9348,106,2113.09,44
6.46,20.5582,50,1027.91,44
6.461,17.1406,106,1816.9,44
6.468,41.0977,3,123.293,44
6.549,19.1356,1,19.1356,44
6.555,19.9348,106,2113.09,44
6.556,19.9348,106,2113.09,44
6.557,20.4382,35,715.338,44
6.565,41.0977,3,123.293,44
6.649,19.1356,1,19.1356,44
6.655,19.9348,106,2113.09,44
6.656,20.3829,36,733.784,44
6.663,41.0977,3,123.293,44
6.749,19.1356,1,19.1356,44
6.755,19.9348,106,2113.09,44
6.756,19.9348,106,2113.09,44
6.757,19.9348,106,2113.09,44
6.758,21.1261,20,422.522,44
6.763,41.0977,3,123.293,44
6.849,19.1356,1,19.1356,44
6.855,19.9348,106,2113.09,44
6.856,20.3489,55,1119.19,44
6.862,41.0977,3,123.293,44
6.949,19.1356,1,19.1356,44
6.955,19.9348,106,2113.09,44
6.956,19.9348,106,2113.09,44
6.957,19.9348,106,2113.09,44
6.958,19.9348,106,2113.09,44
6.959,19.9348,106,2113.09,44
6.96,20.261,69,1398.01,44
6.963,17.1406,106,1816.9,44
6.969,17.1406,106,1816.9,44
6.976,41.0977,3,123.293,44
7.049,25.4781,1,25.4781,44
7.055,19.5496,112,2189.56,44
7.056,19.5496,112,2189.56,44
7.057,19.5496,112,2189.56,44
7.058,19.5496,112,2189.56,44
7.059,19.5496,112,2189.56,44
7.06,18.8496,39,735.134,44
7.061,19.3307,112,2165.03,44
7.062,19.3307,112,2165.03,44
7.063,19.3307,112,2165.03,44
7.064,19.3307,112,2165.03,44
