timestamp,sinr,usedRB,sumSinr,runNumber
3.006,52.8883,1,52.8883,25
3.011,60.6632,1,60.6632,25
3.02,52.8883,1,52.8883,25
3.105,52.8883,1,52.8883,25
3.111,52.8883,1,52.8883,25
3.116,58.6804,2,117.361,25
3.125,52.8883,1,52.8883,25
3.131,48.5291,2,97.0582,25
3.136,60.6632,1,60.6632,25
3.236,61.9554,3,185.866,25
3.245,52.8883,1,52.8883,25
3.251,54.3209,150,8148.13,25
3.252,54.3209,150,8148.13,25
3.253,54.3209,150,8148.13,25
3.254,50.1486,8,401.189,25
3.261,61.9554,3,185.866,25
3.349,52.8883,1,52.8883,25
3.355,53.368,73,3895.86,25
3.361,61.9554,3,185.866,25
3.449,52.8883,1,52.8883,25
3.455,54.3209,150,8148.13,25
3.456,53.3335,48,2560.01,25
3.461,61.9554,3,185.866,25
3.549,52.8883,1,52.8883,25
3.555,53.3473,78,4161.09,25
3.563,61.9554,3,185.866,25
3.649,52.8883,1,52.8883,25
3.655,54.3209,150,8148.13,25
3.656,54.3209,150,8148.13,25
3.657,54.2606,136,7379.44,25
3.666,61.9554,3,185.866,25
3.749,52.8883,1,52.8883,25
3.755,54.3209,150,8148.13,25
3.756,54.3209,150,8148.13,25
3.757,51.7967,22,1139.53,25
3.77,61.9554,3,185.866,25
3.849,52.8883,1,52.8883,25
3.855,54.3209,150,8148.13,25
3.856,54.3209,150,8148.13,25
3.857,52.2436,26,1358.33,25
3.864,61.9554,3,185.866,25
3.949,52.8883,1,52.8883,25
3.955,54.3209,150,8148.13,25
3.956,54.3209,150,8148.13,25
3.957,51.1476,11,562.623,25
3.964,61.9554,3,185.866,25
4.049,37.8597,1,37.8597,25
4.055,39.2192,148,5804.44,25
4.056,38.7569,88,3410.61,25
4.061,63.2511,3,189.753,25
4.149,37.8597,1,37.8597,25
4.155,38.094,57,2171.36,25
4.164,60.5265,3,181.579,25
4.249,37.8597,1,37.8597,25
4.255,39.2923,150,5893.84,25
4.256,39.2923,150,5893.84,25
4.257,39.2923,150,5893.84,25
4.258,35.12,8,280.96,25
4.276,67.519,3,202.557,25
4.349,37.8597,1,37.8597,25
4.355,38.3602,80,3068.82,25
4.36,67.519,3,202.557,25
4.449,37.8597,1,37.8597,25
4.455,39.2923,150,5893.84,25
4.456,33.5005,2,67.001,25
4.468,67.519,3,202.557,25
4.549,37.8597,1,37.8597,25
4.555,39.2923,150,5893.84,25
4.556,38.5217,68,2619.47,25
4.562,67.519,3,202.557,25
4.649,37.8597,1,37.8597,25
4.655,39.2923,150,5893.84,25
4.656,38.3107,76,2911.61,25
4.669,67.519,3,202.557,25
4.749,37.8597,1,37.8597,25
4.755,39.2923,150,5893.84,25
4.756,39.2923,150,5893.84,25
4.757,38.9382,105,4088.51,25
4.763,67.519,3,202.557,25
4.849,37.8597,1,37.8597,25
4.855,39.2923,150,5893.84,25
4.856,39.2923,150,5893.84,25
4.857,39.4237,144,5677.01,25
4.862,67.519,3,202.557,25
4.949,37.8597,1,37.8597,25
4.955,39.2923,150,5893.84,25
4.956,39.2923,150,5893.84,25
