timestamp,arrivalTime,idFrame,uplink_delay,car,*Queue,runNumber,sizeOfQueue
3.2570045524,3.2570045524,1,0.0030019836,car[0],(omnetpp::cQueue) empty,27,0
3.3640069772,3.3640069772,2,0.0060044084,car[0],(omnetpp::cQueue) empty,27,0
3.461002454,3.461002454,3,0.0029998852,car[0],(omnetpp::cQueue) empty,27,0
3.5670078812,3.5670078812,4,0.0090053124,car[0],(omnetpp::cQueue) empty,27,0
3.6670078812,3.6670078812,5,0.0090053124,car[0],(omnetpp::cQueue) empty,27,0
3.7590074444,3.7590074444,6,0.0010048756,car[0],(omnetpp::cQueue) empty,27,0
3.860007858,3.860007858,7,0.0020052892,car[0],(omnetpp::cQueue) empty,27,0
3.9670078812,3.9670078812,8,0.0090053124,car[0],(omnetpp::cQueue) empty,27,0
4.07601035,4.07601035,9,0.0180077812,car[0],(omnetpp::cQueue) empty,27,0
4.1640079436,4.1640079436,10,0.0060053748,car[0],(omnetpp::cQueue) empty,27,0
4.2670078812,4.2670078812,11,0.0090053124,car[0],(omnetpp::cQueue) empty,27,0
4.3600052812,4.3600052812,12,0.0020027124,car[0],(omnetpp::cQueue) empty,27,0
4.4610040612,4.4610040612,13,0.0030014924,car[0],(omnetpp::cQueue) empty,27,0
4.5710142308,4.5710142308,14,0.013011662,car[0],(omnetpp::cQueue) empty,27,0
4.6580065388,4.6580065388,15,0.00000397,car[0],(omnetpp::cQueue) empty,27,0
4.7590081612,4.7590081612,16,0.0010055924,car[0],(omnetpp::cQueue) empty,27,0
4.86200581,4.86200581,17,0.0040032412,car[0],(omnetpp::cQueue) empty,27,0
4.9650025908,4.9650025908,18,0.007000022,car[0],(omnetpp::cQueue) empty,27,0
5.0800128188,5.0800128188,19,0.02201025,car[0],(omnetpp::cQueue) empty,27,0
5.1630056396,5.1630056396,20,0.0050030708,car[0],(omnetpp::cQueue) empty,27,0
5.2590044444,5.2590044444,21,0.0010018756,car[0],(omnetpp::cQueue) empty,27,0
5.3630051884,5.3630051884,22,0.0050026196,car[0],(omnetpp::cQueue) empty,27,0
5.4610047812,5.4610047812,23,0.0030022124,car[0],(omnetpp::cQueue) empty,27,0
5.5590064308,5.5590064308,24,0.001003862,car[0],(omnetpp::cQueue) empty,27,0
5.6580018036,5.6580018036,25,0.000000582,car[0],(omnetpp::cQueue) empty,27,0
5.7650055324,5.7650055324,26,0.0070029636,car[0],(omnetpp::cQueue) empty,27,0
5.8620047788,5.8620047788,27,0.00400221,car[0],(omnetpp::cQueue) empty,27,0
5.9580074004,5.9580074004,28,0.0000048316,car[0],(omnetpp::cQueue) empty,27,0
6.0660055836,6.0660055836,29,0.0020030148,car[0],(omnetpp::cQueue) empty,27,0
6.1630035844,6.1630035844,30,0.0050010156,car[0],(omnetpp::cQueue) empty,27,0
6.2590025524,6.2590025524,31,0.0009999836,car[0],(omnetpp::cQueue) empty,27,0
6.362007066,6.362007066,32,0.0040044972,car[0],(omnetpp::cQueue) empty,27,0
6.462006018,6.462006018,33,0.0040034492,car[0],(omnetpp::cQueue) empty,27,0
