timestamp,idFrame,downlink_delay(s),deviceSimbolicAppAddress_,speed,roadID,AppName,ueAppPort,nbRcvMsg, from,nb_neighbor,currentPosition,runNumber,myposition
3.262,1,0.004222993314,car[0],6.09458,-4039896#7,teleoperated_driving,4000,0,pong,0,mobility->position,27,(540, 781, 0) m
3.369,2,0.004965156964,car[0],6.09458,-4039896#7,teleoperated_driving,4000,1,pong,0,mobility->position,27,(540, 781, 0) m
3.468,3,0.004218789322,car[0],6.09458,-4039896#7,teleoperated_driving,4000,2,pong,0,mobility->position,27,(540, 781, 0) m
3.576,4,0.004427613511,car[0],6.09458,-4039896#7,teleoperated_driving,4000,3,pong,0,mobility->position,27,(540, 781, 0) m
3.674,5,0.004148094143,car[0],6.09458,-4039896#7,teleoperated_driving,4000,4,pong,0,mobility->position,27,(540, 781, 0) m
3.764,6,0.004317567204,car[0],6.09458,-4039896#7,teleoperated_driving,4000,5,pong,0,mobility->position,27,(540, 781, 0) m
3.866,7,0.004597103803,car[0],6.09458,-4039896#7,teleoperated_driving,4000,6,pong,0,mobility->position,27,(540, 781, 0) m
3.972,8,0.004551881399,car[0],6.09458,-4039896#7,teleoperated_driving,4000,7,pong,0,mobility->position,27,(540, 781, 0) m
4.081,9,0.004395330153,car[0],6.05098,-4039896#7,teleoperated_driving,4000,8,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.176,10,0.00499371294,car[0],6.05098,-4039896#7,teleoperated_driving,4000,9,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.275,11,0.004599758004,car[0],6.05098,-4039896#7,teleoperated_driving,4000,10,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.366,12,0.004696044287,car[0],6.05098,-4039896#7,teleoperated_driving,4000,11,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.467,13,0.004567012221,car[0],6.05098,-4039896#7,teleoperated_driving,4000,12,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.58,14,0.004439764382,car[0],6.05098,-4039896#7,teleoperated_driving,4000,13,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.663,15,0.004667965193,car[0],6.05098,-4039896#7,teleoperated_driving,4000,14,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.764,16,0.004730926497,car[0],6.05098,-4039896#7,teleoperated_driving,4000,15,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.868,17,0.004952244796,car[0],6.05098,-4039896#7,teleoperated_driving,4000,16,pong,0,mobility->position,27,(534.94, 784.862, 0) m
4.97,18,0.004950178122,car[0],6.05098,-4039896#7,teleoperated_driving,4000,17,pong,0,mobility->position,27,(534.94, 784.862, 0) m
5.085,19,0.004561664843,car[0],6.11593,-4039896#7,teleoperated_driving,4000,18,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.175,20,0.004518565203,car[0],6.11593,-4039896#7,teleoperated_driving,4000,19,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.266,21,0.004884746555,car[0],6.11593,-4039896#7,teleoperated_driving,4000,20,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.368,22,0.004257355026,car[0],6.11593,-4039896#7,teleoperated_driving,4000,21,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.467,23,0.004413367735,car[0],6.11593,-4039896#7,teleoperated_driving,4000,22,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.565,24,0.004957996475,car[0],6.11593,-4039896#7,teleoperated_driving,4000,23,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.663,25,0.00434550983,car[0],6.11593,-4039896#7,teleoperated_driving,4000,24,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.771,26,0.00475408567,car[0],6.11593,-4039896#7,teleoperated_driving,4000,25,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.868,27,0.004543534926,car[0],6.11593,-4039896#7,teleoperated_driving,4000,26,pong,0,mobility->position,27,(529.795, 788.094, 0) m
5.963,28,0.004680351011,car[0],6.11593,-4039896#7,teleoperated_driving,4000,27,pong,0,mobility->position,27,(529.795, 788.094, 0) m
6.075,29,0.004913058225,car[0],5.99897,-4039896#7,teleoperated_driving,4000,28,pong,0,mobility->position,27,(524.661, 791.319, 0) m
6.168,30,0.004862209507,car[0],5.99897,-4039896#7,teleoperated_driving,4000,29,pong,0,mobility->position,27,(524.661, 791.319, 0) m
