timestamp,arrivalTime,ueAppAddress,ueAppPort,car,recv_packet_size(B),uplink_delay(s),Queueing_delay(s),processing_delay(s),idframe,nbSentMsg,runNumber,sizeOfQueue
3.25801035,3.25801035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00389828,1,0,13,1
3.3600128972,3.3600128972,10.0.1.106,4000,car[0],40465,0.0020103284,0,0.00447242,2,1,13,1
3.4610080348,3.4610080348,10.0.1.106,4000,car[0],49439,0.003005466,0,0.00104672,3,2,13,1
3.561009178,3.561009178,10.0.1.106,4000,car[0],50805,0.0030066092,0,0.000728919,4,3,13,1
3.6590084612,3.6590084612,10.0.1.106,4000,car[0],20372,0.0010058924,0,0.00481178,5,4,13,1
3.7580115484,3.7580115484,10.0.1.106,4000,car[0],10722,0.0000089796,0,0.00321812,6,5,13,1
3.8580098708,3.8580098708,10.0.1.106,4000,car[0],8751,0.000007302,0,8.34865e-05,7,6,13,1
3.959010446,3.959010446,10.0.1.106,4000,car[0],22727,0.0010078772,0,0.00229348,8,7,13,1
4.0580119884,4.0580119884,10.0.1.106,4000,car[0],11272,0.0000094196,0,0.00407551,9,8,13,1
4.1590084508,4.1590084508,10.0.1.106,4000,car[0],20359,0.001005882,0,0.00438553,10,9,13,1
4.26201035,4.26201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.000932647,11,10,13,1
4.3580090188,4.3580090188,10.0.1.106,4000,car[0],7686,0.00000645,0,0.0025866,12,11,13,1
4.4580120748,4.4580120748,10.0.1.106,4000,car[0],11380,0.000009506,0,0.010106,13,12,13,1
4.56001189,4.56001189,10.0.1.106,4000,car[0],39269,0.0020093212,0,0.00185729,14,13,13,1
4.6580104572,4.6580104572,10.0.1.106,4000,car[0],9421,0.0000078884,0,0.000262491,15,14,13,1
4.7610107636,4.7610107636,10.0.1.106,4000,car[0],52724,0.0030081948,0,0.00585214,16,15,13,1
4.86201035,4.86201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00227382,17,16,13,1
4.958010942,4.958010942,10.0.1.106,4000,car[0],10027,0.0000083732,0,0.00357803,18,17,13,1
5.0580013188,5.0580013188,10.0.1.106,4000,car[0],428,0.0000004204,0,0.0124327,19,18,13,1
5.159012586,5.159012586,10.0.1.106,4000,car[0],25276,0.0010100172,0,0.00651192,20,19,13,1
5.26201035,5.26201035,10.0.1.106,4000,car[0],65527,0.0040077812,0,0.00238859,21,20,13,1
5.3580111308,5.3580111308,10.0.1.106,4000,car[0],10263,0.000008562,0,0.0147986,22,21,13,1
5.4610102948,5.4610102948,10.0.1.106,4000,car[0],52138,0.003007726,0,9.83846e-05,23,22,13,1
5.5580077692,5.5580077692,10.0.1.106,4000,car[0],6187,0.0000052004,0,0.00104384,24,23,13,1
5.6590101052,5.6590101052,10.0.1.106,4000,car[0],22301,0.0010075364,0,0.00289092,25,24,13,1
5.7610034092,5.7610034092,10.0.1.106,4000,car[0],44219,0.0030008404,0,0.00500431,26,25,13,1
5.8610053124,5.8610053124,10.0.1.106,4000,car[0],46162,0.0030027436,0,0.00382466,27,26,13,1
5.9580145828,5.9580145828,10.0.1.106,4000,car[0],14389,0.000012014,0,0.0032177,28,27,13,1
